timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T07:47:09.270911+00:00,0.001,fetching,0.0,304.74609375,,
2026-06-02T07:47:11.271209+00:00,2.001,fetching,85.5,314.43359375,,
2026-06-02T07:47:13.291570+00:00,4.022,fetching,89.2,326.5234375,,
2026-06-02T07:47:15.409764+00:00,6.14,fetching,93.3,336.99609375,,
2026-06-02T07:47:17.495695+00:00,8.226,fetching,92.2,351.84375,,
2026-06-02T07:47:19.745106+00:00,10.475,fetching,92.6,363.62109375,,
2026-06-02T07:47:21.745474+00:00,12.476,inferring,55.6,446.08203125,,
2026-06-02T07:47:23.745897+00:00,14.476,inferring,31.0,446.08203125,,
2026-06-02T07:47:25.792629+00:00,16.523,inferring,30.1,446.08203125,,
2026-06-02T07:47:27.797187+00:00,18.527,inferring,57.3,446.08203125,,
2026-06-02T07:47:29.797663+00:00,20.528,inferring,46.5,446.08203125,,
2026-06-02T07:47:31.812868+00:00,22.543,inferring,35.7,446.08203125,,
2026-06-02T07:47:33.813123+00:00,24.543,inferring,30.0,446.08203125,,
2026-06-02T07:47:35.813396+00:00,26.544,inferring,31.5,446.08203125,,
2026-06-02T07:47:37.813689+00:00,28.544,inferring,30.5,446.62890625,,
2026-06-02T07:47:39.832836+00:00,30.563,inferring,32.5,447.84765625,,
2026-06-02T07:47:41.833119+00:00,32.563,inferring,29.7,450.05078125,,
2026-06-02T07:47:43.833423+00:00,34.564,inferring,30.0,452.64453125,,
