timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T06:32:20.200823+00:00,0.001,fetching,2231.3,251.34375,,
2026-06-02T06:32:22.224373+00:00,2.025,fetching,82.1,290.765625,,
2026-06-02T06:32:24.363191+00:00,4.164,fetching,91.9,305.87890625,,
2026-06-02T06:32:26.609739+00:00,6.41,fetching,91.7,322.24609375,,
2026-06-02T06:32:28.709956+00:00,8.51,fetching,94.3,334.05078125,,
2026-06-02T06:32:30.834993+00:00,10.635,fetching,91.4,346.8125,,
2026-06-02T06:32:32.835408+00:00,12.636,inferring,43.7,429.27734375,,
2026-06-02T06:32:34.836064+00:00,14.636,inferring,39.0,429.27734375,,
2026-06-02T06:32:36.836420+00:00,16.637,inferring,40.0,429.27734375,,
2026-06-02T06:32:38.836843+00:00,18.637,inferring,40.5,429.2890625,,
2026-06-02T06:32:40.837265+00:00,20.638,inferring,39.0,429.2890625,,
2026-06-02T06:32:42.838519+00:00,22.639,inferring,39.0,429.2890625,,
2026-06-02T06:32:44.839932+00:00,24.64,inferring,39.5,429.2890625,,
2026-06-02T06:32:46.840182+00:00,26.64,inferring,39.0,429.2890625,,
2026-06-02T06:32:48.840522+00:00,28.641,inferring,39.5,429.2890625,,
2026-06-02T06:32:50.840870+00:00,30.641,inferring,40.5,429.2890625,,
2026-06-02T06:32:52.841543+00:00,32.642,inferring,40.5,429.2890625,,
2026-06-02T06:32:54.842363+00:00,34.643,inferring,40.0,429.2890625,,
2026-06-02T06:32:56.842645+00:00,36.643,inferring,39.0,429.2890625,,
2026-06-02T06:32:58.843084+00:00,38.643,inferring,38.0,429.2890625,,
2026-06-02T06:33:00.843788+00:00,40.644,inferring,38.5,429.2890625,,
2026-06-02T06:33:02.844508+00:00,42.645,inferring,38.0,429.2890625,,
2026-06-02T06:33:04.845823+00:00,44.646,inferring,41.0,429.2890625,,
2026-06-02T06:33:06.846231+00:00,46.647,inferring,40.0,429.2890625,,
2026-06-02T06:33:08.846655+00:00,48.647,inferring,39.0,429.67578125,,
2026-06-02T06:33:10.848226+00:00,50.649,inferring,40.0,431.1015625,,
