timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T06:22:10.004722+00:00,0.001,fetching,183.1,158.5859375,,
2026-06-02T06:22:12.005091+00:00,2.002,fetching,87.9,202.69140625,,
2026-06-02T06:22:14.005401+00:00,4.002,fetching,85.5,220.671875,,
2026-06-02T06:22:16.076869+00:00,6.073,fetching,91.3,234.02734375,,
2026-06-02T06:22:18.163592+00:00,8.16,fetching,91.6,254.34765625,,
2026-06-02T06:22:20.212083+00:00,10.209,fetching,92.9,275.6015625,,
2026-06-02T06:22:22.212370+00:00,12.209,inferring,55.2,358.12109375,,
2026-06-02T06:22:24.212797+00:00,14.209,inferring,31.5,357.125,,
2026-06-02T06:22:26.213088+00:00,16.21,inferring,31.5,357.13671875,,
2026-06-02T06:22:28.213369+00:00,18.21,inferring,30.5,357.15625,,
2026-06-02T06:22:30.213612+00:00,20.21,inferring,31.5,357.15625,,
2026-06-02T06:22:32.213969+00:00,22.211,inferring,31.0,357.15625,,
2026-06-02T06:22:34.214283+00:00,24.211,inferring,31.0,357.15625,,
2026-06-02T06:22:36.215344+00:00,26.212,inferring,31.5,357.16796875,,
2026-06-02T06:22:38.216168+00:00,28.213,inferring,30.5,357.17578125,,
2026-06-02T06:22:40.216645+00:00,30.213,inferring,31.5,357.17578125,,
2026-06-02T06:22:42.217280+00:00,32.214,inferring,31.0,357.17578125,,
2026-06-02T06:22:44.218088+00:00,34.215,inferring,31.0,357.17578125,,
2026-06-02T06:22:46.218332+00:00,36.215,inferring,30.5,357.17578125,,
2026-06-02T06:22:48.218748+00:00,38.215,inferring,31.0,357.17578125,,
2026-06-02T06:22:50.219005+00:00,40.216,inferring,30.5,357.17578125,,
2026-06-02T06:22:52.219242+00:00,42.216,inferring,31.0,357.17578125,,
2026-06-02T06:22:54.219548+00:00,44.216,inferring,30.0,357.17578125,,
2026-06-02T06:22:56.220477+00:00,46.217,inferring,30.5,357.17578125,,
2026-06-02T06:22:58.220874+00:00,48.217,inferring,30.5,357.17578125,,
2026-06-02T06:23:00.221166+00:00,50.218,inferring,31.0,357.17578125,,
2026-06-02T06:23:02.221396+00:00,52.218,inferring,30.5,357.17578125,,
2026-06-02T06:23:04.221805+00:00,54.218,inferring,30.5,357.17578125,,
2026-06-02T06:23:06.222795+00:00,56.219,inferring,31.0,357.17578125,,
2026-06-02T06:23:08.223054+00:00,58.22,inferring,30.5,357.17578125,,
2026-06-02T06:23:10.223437+00:00,60.22,inferring,42.5,357.17578125,,
2026-06-02T06:23:12.223805+00:00,62.22,inferring,58.0,357.17578125,,
2026-06-02T06:23:14.224738+00:00,64.221,inferring,55.5,357.17578125,,
2026-06-02T06:23:16.225021+00:00,66.222,inferring,56.0,357.17578125,,
2026-06-02T06:23:18.225362+00:00,68.222,inferring,54.5,357.24609375,,
2026-06-02T06:23:20.225713+00:00,70.222,inferring,56.5,357.34375,,
2026-06-02T06:23:22.226524+00:00,72.223,inferring,57.0,357.44921875,,
2026-06-02T06:23:24.226738+00:00,74.223,inferring,49.0,357.5859375,,
2026-06-02T06:23:26.227141+00:00,76.224,inferring,43.0,357.69140625,,
2026-06-02T06:23:28.227495+00:00,78.224,inferring,50.5,357.69921875,,
2026-06-02T06:23:30.228615+00:00,80.225,inferring,30.5,357.69921875,,
2026-06-02T06:23:32.228882+00:00,82.225,inferring,31.5,357.69921875,,
2026-06-02T06:23:34.229120+00:00,84.226,inferring,31.0,357.69921875,,
2026-06-02T06:23:36.229774+00:00,86.226,inferring,31.0,357.69921875,,
2026-06-02T06:23:38.230386+00:00,88.227,inferring,30.5,357.703125,,
2026-06-02T06:23:40.230613+00:00,90.227,inferring,30.5,357.703125,,
2026-06-02T06:23:42.230915+00:00,92.227,inferring,31.0,357.703125,,
2026-06-02T06:23:44.231184+00:00,94.228,inferring,30.5,357.703125,,
2026-06-02T06:23:46.231427+00:00,96.228,inferring,31.0,357.703125,,
2026-06-02T06:23:48.231677+00:00,98.228,inferring,31.0,357.703125,,
2026-06-02T06:23:50.231999+00:00,100.229,inferring,31.0,357.703125,,
2026-06-02T06:23:52.232364+00:00,102.229,inferring,31.0,357.703125,,
2026-06-02T06:23:54.233021+00:00,104.23,inferring,30.0,357.703125,,
2026-06-02T06:23:56.233287+00:00,106.23,inferring,31.0,357.703125,,
2026-06-02T06:23:58.233503+00:00,108.23,inferring,31.0,357.703125,,
2026-06-02T06:24:00.233747+00:00,110.23,inferring,30.5,357.703125,,
2026-06-02T06:24:02.234049+00:00,112.231,inferring,31.0,357.703125,,
2026-06-02T06:24:04.234298+00:00,114.231,inferring,30.5,357.703125,,
2026-06-02T06:24:06.234539+00:00,116.231,inferring,30.0,357.703125,,
2026-06-02T06:24:08.234883+00:00,118.231,inferring,31.0,357.703125,,
2026-06-02T06:24:10.235132+00:00,120.232,inferring,30.0,357.703125,,
2026-06-02T06:24:12.235721+00:00,122.232,inferring,30.5,357.703125,,
2026-06-02T06:24:14.236000+00:00,124.233,inferring,30.5,357.703125,,
2026-06-02T06:24:16.236238+00:00,126.233,inferring,33.5,357.703125,,
2026-06-02T06:24:18.236494+00:00,128.233,inferring,53.0,357.70703125,,
2026-06-02T06:24:20.237136+00:00,130.234,inferring,53.0,357.70703125,,
2026-06-02T06:24:22.237390+00:00,132.234,inferring,52.5,357.70703125,,
2026-06-02T06:24:24.237635+00:00,134.234,inferring,55.5,357.70703125,,
2026-06-02T06:24:26.237867+00:00,136.234,inferring,39.5,357.70703125,,
2026-06-02T06:24:28.238103+00:00,138.235,inferring,51.5,357.71875,,
2026-06-02T06:24:30.238331+00:00,140.235,inferring,41.5,357.71875,,
2026-06-02T06:24:32.238671+00:00,142.235,inferring,47.5,357.71875,,
2026-06-02T06:24:34.238930+00:00,144.235,inferring,41.5,357.71875,,
2026-06-02T06:24:36.239829+00:00,146.236,inferring,30.5,357.71875,,
2026-06-02T06:24:38.240900+00:00,148.237,inferring,32.5,357.71875,,
2026-06-02T06:24:40.241724+00:00,150.238,inferring,30.5,357.71875,,
