timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-01T13:38:50.990346+00:00,0.001,fetching,0.0,240.83203125,,
2026-06-01T13:38:52.990773+00:00,2.001,fetching,88.0,271.2421875,,
2026-06-01T13:38:55.043122+00:00,4.054,fetching,86.4,293.72265625,,
2026-06-01T13:38:57.082936+00:00,6.093,fetching,92.9,311.1328125,,
2026-06-01T13:38:59.184952+00:00,8.196,fetching,92.4,322.3515625,,
2026-06-01T13:39:01.277194+00:00,10.288,fetching,90.7,335.1328125,,
2026-06-01T13:39:03.277519+00:00,12.288,inferring,73.0,417.58984375,,
2026-06-01T13:39:05.281292+00:00,14.292,inferring,56.9,417.58984375,,
2026-06-01T13:39:07.281579+00:00,16.292,inferring,56.0,417.58984375,,
2026-06-01T13:39:09.281904+00:00,18.292,inferring,57.5,417.58984375,,
2026-06-01T13:39:11.282653+00:00,20.293,inferring,56.0,417.58984375,,
2026-06-01T13:39:13.283419+00:00,22.294,inferring,57.0,417.58984375,,
2026-06-01T13:39:15.283725+00:00,24.294,inferring,57.0,417.58984375,,
2026-06-01T13:39:17.284265+00:00,26.295,inferring,55.5,419.66015625,,
