timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-01T14:58:00.888413+00:00,0.001,fetching,0.0,251.87890625,,
2026-06-01T14:58:02.888830+00:00,2.002,fetching,84.5,278.6484375,,
2026-06-01T14:58:04.952566+00:00,4.065,fetching,89.9,289.73828125,,
2026-06-01T14:58:07.008573+00:00,6.121,fetching,92.1,305.5703125,,
2026-06-01T14:58:09.153574+00:00,8.266,fetching,92.1,310.8671875,,
2026-06-01T14:58:11.196265+00:00,10.309,fetching,93.6,322.6484375,,
2026-06-01T14:58:13.214847+00:00,12.328,inferring,58.7,405.109375,,
2026-06-01T14:58:15.215139+00:00,14.328,inferring,31.0,405.109375,,
2026-06-01T14:58:17.215409+00:00,16.328,inferring,30.5,405.109375,,
2026-06-01T14:58:19.230873+00:00,18.344,inferring,30.3,405.109375,,
2026-06-01T14:58:21.231207+00:00,20.344,inferring,28.0,405.109375,,
2026-06-01T14:58:23.232959+00:00,22.346,inferring,30.5,405.109375,,
2026-06-01T14:58:25.233204+00:00,24.346,inferring,30.5,405.109375,,
2026-06-01T14:58:27.233493+00:00,26.346,inferring,31.0,405.109375,,
2026-06-01T14:58:29.233839+00:00,28.347,inferring,31.5,405.109375,,
2026-06-01T14:58:31.234119+00:00,30.347,inferring,28.0,405.109375,,
2026-06-01T14:58:33.241222+00:00,32.354,inferring,30.9,405.3984375,,
2026-06-01T14:58:35.241527+00:00,34.354,inferring,31.0,407.5546875,,
2026-06-01T14:58:37.250096+00:00,36.363,inferring,31.9,410.7109375,,
