timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-04T06:58:06.474426+00:00,0.001,fetching,0.0,1774.0,0.0,18962.0625
2026-06-04T06:58:08.483737+00:00,2.01,fetching,50.0,1960.13671875,0.0,18962.0625
2026-06-04T06:58:10.484180+00:00,4.011,inferring,121.5,2187.57421875,3.0,18962.0625
2026-06-04T06:58:12.484560+00:00,6.011,inferring,123.0,2190.63671875,7.0,18962.0625
2026-06-04T06:58:14.486229+00:00,8.013,inferring,123.5,2191.2890625,7.0,18962.0625
2026-06-04T06:58:16.486618+00:00,10.013,inferring,122.4,2191.8125,7.0,18962.0625
2026-06-04T06:58:18.486944+00:00,12.014,inferring,124.0,2192.52734375,7.0,18962.0625
2026-06-04T06:58:20.487324+00:00,14.014,inferring,122.5,2192.4453125,7.0,18962.0625
2026-06-04T06:58:22.487959+00:00,16.015,inferring,123.5,2192.66796875,7.0,18962.0625
2026-06-04T06:58:24.488333+00:00,18.015,inferring,122.5,2192.59765625,7.0,18962.0625
2026-06-04T06:58:26.489838+00:00,20.016,inferring,123.0,2192.96484375,7.0,18962.0625
2026-06-04T06:58:28.490186+00:00,22.017,inferring,123.9,2193.53125,7.0,18962.0625
2026-06-04T06:58:30.490532+00:00,24.017,inferring,123.5,2193.79296875,7.0,18962.0625
2026-06-04T06:58:32.490846+00:00,26.017,inferring,123.5,2194.16796875,9.0,18962.0625
2026-06-04T06:58:34.491748+00:00,28.018,inferring,123.5,2194.26171875,7.0,18962.0625
2026-06-04T06:58:36.493084+00:00,30.02,inferring,123.4,2194.04296875,7.0,18962.0625
2026-06-04T06:58:38.493439+00:00,32.02,inferring,123.9,2194.70703125,7.0,18962.0625
2026-06-04T06:58:40.494770+00:00,34.021,inferring,123.5,2194.02734375,7.0,18962.0625
2026-06-04T06:58:42.495111+00:00,36.022,inferring,123.9,2195.2265625,7.0,18962.0625
2026-06-04T06:58:44.495794+00:00,38.022,inferring,122.5,2194.3515625,0.0,18962.0625
2026-06-04T06:58:46.496382+00:00,40.023,inferring,122.5,2193.11328125,7.0,18962.0625
2026-06-04T06:58:48.496751+00:00,42.023,inferring,123.0,2193.99609375,7.0,18962.0625
2026-06-04T06:58:50.498505+00:00,44.025,inferring,123.0,2193.91015625,7.0,18962.0625
2026-06-04T06:58:52.499359+00:00,46.026,inferring,123.4,2193.99609375,7.0,18962.0625
2026-06-04T06:58:54.499796+00:00,48.026,inferring,122.0,2194.28515625,7.0,18962.0625
2026-06-04T06:58:56.500238+00:00,50.027,inferring,122.0,2194.59765625,7.0,18962.0625
2026-06-04T06:58:58.502329+00:00,52.029,inferring,123.5,2194.421875,7.0,18962.0625
2026-06-04T06:59:00.502674+00:00,54.029,inferring,123.4,2194.37890625,7.0,18962.0625
2026-06-04T06:59:02.502994+00:00,56.03,inferring,124.0,2194.3046875,7.0,18962.0625
2026-06-04T06:59:04.503318+00:00,58.03,inferring,123.0,2195.09765625,8.0,18962.0625
2026-06-04T06:59:06.503802+00:00,60.03,inferring,122.5,2195.19140625,7.0,18962.0625
2026-06-04T06:59:08.505669+00:00,62.032,inferring,123.5,2195.15625,7.0,18962.0625
2026-06-04T06:59:10.507198+00:00,64.034,inferring,123.4,2195.27734375,7.0,18962.0625
2026-06-04T06:59:12.507572+00:00,66.034,inferring,123.9,2195.765625,7.0,18962.0625
