timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T02:39:26.252605+00:00,0.001,fetching,0.0,311.05859375,,
2026-06-02T02:39:28.252893+00:00,2.001,fetching,91.5,342.6015625,,
2026-06-02T02:39:30.253211+00:00,4.002,fetching,88.5,376.9140625,,
2026-06-02T02:39:32.253520+00:00,6.002,fetching,87.0,412.2109375,,
2026-06-02T02:39:34.305211+00:00,8.054,fetching,92.4,447.5078125,,
2026-06-02T02:39:36.342263+00:00,10.091,fetching,91.1,481.8203125,,
2026-06-02T02:39:38.342558+00:00,12.091,inferring,84.0,728.87890625,,
2026-06-02T02:39:40.369528+00:00,14.118,inferring,72.6,728.87890625,,
2026-06-02T02:39:42.382452+00:00,16.131,inferring,73.0,728.87890625,,
2026-06-02T02:39:44.422186+00:00,18.171,inferring,73.1,728.87890625,,
2026-06-02T02:39:46.450926+00:00,20.199,inferring,73.4,693.5,,
2026-06-02T02:39:48.451245+00:00,22.2,inferring,72.9,693.5,,
2026-06-02T02:39:50.451453+00:00,24.2,inferring,73.5,693.5,,
2026-06-02T02:39:52.451745+00:00,26.2,inferring,73.0,693.5,,
2026-06-02T02:39:54.462272+00:00,28.211,inferring,73.2,693.5,,
2026-06-02T02:39:56.517705+00:00,30.266,inferring,74.4,695.5,,
2026-06-02T02:39:58.544907+00:00,32.293,inferring,72.5,695.5,,
2026-06-02T02:40:00.554784+00:00,34.303,inferring,72.6,697.390625,,
2026-06-02T02:40:02.569678+00:00,36.318,inferring,72.0,699.328125,,
2026-06-02T02:40:04.569967+00:00,38.318,inferring,71.9,701.1640625,,
2026-06-02T02:40:06.577460+00:00,40.326,inferring,73.3,703.00390625,,
