timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T06:36:01.025890+00:00,0.001,fetching,0.0,274.1015625,,
2026-06-02T06:36:03.026183+00:00,2.001,fetching,86.0,272.2421875,,
2026-06-02T06:36:05.088156+00:00,4.063,fetching,88.9,273.01953125,,
2026-06-02T06:36:07.205000+00:00,6.18,fetching,93.7,284.984375,,
2026-06-02T06:36:09.279764+00:00,8.255,fetching,89.8,297.765625,,
2026-06-02T06:36:11.375512+00:00,10.351,fetching,92.1,308.54296875,,
2026-06-02T06:36:13.380275+00:00,12.355,inferring,68.5,391.62890625,,
2026-06-02T06:36:15.382046+00:00,14.357,inferring,53.8,391.62890625,,
2026-06-02T06:36:17.384278+00:00,16.359,inferring,53.9,391.62890625,,
2026-06-02T06:36:19.388931+00:00,18.364,inferring,55.5,391.63671875,,
2026-06-02T06:36:21.389214+00:00,20.364,inferring,53.9,392.01171875,,
2026-06-02T06:36:23.389571+00:00,22.365,inferring,53.5,392.01171875,,
2026-06-02T06:36:25.391280+00:00,24.366,inferring,55.0,392.01171875,,
2026-06-02T06:36:27.391661+00:00,26.367,inferring,53.5,392.01171875,,
2026-06-02T06:36:29.394690+00:00,28.37,inferring,52.9,395.33984375,,
