timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-01T13:34:57.765806+00:00,0.001,fetching,0.0,228.0703125,,
2026-06-01T13:34:59.766102+00:00,2.001,fetching,85.5,265.875,,
2026-06-01T13:35:01.874709+00:00,4.11,fetching,91.7,280.625,,
2026-06-01T13:35:04.067421+00:00,6.303,fetching,95.2,292.04296875,,
2026-06-01T13:35:06.265842+00:00,8.501,fetching,89.6,303.82421875,,
2026-06-01T13:35:08.360313+00:00,10.596,fetching,90.5,315.60546875,,
2026-06-01T13:35:10.360742+00:00,12.596,inferring,58.3,398.06640625,,
2026-06-01T13:35:12.361061+00:00,14.596,inferring,42.5,398.06640625,,
2026-06-01T13:35:14.361378+00:00,16.597,inferring,43.5,398.06640625,,
2026-06-01T13:35:16.361779+00:00,18.597,inferring,42.0,398.06640625,,
2026-06-01T13:35:18.362093+00:00,20.597,inferring,43.0,398.06640625,,
2026-06-01T13:35:20.362541+00:00,22.598,inferring,43.0,398.06640625,,
2026-06-01T13:35:22.362809+00:00,24.598,inferring,42.5,398.06640625,,
2026-06-01T13:35:24.364422+00:00,26.6,inferring,43.0,398.06640625,,
2026-06-01T13:35:26.364711+00:00,28.6,inferring,43.5,398.06640625,,
2026-06-01T13:35:28.365101+00:00,30.6,inferring,42.5,398.06640625,,
2026-06-01T13:35:30.366381+00:00,32.602,inferring,43.0,398.06640625,,
2026-06-01T13:35:32.366810+00:00,34.602,inferring,43.0,398.06640625,,
2026-06-01T13:35:34.367127+00:00,36.602,inferring,43.5,398.06640625,,
2026-06-01T13:35:36.367579+00:00,38.603,inferring,42.0,398.06640625,,
2026-06-01T13:35:38.368084+00:00,40.603,inferring,42.5,398.06640625,,
2026-06-01T13:35:40.368495+00:00,42.604,inferring,45.0,398.06640625,,
2026-06-01T13:35:42.369517+00:00,44.605,inferring,42.0,398.06640625,,
2026-06-01T13:35:44.369853+00:00,46.605,inferring,42.5,398.42578125,,
2026-06-01T13:35:46.371806+00:00,48.607,inferring,42.5,399.8125,,
