timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-04T04:40:03.341238+00:00,0.003,fetching,131.5,1461.2109375,0.0,18942.0625
2026-06-04T04:40:05.353937+00:00,2.015,fetching,48.8,1678.671875,0.0,18942.0625
2026-06-04T04:40:07.354393+00:00,4.016,inferring,121.9,2010.58984375,3.0,18962.0625
2026-06-04T04:40:09.354740+00:00,6.016,inferring,126.0,2011.53125,3.0,18962.0625
2026-06-04T04:40:11.355209+00:00,8.017,inferring,125.5,2012.9609375,3.0,18962.0625
2026-06-04T04:40:13.356017+00:00,10.017,inferring,125.0,2012.87890625,3.0,18962.0625
2026-06-04T04:40:15.356389+00:00,12.018,inferring,125.0,2015.04296875,3.0,18962.0625
2026-06-04T04:40:17.356741+00:00,14.018,inferring,125.5,2015.81640625,3.0,18962.0625
2026-06-04T04:40:19.357050+00:00,16.018,inferring,125.0,2016.71484375,3.0,18962.0625
2026-06-04T04:40:21.357385+00:00,18.019,inferring,126.0,2017.71484375,3.0,18962.0625
2026-06-04T04:40:23.357760+00:00,20.019,inferring,124.0,2015.54296875,3.0,18962.0625
2026-06-04T04:40:25.358086+00:00,22.02,inferring,125.0,2015.609375,2.0,18962.0625
2026-06-04T04:40:27.358386+00:00,24.02,inferring,125.5,2015.66015625,3.0,18962.0625
2026-06-04T04:40:29.358698+00:00,26.02,inferring,125.5,2016.22265625,3.0,18962.0625
2026-06-04T04:40:31.358996+00:00,28.02,inferring,126.0,2015.91015625,3.0,18962.0625
2026-06-04T04:40:33.359336+00:00,30.021,inferring,126.0,2016.6875,2.0,18962.0625
2026-06-04T04:40:35.359660+00:00,32.021,inferring,124.5,2017.09765625,3.0,18962.0625
2026-06-04T04:40:37.359979+00:00,34.021,inferring,125.0,2018.0625,2.0,18962.0625
2026-06-04T04:40:39.360427+00:00,36.022,inferring,125.5,2018.91015625,2.0,18962.0625
2026-06-04T04:40:41.360775+00:00,38.022,inferring,125.5,2019.40234375,2.0,18962.0625
2026-06-04T04:40:43.361185+00:00,40.023,inferring,125.0,2020.4453125,2.0,18962.0625
2026-06-04T04:40:45.361543+00:00,42.023,inferring,124.5,2020.46484375,3.0,18962.0625
2026-06-04T04:40:47.361868+00:00,44.023,inferring,125.5,2020.56640625,2.0,18962.0625
2026-06-04T04:40:49.362193+00:00,46.024,inferring,125.5,2020.421875,3.0,18962.0625
2026-06-04T04:40:51.362557+00:00,48.024,inferring,124.5,2020.55859375,3.0,18962.0625
2026-06-04T04:40:53.362940+00:00,50.024,inferring,124.5,2020.43359375,2.0,18962.0625
2026-06-04T04:40:55.363338+00:00,52.025,inferring,124.5,2020.5546875,2.0,18962.0625
2026-06-04T04:40:57.363809+00:00,54.025,inferring,125.0,2020.5703125,2.0,18962.0625
2026-06-04T04:40:59.365115+00:00,56.027,inferring,125.0,2020.19921875,3.0,18962.0625
2026-06-04T04:41:01.365430+00:00,58.027,inferring,124.9,2020.5703125,2.0,18962.0625
2026-06-04T04:41:03.367581+00:00,60.029,inferring,123.5,2020.046875,3.0,18962.0625
