batch_idx,latency_ms
0,52.169736998621374
1,25.34677300718613
2,66.19643500016537
3,64.73687700054143
4,65.43763700756244
5,63.89661499997601
6,65.67094899946824
7,66.189214005135
8,64.28634500480257
9,64.59026400989387
10,66.95441099873278
11,67.25705800636206
12,65.1227310008835
13,67.36814699252136
14,64.67715599865187
15,64.79722799849696
16,66.07542099663988
17,69.403436005814
18,66.19174699881114
19,65.97490899730474
20,65.07706000411417
21,66.27994899463374
22,65.5348020081874
23,65.77958300476894
24,64.90634201327339
25,66.50170500506647
26,66.34133199986536
27,67.25541499326937
28,68.36136800120585
29,66.56579200353008
30,66.67452599504031
31,66.55117998889182
32,65.77142000605818
33,66.63750000006985
34,66.39817700488493
35,26.831676994333975
36,64.56608600274194
37,65.4963129927637
38,68.20585200330243
39,64.21788899751846
40,70.07245600107126
41,66.61987300321925
42,67.77608099218924
43,67.21242899948265
44,70.53436400019564
45,66.33434099785518
46,64.79568300710525
47,64.01334999827668
48,64.7601999953622
49,65.36994100315496
50,64.63445800181944
51,67.03656200261321
52,70.00676498864777
53,68.35474599211011
54,64.96695100213401
55,67.96659900282975
56,64.96666099701542
57,65.5757829954382
58,65.56638900656253
59,65.9948670072481
60,65.07267199049238
61,65.01988098898437
62,66.49601399840321
63,65.08575098996516
64,65.56577599258162
65,66.99530899641104
66,66.43729501229245
67,67.45015599881299
68,25.06852899387013
69,65.32916901051067
70,65.85927998821717
71,65.71308900311124
72,67.3903459974099
73,65.55147499602754
74,66.4557429990964
75,65.18101399706211
76,64.7736279934179
77,65.88956600171514
78,65.66845200723037
79,68.60283899004571
80,65.604193994659
81,67.00022499717306
82,66.8844409956364
83,65.44736700016074
84,66.6504859982524
85,66.5799389971653
86,65.34916799864732
87,65.02172200998757
88,66.67570400168188
89,67.68487099907361
90,68.49081900145393
91,63.682516003609635
92,68.10270299320109
93,65.62978199508507
94,65.48576400382444
95,65.86976398830302
96,68.04820899560582
97,71.0433400090551
98,73.02756200078875
99,68.33920000644866
100,66.92668299365323
101,25.464367994572967
102,65.79689400678035
103,65.68877000245266
104,64.72037600178737
105,66.33793200307991
106,64.66585300222505
107,65.77226700028405
108,66.31151199690066
109,69.13123700360302
110,65.06026900024153
111,65.53012999938801
112,64.01096199988388
113,64.74306900054216
114,65.72449400846381
115,67.40861201251391
116,70.09681699855719
117,69.07597299141344
118,66.12430801033042
119,66.5088199893944
120,68.21484099782538
121,66.75108599301893
122,65.01016300171614
123,66.15557399345562
124,66.2678539956687
125,68.30630800686777
126,66.86448700202163
127,68.07596900034696
128,64.62159400689416
129,67.8568279981846
130,64.98556600126904
131,66.43089099088684
132,65.99826700403355
133,65.9235329949297
134,25.554703999659978
135,64.53718700504396
136,64.95124301000033
137,65.6877169967629
138,66.55037098971661
139,64.12933899264317
140,65.45524401008151
141,65.7624090090394
142,66.1267409886932
143,66.43109100696165
144,67.2505600086879
145,66.56095699872822
146,64.98392199864611
147,63.877487991703674
148,66.08717000926845
149,65.73957500222605
150,66.00036899908446
151,66.63985599880107
152,68.26708698645234
153,64.10470999253448
154,64.79756900807843
155,65.82429200352635
156,66.35283099603839
157,64.05928199819755
158,65.56855500093661
159,67.0062490098644
160,66.98331399820745
161,66.38161400042009
162,64.90534100157674
163,64.10639399837237
164,64.70103199535515
165,64.45487099699676
166,65.88547500723507
167,63.8510370044969
168,24.765337991993874
169,64.6615519945044
170,65.96474300022237
171,68.74452700139955
172,65.65234099980444
173,66.94772999617271
174,67.73772499582265
175,66.16230199870188
176,75.36046400491614
177,68.00325599033386
178,70.80915100232232
179,69.0355980041204
180,68.25655901047867
181,67.79986900801305
182,65.1830209972104
183,64.65866700455081
184,64.08565999299753
185,66.32903299760073
186,69.26127799670212
187,66.89080198702868
188,66.503788009868
189,64.29987499723211
190,67.89863799349405
191,66.0503620019881
192,68.23401499423198
193,65.60938499751501
194,64.79694599693175
195,66.05916499393061
196,65.87499698798638
197,65.22332000895403
198,66.40393599809613
199,65.95130100322422
200,65.11087900435086
201,25.94339000643231
202,67.95971900282893
203,66.30034898989834
204,66.46189399180003
205,67.0819009974366
206,66.03223399724811
207,66.54590099060442
208,65.38237098720856
209,68.41723099933006
210,69.63404099224135
211,66.14103699394036
212,67.0164909970481
213,69.09797999833245
214,66.50653999531642
215,65.99492600071244
216,65.91464500525035
217,66.69103899912443
218,65.29708999732975
219,66.48580799810588
220,66.51860800047871
221,66.9378729944583
222,65.70837199978996
223,66.0748770023929
224,66.26606600184459
225,65.4026510019321
226,65.23041900072712
227,71.922330011148
228,64.76629700046033
229,65.59163599740714
230,66.5472900000168
231,66.85229198774323
232,66.94313901243731
233,63.973978991271
234,26.439569002832286
235,65.83487401076127
236,66.42503599869087
237,66.65212899679318
238,66.32736799656413
239,66.55325999599881
240,65.58276200667024
241,65.1371569983894
242,67.00500199804083
243,64.51882200781256
244,66.23373500769958
245,66.15462599438615
246,65.6554809975205
247,66.11773998884019
248,65.60340299620293
249,68.83952699718066
250,67.60439799109008
251,64.91684399952646
252,65.33684900205117
253,67.09099200088531
254,65.84292399929836
255,66.02152400591876
256,65.93041599262506
257,67.68281701079104
258,66.62938299996313
259,67.1283970004879
260,66.12629200390074
261,65.68957200215664
262,65.94384599884506
263,65.24904500111006
264,65.59254400781356
265,66.12978799967095
266,65.02514600288123
267,25.184490004903637
268,64.61661899811588
269,65.07869799679611
270,65.59996599389706
271,65.03462999535259
272,66.84087199391797
273,65.56400100816973
274,66.40160799724981
275,67.49706399568822
276,68.309081994812
277,65.21206800243817
278,65.6564599921694
279,65.56970899691805
280,66.07138800609391
281,65.19746599951759
282,65.46300699119456
283,65.2097540005343
284,64.02242899639532
285,65.4318000015337
286,66.38861699320842
287,68.49807700200472
288,66.37372399563901
289,65.07476900878828
290,67.23897300253157
291,66.59765299991705
292,65.92717899184208
293,65.22709099226631
294,65.47905100160278
295,65.3213030018378
296,66.82892299431842
297,66.32661299954634
298,65.92921201081481
299,66.0409609990893
300,65.8749389986042
301,25.68920199701097
302,65.4616739921039
303,64.16627399448771
304,65.70700500742532
305,65.23218601068947
306,68.15142300911248
307,65.89463900309056
308,65.87283499538898
309,65.05511900468264
310,64.483994996408
311,66.54354000056628
312,66.21348099724855
313,67.4337169912178
314,65.89161400916055
315,65.19783500698395
316,65.8990950032603
317,66.57223300135229
318,66.43818899465259
319,66.25510301091708
320,66.855832003057
321,67.69939699734095
322,64.74570000136737
323,68.95414499740582
324,67.097406994435
325,68.48030799301341
326,67.48657599382568
327,68.73300000734162
328,70.36032200267073
329,65.73526699503418
330,65.80848598969169
331,66.84409199806396
332,67.38313801179174
333,67.18687199463602
334,68.89086800219957
335,69.73339199612383
336,68.49252601386979
337,67.5490389985498
338,68.28226801007986
339,67.3402529937448
340,28.02146899921354
341,68.78206398687325
342,67.21099700371269
343,66.97834600345232
344,67.27018700621556
345,66.30593800218776
346,69.1219370055478
347,68.44831799389794
348,68.50029699853621
349,67.38335700356402
350,65.64579899713863
351,67.49652900907677
352,67.83876600093208
353,66.01379600760993
354,68.04919500427786
355,69.937481006491
356,66.52963600936346
357,66.89784400805365
358,65.59275899780914
359,65.17819099826738
360,65.1172689977102
361,62.66309799684677
