label,precision,recall,f1,fnr,support
0,0.8868401401573899,0.9999352331606217,0.9399981734603793,6.476683937823834e-05,15440
1,0.38398544131028206,0.02733160621761658,0.05103089666848056,0.9726683937823835,15440
2,0.5336378737541528,0.9987046632124352,0.6955972573078311,0.0012953367875647669,15440
3,0.999702380952381,0.4351036269430052,0.6063176895306859,0.5648963730569948,15440
4,0.8268999828443987,0.9365284974093264,0.8783065569289641,0.06347150259067358,15440
5,0.6934233677302772,0.9444300518134715,0.7996928898516549,0.055569948186528495,15440
