timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-06T09:29:52.336780+00:00,0.001,fetching,0.0,269.01953125,,
2026-06-06T09:29:54.337098+00:00,2.001,fetching,85.5,280.8125,,
2026-06-06T09:29:56.502531+00:00,4.167,fetching,91.1,295.328125,,
2026-06-06T09:29:58.583670+00:00,6.248,fetching,90.1,312.98046875,,
2026-06-06T09:30:00.651629+00:00,8.316,fetching,92.1,324.76171875,,
2026-06-06T09:30:02.750986+00:00,10.415,fetching,92.8,336.54296875,,
2026-06-06T09:30:04.751307+00:00,12.416,inferring,52.9,419.0,,
2026-06-06T09:30:06.757310+00:00,14.422,inferring,30.9,419.0,,
2026-06-06T09:30:08.757620+00:00,16.422,inferring,30.5,419.0,,
2026-06-06T09:30:10.758001+00:00,18.422,inferring,31.0,419.0,,
2026-06-06T09:30:12.758297+00:00,20.423,inferring,29.0,419.0,,
2026-06-06T09:30:14.769135+00:00,22.433,inferring,32.3,419.0,,
2026-06-06T09:30:16.778538+00:00,24.443,inferring,31.3,419.0,,
2026-06-06T09:30:18.778737+00:00,26.443,inferring,30.5,419.0,,
2026-06-06T09:30:20.778989+00:00,28.443,inferring,32.0,419.0,,
2026-06-06T09:30:22.780100+00:00,30.444,inferring,32.0,419.43359375,,
2026-06-06T09:30:24.784590+00:00,32.449,inferring,29.9,420.63671875,,
2026-06-06T09:30:26.784863+00:00,34.449,inferring,31.5,423.76171875,,
2026-06-06T09:30:28.785131+00:00,36.449,inferring,32.0,425.98046875,,
