batch_idx,latency_ms
0,39.32893788442016
1,41.307564824819565
2,40.304776979610324
3,40.79128801822662
4,41.11934592947364
5,41.073187021538615
6,39.47922098450363
7,40.737119037657976
8,31.107044080272317
9,31.120454194024205
10,41.31331294775009
11,40.754523826763034
12,29.24907603301108
13,40.306668961420655
14,41.117002023383975
15,40.63429497182369
16,40.566084906458855
17,40.42482515797019
18,41.110232938081026
19,40.4020429123193
20,41.046618949621916
21,41.48819390684366
22,30.958724906668067
23,39.6823538467288
24,30.825226102024317
25,30.01406299881637
26,39.569206070154905
27,39.17065402492881
28,31.15375409834087
29,41.372413048520684
30,41.60895384848118
31,40.149247040972114
32,40.258869994431734
33,39.57890998572111
34,30.266146175563335
35,29.45901802740991
36,40.19967210479081
37,39.57319213077426
38,40.305108996108174
39,40.56888003833592
40,40.474098874256015
41,41.313525987789035
42,40.99770705215633
43,30.485731782391667
44,40.06540309637785
45,30.262682819738984
46,41.47923202253878
47,42.049799812957644
48,51.13712907768786
49,41.68855305761099
50,39.64467905461788
51,39.70055188983679
52,40.045865112915635
53,40.68622598424554
54,40.299541084095836
55,41.62825411185622
56,40.49569298513234
57,40.94268614426255
58,40.53778504021466
59,40.141416946426034
60,41.214599972590804
61,51.005474058911204
62,41.22386407107115
63,41.161821922287345
64,40.11709103360772
65,40.67910509184003
66,41.006661020219326
67,41.23462992720306
68,41.29973612725735
69,29.917611042037606
70,30.107082100585103
71,51.34531995281577
72,41.50968906469643
73,40.823391173034906
74,40.24698492139578
75,40.36375810392201
76,40.767718106508255
77,40.14391195960343
78,52.1057890728116
79,51.81476706638932
80,30.194142134860158
81,40.67367780953646
82,41.569497901946306
83,40.135599905624986
84,40.6108049210161
85,40.377398021519184
86,49.83064183034003
87,40.56661017239094
88,40.24937911890447
89,50.579332979395986
90,31.801939010620117
91,52.13880795054138
92,40.652227122336626
93,40.993624832481146
94,50.94343493692577
95,40.16686696559191
96,41.61502793431282
97,40.60961492359638
98,39.769018068909645
99,40.39876186288893
100,30.374089954420924
101,41.013003094121814
102,51.19984596967697
103,41.85347096063197
104,40.887117153033614
105,41.191428899765015
106,30.612554168328643
107,40.66075989976525
108,39.673796156421304
109,40.780198061838746
110,39.982252987101674
111,30.591252958402038
112,40.87091307155788
113,30.20341694355011
114,40.05741514265537
115,39.84468895941973
116,39.007808081805706
117,39.599715964868665
118,50.133574986830354
119,29.59854993969202
120,40.836181957274675
121,40.789022110402584
122,29.92570586502552
123,51.548345014452934
124,40.02003092318773
125,41.427490999922156
126,29.957082122564316
127,29.912014957517385
128,40.48747499473393
129,30.035678995773196
130,40.079580154269934
131,30.553407967090607
132,51.2618999928236
133,41.19328293018043
134,41.61294619552791
135,30.49920708872378
136,40.52424896508455
137,30.331257032230496
138,31.222540885210037
139,40.64102307893336
140,40.997833013534546
141,41.59541893750429
142,31.571228057146072
143,31.01006499491632
144,50.70258094929159
145,30.90688306838274
146,51.79638508707285
147,41.23766999691725
148,40.69443396292627
149,40.88641796261072
150,30.374743975698948
151,41.0274681635201
152,41.43978003412485
153,41.856799041852355
154,52.87393485195935
155,30.027888948097825
156,31.532882945612073
157,30.604303814470768
158,40.73148895986378
159,42.0072718989104
160,41.70735692605376
161,42.45654889382422
162,40.58895702473819
163,42.374528013169765
164,42.22476505674422
165,31.062424182891846
166,41.28183610737324
167,30.369164887815714
168,42.66249598003924
169,50.93668098561466
170,41.20898898690939
171,51.991265965625644
172,41.47706716321409
173,40.73440516367555
174,41.212204145267606
175,41.482175001874566
176,41.526260087266564
177,41.04314302094281
178,41.095921071246266
179,30.203489819541574
180,40.33319908194244
181,41.79149400442839
182,41.21190309524536
183,40.81463301554322
184,41.42987704835832
185,40.865688817575574
186,41.17426695302129
187,41.740998858585954
188,41.96363897062838
189,40.37016397342086
190,40.488037979230285
191,40.24089081212878
192,40.366929955780506
193,39.56900606863201
194,41.53880011290312
195,52.71647498011589
196,41.61069612018764
197,51.09054991044104
198,30.383758945390582
199,30.203321017324924
200,30.47903999686241
201,30.722992960363626
202,67.55967088975012
203,42.26043098606169
204,41.64502792991698
205,41.31325497291982
206,50.7091348990798
207,41.15245584398508
208,51.718042930588126
209,41.19920590892434
210,41.314586997032166
211,41.18443396873772
212,31.026402954012156
213,41.822862112894654
214,31.899258960038424
215,41.443408001214266
216,40.84406001493335
217,32.12972194887698
218,40.510875871405005
219,41.57791915349662
220,42.015599086880684
221,41.654113214462996
222,42.24769398570061
223,51.83314508758485
224,30.180047964677215
225,51.130752079188824
226,52.316201850771904
227,42.22448915243149
228,43.76349505037069
229,31.109947944059968
230,51.50634003803134
231,40.286272065714
232,41.08317499049008
233,42.04103699885309
234,31.531282933428884
235,31.5792141482234
236,40.764161851257086
237,30.96316009759903
238,41.67228005826473
239,41.8630528729409
240,41.42148909159005
241,51.12519604153931
242,51.706759026274085
243,40.6203989405185
244,40.918412152677774
245,40.46862409450114
246,39.73482409492135
247,40.14312010258436
248,39.69063889235258
249,29.78792693465948
250,40.7307930290699
251,40.12306989170611
252,40.741418953984976
253,29.84793484210968
254,30.485902912914753
255,41.23438103124499
256,42.236207984387875
257,41.99496004730463
258,40.54793203249574
259,41.20128182694316
260,29.318218817934394
261,40.67210596986115
262,40.93430587090552
263,41.91056499257684
264,40.04698805510998
265,40.24351085536182
266,39.981351932510734
267,41.28074110485613
268,41.148975025862455
269,40.27483705431223
270,39.37881696037948
271,40.03604291938245
272,40.34988908097148
273,40.99052003584802
274,40.79757397994399
275,40.55429296568036
276,41.50352184660733
277,40.55455280467868
278,42.12232097052038
279,40.83538008853793
280,41.629798943176866
281,41.60202806815505
282,41.08294704928994
283,40.51878000609577
284,41.15658602677286
285,42.74506610818207
286,42.0967829413712
287,41.017140028998256
288,41.702396934852004
289,41.275224881246686
290,41.3451490458101
291,41.34556790813804
292,39.945831056684256
293,41.871820110827684
294,30.12032201513648
295,41.410265024751425
296,40.34591489471495
297,52.475304109975696
298,40.6612129881978
299,41.56589601188898
300,40.005127899348736
301,41.33775783702731
302,40.69902910850942
303,41.04572394862771
304,42.00991592369974
305,40.883892914280295
306,40.74991517700255
307,40.9268569201231
308,30.574284959584475
309,39.792163064703345
310,40.66162300296128
311,40.46800592914224
312,42.077606078237295
313,51.89766688272357
314,50.939496140927076
315,42.25934692658484
316,41.69750306755304
317,41.09144303947687
318,39.555242052301764
319,29.990579932928085
320,40.80621898174286
321,40.93343787826598
322,40.17293895594776
323,40.18350481055677
324,41.01290600374341
325,30.888193054124713
326,41.80345009081066
327,41.562641970813274
328,41.910229017958045
329,31.001230934634805
330,51.703260047361255
331,40.79316998831928
332,50.67064589820802
333,41.43943008966744
334,51.76939815282822
335,40.86989397183061
336,52.11016279645264
337,40.49380705691874
338,41.03514109738171
339,41.72144993208349
340,41.186004877090454
341,40.56696593761444
342,52.741111954674125
343,51.468403078615665
344,41.32251814007759
345,31.16120002232492
346,30.752853024750948
347,41.62444616667926
348,39.90625496953726
349,41.35958291590214
350,41.44836403429508
351,30.46162100508809
352,40.09403404779732
353,42.001775931566954
354,41.66741017252207
355,41.96972795762122
356,41.58805194310844
357,31.22064797207713
358,40.57941399514675
359,42.63805109076202
360,30.97972902469337
361,31.459323130548
362,26.98547998443246
