dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0.407407407,0.0,0.445921484,0.45,0.000181,0,0.775,0.981481481,1.0,1.0,0.878787879,0.375757576,1.0,0.418604651,0.430232558,0.058823529,0.000103806,0,0,2874
0.407407407,0.0,0.44593891,0.45,7e-05,0,0.775,0.981481481,1.0,1.0,0.878787879,0.375757576,1.0,0.441860465,0.779069767,0.058823529,0.000104024,0,0,2875
0.333333333,0.0,0.445939267,0.45,2.4e-05,0,0.8,0.981481481,1.0,1.0,0.878787879,0.424242424,1.0,0.418604651,0.406976744,0.058823529,0.000104243,0,0,2876
0.333333333,0.0,0.445939674,0.45,9e-06,0,0.8,0.981481481,1.0,1.0,0.878787879,0.406060606,1.0,0.418604651,0.430232558,0.058823529,0.000104461,0,0,2877
0.333333333,0.0,0.445948316,0.45,4e-06,0,0.825,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.395348837,0.755813953,0.058823529,0.00010468,0,0,2878
0.333333333,0.0,0.445959902,0.45,2e-06,0,0.825,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.418604651,0.058823529,0.000104899,0,0,2879
0.333333333,0.0,0.445967618,0.5,1e-06,0,0.825,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.744186047,0.058823529,0.000105117,0,0,2880
0.333333333,0.0,0.445975972,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.390909091,1.0,0.418604651,0.76744186,0.058823529,0.000105336,0,0,2881
0.333333333,0.0,0.44597636,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.348837209,0.058823529,0.000105554,0,0,2882
0.333333333,0.0,0.445976724,0.45,0.027,0,0.8,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.441860465,0.395348837,0.058823529,0.000105773,0,0,2883
0.37037037,0.0,0.44598593,0.45,0.009414,0,0.8,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.418604651,0.418604651,0.058823529,0.000105991,0,0,2884
0.37037037,0.0,0.44600328,0.45,0.003647,0,0.8,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.441860465,0.406976744,0.058823529,0.00010621,0,0,2885
0.333333333,0.0,0.446003645,0.45,0.001413,0,0.8,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.395348837,0.744186047,0.058823529,0.000106428,0,0,2886
0.333333333,0.0,0.446004026,0.45,0.000493,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.395348837,0.058823529,0.000106647,0,0,2887
0.333333333,0.0,0.446004364,0.45,0.000191,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.348837209,0.058823529,0.000106865,0,0,2888
0.37037037,0.0,0.446014726,0.65,8.2e-05,0,0.775,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.418604651,0.755813953,0.058823529,0.000107084,0,0,2889
0.444444444,0.0,0.446033308,0.5,3.5e-05,0,0.775,0.981481481,1.0,1.0,0.939393939,0.390909091,1.0,0.418604651,0.430232558,0.058823529,0.000107302,0,0,2890
0.37037037,0.0,0.446041687,0.45,1.4e-05,0,0.75,0.981481481,1.0,1.0,0.909090909,0.363636364,1.0,0.441860465,0.790697674,0.058823529,0.000107521,0,0,2891
0.333333333,0.0,0.446042089,0.45,5e-06,0,0.8,0.981481481,1.0,0.985294118,0.909090909,0.445454545,1.0,0.418604651,0.395348837,0.058823529,0.00010774,0,0,2892
0.333333333,0.0,0.44604247,0.5,2e-06,0,0.8,0.981481481,1.0,0.985294118,0.909090909,0.445454545,1.0,0.418604651,0.372093023,0.058823529,0.000107958,0,0,2893
0.37037037,0.0,0.446051977,0.65,1e-06,0,0.775,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.418604651,0.406976744,0.058823529,0.000108177,0,0,2894
0.37037037,0.0,0.446069697,0.55,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.395348837,0.406976744,0.058823529,0.000108395,0,0,2895
0.333333333,0.0,0.446070059,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.418604651,0.755813953,0.058823529,0.000108614,0,0,2896
0.333333333,0.0,0.446070462,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.418604651,0.395348837,0.058823529,0.000108832,0,0,2897
0.333333333,0.0,0.446070823,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.488372093,0.395348837,0.058823529,0.000109051,0,0,2898
0.37037037,0.0,0.44608027,0.55,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.342424242,1.0,0.418604651,0.453488372,0.058823529,0.000109269,0,0,2899
0.444444444,0.0,0.446098483,0.5,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.363636364,1.0,0.441860465,0.430232558,0.058823529,0.000109488,0,0,2900
0.333333333,0.0,0.446098851,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.363636364,1.0,0.418604651,0.441860465,0.058823529,0.000109706,0,0,2901
0.333333333,0.0,0.446099251,0.45,0.0,0,1.0,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.395348837,0.058823529,0.000109925,0,0,2902
0.37037037,0.0,0.446107653,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.354545455,1.0,0.441860465,0.441860465,0.058823529,0.000110143,0,0,2903
0.333333333,0.0,0.446118129,0.5,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.333333333,1.0,0.441860465,0.813953488,0.058823529,0.000110362,0,0,2904
0.407407407,0.0,0.446127215,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.375757576,1.0,0.418604651,0.430232558,0.058823529,0.000110581,0,0,2905
0.333333333,0.0,0.446127597,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.465116279,0.38372093,0.058823529,0.000110799,0,0,2906
0.333333333,0.0,0.446127958,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.441860465,0.697674419,0.058823529,0.000111018,0,0,2907
0.333333333,0.0,0.44612837,0.45,0.0,0,1.0,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.418604651,0.360465116,0.058823529,0.000111236,0,0,2908
0.333333333,0.0,0.446128731,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.465116279,0.406976744,0.058823529,0.000111455,0,0,2909
0.333333333,0.0,0.446129118,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.488372093,0.406976744,0.058823529,0.000111673,0,0,2910
0.333333333,0.0,0.446129521,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.372093023,0.058823529,0.000111892,0,0,2911
0.333333333,0.0,0.446129922,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.73255814,0.058823529,0.00011211,0,0,2912
0.333333333,0.0,0.446130322,0.45,0.0,0,0.85,0.981481481,1.0,0.955882353,0.909090909,0.496969697,1.0,0.465116279,0.325581395,0.058823529,0.000112329,0,0,2913
0.333333333,0.0,0.446130686,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.465116279,0.395348837,0.058823529,0.000112547,0,0,2914
0.333333333,0.0,0.446131061,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.441860465,0.709302326,0.058823529,0.000112766,0,0,2915
0.333333333,0.0,0.446131464,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.372093023,0.058823529,0.000112984,0,0,2916
0.333333333,0.0,0.446131862,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.709302326,0.058823529,0.000113203,0,0,2917
0.333333333,0.0,0.446132265,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.348837209,0.058823529,0.000113422,0,0,2918
0.333333333,0.0,0.446132626,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.348837209,0.058823529,0.00011364,0,0,2919
0.333333333,0.0,0.446133026,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000113859,0,0,2920
0.333333333,0.0,0.446133427,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.38372093,0.058823529,0.000114077,0,0,2921
0.333333333,0.0,0.446133827,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000114296,0,0,2922
0.333333333,0.0,0.446134228,0.45,0.0,0,0.85,0.981481481,1.0,0.985294118,0.909090909,0.496969697,1.0,0.418604651,0.337209302,0.058823529,0.000114514,0,0,2923
0.333333333,0.0,0.446134575,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.372093023,0.058823529,0.000114733,0,0,2924
0.333333333,0.0,0.446134972,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.697674419,0.058823529,0.000114951,0,0,2925
0.333333333,0.0,0.446135376,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.360465116,0.058823529,0.00011517,0,0,2926
0.333333333,0.0,0.446135773,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.686046512,0.058823529,0.000115388,0,0,2927
0.333333333,0.0,0.446136177,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.418604651,0.337209302,0.058823529,0.000115607,0,0,2928
0.333333333,0.0,0.446136537,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.395348837,0.360465116,0.058823529,0.000115825,0,0,2929
0.333333333,0.0,0.446136938,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.441860465,0.755813953,0.058823529,0.000116044,0,0,2930
0.333333333,0.0,0.446137338,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.360465116,0.058823529,0.000116263,0,0,2931
0.333333333,0.0,0.446137739,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.73255814,0.058823529,0.000116481,0,0,2932
0.333333333,0.0,0.446138115,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.360465116,0.058823529,0.0001167,0,0,2933
0.333333333,0.0,0.44613846,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.38372093,0.058823529,0.000116918,0,0,2934
0.333333333,0.0,0.446138878,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.441860465,0.395348837,0.058823529,0.000117137,0,0,2935
0.333333333,0.0,0.446139291,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.395348837,0.058823529,0.000117355,0,0,2936
0.333333333,0.0,0.446139672,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000117574,0,0,2937
0.333333333,0.0,0.446140059,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.465116279,0.38372093,0.058823529,0.000117792,0,0,2938
0.333333333,0.0,0.44614042,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.348837209,0.058823529,0.000118011,0,0,2939
0.333333333,0.0,0.44614082,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.465116279,0.744186047,0.058823529,0.000118229,0,0,2940
0.333333333,0.0,0.446141201,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.38372093,0.058823529,0.000118448,0,0,2941
0.333333333,0.0,0.446141602,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000118666,0,0,2942
0.333333333,0.0,0.446141983,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.488372093,0.406976744,0.058823529,0.000118885,0,0,2943
0.333333333,0.0,0.446142347,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.395348837,0.360465116,0.058823529,0.000119104,0,0,2944
0.333333333,0.0,0.446142744,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.720930233,0.058823529,0.000119322,0,0,2945
0.333333333,0.0,0.446143109,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.418604651,0.406976744,0.058823529,0.000119541,0,0,2946
0.333333333,0.0,0.446143474,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.441860465,0.755813953,0.058823529,0.000119759,0,0,2947
0.333333333,0.0,0.446143858,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.878787879,0.424242424,1.0,0.418604651,0.406976744,0.058823529,0.000119978,0,0,2948
0.333333333,0.0,0.4461442,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.418604651,0.372093023,0.058823529,0.000120196,0,0,2949
0.333333333,0.0,0.4461446,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.418604651,0.430232558,0.058823529,0.000120415,0,0,2950
0.333333333,0.0,0.44614499,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.406060606,1.0,0.395348837,0.430232558,0.058823529,0.000120633,0,0,2951
0.333333333,0.0,0.446145391,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.395348837,0.418604651,0.058823529,0.000120852,0,0,2952
0.333333333,0.0,0.446145791,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.395348837,0.348837209,0.058823529,0.00012107,0,0,2953
0.333333333,0.0,0.446146174,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.348837209,0.058823529,0.000121289,0,0,2954
0.333333333,0.0,0.446146555,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.395348837,0.73255814,0.058823529,0.000121507,0,0,2955
0.333333333,0.0,0.446146916,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.73255814,0.058823529,0.000121726,0,0,2956
0.333333333,0.0,0.446147319,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.418604651,0.38372093,0.058823529,0.000121945,0,0,2957
0.333333333,0.0,0.446147696,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.878787879,0.424242424,1.0,0.465116279,0.744186047,0.058823529,0.000122163,0,0,2958
0.333333333,0.0,0.446148086,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.441860465,0.372093023,0.058823529,0.000122382,0,0,2959
0.333333333,0.0,0.446148464,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.709302326,0.058823529,0.0001226,0,0,2960
0.333333333,0.0,0.446148828,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.441860465,0.73255814,0.058823529,0.000122819,0,0,2961
0.333333333,0.0,0.446149228,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.536363636,1.0,0.418604651,0.313953488,0.058823529,0.000123037,0,0,2962
0.333333333,0.0,0.44614961,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.939393939,0.363636364,1.0,0.418604651,0.790697674,0.058823529,0.000123256,0,0,2963
0.333333333,0.0,0.44615001,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.878787879,0.536363636,1.0,0.418604651,0.313953488,0.058823529,0.000123474,0,0,2964
0.333333333,0.0,0.446150354,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.395348837,0.372093023,0.058823529,0.000123693,0,0,2965
0.333333333,0.0,0.446150752,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.878787879,0.496969697,1.0,0.441860465,0.686046512,0.058823529,0.000123911,0,0,2966
0.333333333,0.0,0.446151136,0.45,0.0,0,0.725,0.981481481,1.0,1.0,0.878787879,0.390909091,1.0,0.418604651,0.406976744,0.058823529,0.00012413,0,0,2967
0.333333333,0.0,0.446151539,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.878787879,0.46969697,1.0,0.395348837,0.709302326,0.058823529,0.000124348,0,0,2968
0.333333333,0.0,0.446151943,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.372093023,0.372093023,0.058823529,0.000124567,0,0,2969
0.333333333,0.0,0.446152304,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.395348837,0.348837209,0.058823529,0.000124786,0,0,2970
0.333333333,0.0,0.446152704,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.395348837,0.744186047,0.058823529,0.000125004,0,0,2971
0.333333333,0.0,0.446153104,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.536363636,1.0,0.418604651,0.325581395,0.058823529,0.000125223,0,0,2972
0.333333333,0.0,0.446153505,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.395348837,0.744186047,0.058823529,0.000125441,0,0,2973
0.333333333,0.0,0.446153905,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.360465116,0.058823529,0.00012566,0,0,2974
0.333333333,0.0,0.446154269,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.372093023,0.058823529,0.000125878,0,0,2975
0.333333333,0.0,0.446154666,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.720930233,0.058823529,0.000126097,0,0,2976
0.333333333,0.0,0.44615507,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.372093023,0.418604651,0.058823529,0.000126315,0,0,2977
0.333333333,0.0,0.446155467,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.441860465,0.744186047,0.058823529,0.000126534,0,0,2978
0.333333333,0.0,0.446155851,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.395348837,0.058823529,0.000126752,0,0,2979
0.333333333,0.0,0.446156221,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.395348837,0.38372093,0.058823529,0.000126971,0,0,2980
0.333333333,0.0,0.446156622,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.720930233,0.058823529,0.000127189,0,0,2981
0.333333333,0.0,0.446157022,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.38372093,0.058823529,0.000127408,0,0,2982
0.333333333,0.0,0.446157423,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.939393939,0.375757576,1.0,0.441860465,0.779069767,0.058823529,0.000127627,0,0,2983
0.333333333,0.0,0.446157823,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.418604651,0.348837209,0.058823529,0.000127845,0,0,2984
0.333333333,0.0,0.446158187,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.395348837,0.325581395,0.058823529,0.000128064,0,0,2985
0.333333333,0.0,0.446158584,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.395348837,0.709302326,0.058823529,0.000128282,0,0,2986
0.333333333,0.0,0.446158987,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.445454545,1.0,0.418604651,0.395348837,0.058823529,0.000128501,0,0,2987
0.333333333,0.0,0.446159385,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.424242424,1.0,0.395348837,0.744186047,0.058823529,0.000128719,0,0,2988
0.333333333,0.0,0.446159788,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.372093023,0.360465116,0.058823529,0.000128938,0,0,2989
0.333333333,0.0,0.446160149,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.395348837,0.38372093,0.058823529,0.000129156,0,0,2990
0.333333333,0.0,0.446160549,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.406060606,1.0,0.441860465,0.755813953,0.058823529,0.000129375,0,0,2991
0.333333333,0.0,0.44616095,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.441860465,0.348837209,0.058823529,0.000129593,0,0,2992
0.333333333,0.0,0.44616135,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.465116279,0.73255814,0.058823529,0.000129812,0,0,2993
0.333333333,0.0,0.446161751,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.360465116,0.058823529,0.00013003,0,0,2994
0.333333333,0.0,0.446162114,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.395348837,0.058823529,0.000130249,0,0,2995
0.333333333,0.0,0.446162512,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.418604651,0.73255814,0.058823529,0.000130468,0,0,2996
0.333333333,0.0,0.446162915,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.465116279,0.406976744,0.058823529,0.000130686,0,0,2997
0.333333333,0.0,0.446163313,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.465116279,0.720930233,0.058823529,0.000130905,0,0,2998
0.333333333,0.0,0.446163716,0.45,0.0,0,0.75,0.981481481,1.0,1.0,0.909090909,0.424242424,1.0,0.418604651,0.406976744,0.058823529,0.000131123,0,0,2999
0.333333333,0.0,0.446164077,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.395348837,0.372093023,0.058823529,0.000131342,0,0,3000
0.333333333,0.0,0.446164477,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.465116279,0.395348837,0.058823529,0.00013156,0,0,3001
0.333333333,0.0,0.446164878,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.348837209,0.058823529,0.000131779,0,0,3002
0.333333333,0.0,0.446165278,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.406976744,0.058823529,0.000131997,0,0,3003
0.333333333,0.0,0.446165678,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.445454545,1.0,0.441860465,0.406976744,0.058823529,0.000132216,0,0,3004
0.333333333,0.0,0.446166061,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.337209302,0.058823529,0.000132434,0,0,3005
0.333333333,0.0,0.446166425,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.465116279,0.38372093,0.058823529,0.000132653,0,0,3006
0.333333333,0.0,0.446166822,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.441860465,0.697674419,0.058823529,0.000132871,0,0,3007
0.333333333,0.0,0.446167226,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.441860465,0.38372093,0.058823529,0.00013309,0,0,3008
0.333333333,0.0,0.446167623,0.45,0.0,0,1.0,0.981481481,1.0,1.0,0.909090909,0.536363636,1.0,0.488372093,0.651162791,0.058823529,0.000133309,0,0,3009
0.333333333,0.0,0.446168027,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.96969697,0.496969697,1.0,0.395348837,0.348837209,0.058823529,0.000133527,0,0,3010
0.333333333,0.0,0.446168387,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.488372093,0.348837209,0.058823529,0.000133746,0,0,3011
0.333333333,0.0,0.446168788,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.709302326,0.058823529,0.000133964,0,0,3012
0.333333333,0.0,0.446169188,0.45,0.0,0,0.85,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.418604651,0.348837209,0.058823529,0.000134183,0,0,3013
0.333333333,0.0,0.446169589,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.909090909,0.536363636,1.0,0.465116279,0.662790698,0.058823529,0.000134401,0,0,3014
0.333333333,0.0,0.446169989,0.45,0.0,0,0.825,0.981481481,1.0,1.0,0.939393939,0.536363636,1.0,0.418604651,0.325581395,0.058823529,0.00013462,0,0,3015
0.333333333,0.0,0.446170333,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.496969697,1.0,0.372093023,0.360465116,0.058823529,0.000134838,0,0,3016
0.333333333,0.0,0.446170731,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.536363636,1.0,0.395348837,0.686046512,0.058823529,0.000135057,0,0,3017
0.333333333,0.0,0.446171134,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.325581395,0.372093023,0.058823529,0.000135275,0,0,3018
0.333333333,0.0,0.446171532,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.418604651,0.709302326,0.058823529,0.000135494,0,0,3019
0.333333333,0.0,0.446171935,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.395348837,0.058823529,0.000135712,0,0,3020
0.333333333,0.0,0.446172296,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.496969697,1.0,0.488372093,0.360465116,0.058823529,0.000135931,0,0,3021
0.333333333,0.0,0.446172696,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.720930233,0.058823529,0.00013615,0,0,3022
0.333333333,0.0,0.446173097,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.939393939,0.46969697,1.0,0.441860465,0.372093023,0.058823529,0.000136368,0,0,3023
0.333333333,0.0,0.446173497,0.45,0.0,0,0.775,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.720930233,0.058823529,0.000136587,0,0,3024
0.333333333,0.0,0.446173898,0.45,0.0,0,0.8,0.981481481,1.0,1.0,0.909090909,0.46969697,1.0,0.465116279,0.372093023,0.058823529,0.000136805,0,0,3025
