idx,phy_ul_n_samples,phy_dl_n_samples,mac_dl_buffer,mac_dl_brate,mac_ul_brate,mac_dl_ok,mac_dl_nok,mac_ul_ok,mac_ul_nok,timestamp,label_encoded
7394,119,98,0,11200,98755,2,0,5,0,16668599,0
7395,95,105,0,11200,95911,2,0,5,0,16668599,0
7396,135,121,0,11200,102311,2,0,5,0,16668599,0
7397,139,118,0,5600,96088,1,0,3,0,16668599,0
7398,112,113,0,11377,50044,2,0,3,0,16668599,0
7399,119,68,0,5600,96088,1,0,3,0,16668599,0
7400,160,113,0,11200,51377,2,0,4,0,16668599,0
7401,126,117,0,11200,102311,2,0,5,0,16668599,0
7402,108,120,0,11377,97422,2,0,4,0,16668599,0
7403,144,127,0,5600,59111,1,1,5,4,16668599,0
7404,68,96,0,16800,97422,3,0,4,0,16668599,0
7405,51,28,0,11200,98755,2,0,5,0,16668599,0
7406,82,74,0,5600,50044,1,0,3,3,16668599,0
7407,87,94,0,11200,112888,2,2,6,1,16668599,0
7408,45,80,0,11200,52711,2,0,5,0,16668599,0
7409,59,9,0,5600,99644,1,0,3,0,16668599,0
7410,183,162,0,11200,48533,2,0,4,0,16668599,0
7411,119,115,0,11377,97422,2,0,4,0,16668599,0
7412,164,113,0,11200,98755,2,0,5,0,16668599,0
7413,122,119,0,11200,97422,2,0,4,0,16668599,0
7414,160,111,0,11200,98755,2,0,5,0,16668599,0
7415,114,115,0,11200,97422,2,0,4,0,16668599,0
7416,127,119,0,11200,97422,2,0,4,0,16668599,0
7417,95,97,0,5600,94577,1,0,4,0,16668599,0
7418,148,103,0,11377,50044,2,0,3,0,16668599,0
7419,143,143,0,5600,96088,1,0,3,0,16668599,0
7420,83,123,0,11377,50044,2,0,3,0,16668599,0
7421,23,120,0,11200,98755,2,0,5,0,16668599,0
7422,22,115,0,5600,66844,1,2,6,4,16668599,0
7423,8,0,0,16800,102311,3,0,5,0,16668599,0
7424,2,3,0,11377,97422,2,0,4,0,16668599,0
7425,0,0,0,5600,96088,1,0,3,0,16668599,0
7426,0,0,0,16977,98755,3,0,5,0,16668599,0
7427,61,52,0,5600,94577,1,0,4,0,16668599,0
7428,26,16,0,11200,51377,2,0,4,0,16668599,0
7429,72,47,0,5600,99644,1,0,3,0,16668599,0
7430,205,191,0,11200,50044,2,0,3,0,16668599,0
7431,211,120,0,11377,97422,2,0,4,0,16668599,0
7432,125,121,0,11200,98755,2,0,5,0,16668599,0
7433,59,111,0,11377,103644,2,0,6,0,16668599,0
7434,124,116,0,11200,95911,2,0,5,0,16668599,0
7435,113,119,0,11377,97422,2,0,4,0,16668599,0
7436,125,112,0,11200,98755,2,0,5,0,16668599,0
7437,100,105,0,11200,48533,2,0,4,0,16668599,0
7438,115,38,0,11200,103644,2,0,6,0,16668599,0
7439,72,55,0,11200,102311,2,0,5,0,16668599,0
7440,43,72,0,11377,97422,2,0,4,0,16668599,0
7441,61,88,0,11200,97422,2,0,4,0,16668599,0
7442,60,7,0,5600,56888,1,0,4,0,16668599,0
7443,46,69,0,16800,99911,3,0,8,0,16668599,0
7444,135,23,0,5600,11822,1,0,3,0,16668599,0
7445,112,149,0,5777,58222,1,1,5,0,16668599,0
7446,121,91,0,11200,96088,2,0,3,0,16668599,0
7447,79,93,0,11200,56266,2,0,5,0,16668599,0
7448,151,115,0,11200,98755,2,0,5,0,16668599,0
7449,125,109,0,11200,59111,2,0,5,4,16668599,0
7450,93,85,0,11200,98755,2,0,5,0,16668599,0
7451,117,103,0,11377,98755,2,0,5,0,16668599,0
7452,113,106,0,11200,97422,2,0,4,0,16668599,0
7453,140,138,0,11200,97422,2,0,4,0,16668599,0
7454,100,134,0,5600,96088,1,0,3,0,16668599,0
7455,134,71,0,5600,10844,1,0,4,0,16668599,0
7456,53,20,0,11200,96088,2,0,3,0,16668599,0
7457,45,23,0,11200,54933,2,0,4,0,16668599,0
7458,10,9,0,11377,97422,2,0,4,0,16668599,0
7459,33,19,0,11200,98755,2,0,5,0,16668599,0
7460,14,35,0,11200,65511,2,0,5,4,16668599,0
7461,51,42,0,5600,57777,1,0,4,4,16668599,0
7462,61,32,0,16800,69777,3,0,7,0,16668599,0
7463,94,89,0,5600,48711,1,1,2,0,16668599,0
7464,129,133,0,11200,98755,2,0,5,0,16668599,0
7465,146,115,0,11377,97422,2,0,4,0,16668599,0
7466,141,120,0,5600,97422,1,0,4,0,16668599,0
7467,164,122,0,11377,50044,2,1,3,0,16668599,0
7468,125,119,0,11200,97422,2,0,4,0,16668599,0
7469,72,115,0,11377,98755,2,0,5,0,16668599,0
7470,90,120,0,11200,98755,2,0,5,0,16668599,0
7471,90,110,0,11377,98755,2,0,5,0,16668599,0
7472,141,32,0,5600,53244,1,0,3,0,16668599,0
7473,23,49,0,17955,104711,4,0,6,0,16668599,0
7474,62,51,0,5600,96088,1,0,3,0,16668599,0
7475,109,108,0,11200,50044,2,0,3,0,16668599,0
7476,46,64,0,5777,96088,1,0,3,0,16668599,0
7477,188,178,0,11200,50044,2,0,3,0,16668599,0
7478,146,108,0,11377,98755,2,2,5,0,16668599,0
7479,113,102,0,11200,106755,2,0,6,0,16668599,0
7480,126,100,0,11200,97422,2,0,4,0,16668599,0
7481,96,57,0,11200,58222,2,0,5,0,16668599,0
7482,164,119,0,11200,98755,2,0,5,0,16668599,0
7483,213,107,0,5600,97422,1,1,4,0,16668599,0
7484,119,102,0,11200,96088,2,0,3,0,16668599,0
7485,168,137,0,11200,51377,2,0,4,0,16668599,0
7486,136,111,0,5600,57777,1,2,4,4,16668599,0
7487,109,101,0,11555,50044,2,0,3,0,16668599,0
7488,101,109,0,11200,97422,2,0,4,0,16668599,0
7489,83,108,0,11200,103644,2,0,6,0,16668599,0
7490,91,110,0,11200,95911,2,0,5,0,16668599,0
7491,87,107,0,11377,97422,2,0,4,0,16668599,0
7492,172,103,0,11200,97422,2,0,4,0,16668599,0
7493,86,100,0,11200,97422,2,0,4,0,16668599,0
7494,104,94,0,5600,96088,1,0,3,0,16668599,0
7495,151,104,0,11200,50044,2,0,3,0,16668599,0
7496,155,114,0,5777,96088,1,0,3,0,16668599,0
7497,167,108,0,11200,50044,2,1,3,0,16668599,0
7498,131,115,0,11200,102311,2,0,5,0,16668599,0
7499,98,119,0,11200,97422,2,0,4,0,16668599,0
7500,108,122,0,11377,97422,2,0,4,0,16668599,0
7501,197,105,0,11200,97422,2,0,4,0,16668599,0
7502,98,113,0,5600,59200,1,0,4,0,16668599,0
7503,104,147,0,16800,103644,3,0,6,0,16668599,0
7504,116,82,0,5600,50044,1,0,3,1,16668599,0
7505,152,108,0,5600,64177,1,1,4,3,16668599,0
7506,104,89,0,11200,96088,2,0,3,0,16668599,0
7507,127,110,0,11200,32888,2,0,5,4,16668599,0
7508,105,99,0,11200,102311,2,0,5,0,16668599,0
7509,118,134,0,11200,97422,2,0,4,0,16668599,0
7510,133,90,0,5600,59111,1,1,5,4,16668599,0
7511,151,121,0,16977,97422,3,0,4,0,16668599,0
7512,99,125,0,11200,97422,2,0,4,0,16668599,0
7513,138,110,0,5600,50044,1,0,3,3,16668599,0
7514,151,122,0,11377,105155,2,0,5,1,16668599,0
7515,127,158,0,5600,50044,1,1,3,0,16668599,0
7516,210,192,0,11377,96088,2,1,3,0,16668599,0
7517,128,105,0,11325,50606,2,0,3,0,16668599,0
7518,144,108,0,11252,96351,2,0,4,0,16668599,0
7519,108,103,0,11200,95911,2,0,5,0,16668599,0
7520,144,176,0,11200,97422,2,0,4,0,16668599,0
7521,133,110,0,11200,98755,2,0,5,0,16668599,0
7522,122,124,0,11200,97422,2,0,4,0,16668599,0
7523,94,120,0,11200,102311,2,0,5,0,16668599,0
7524,180,132,0,5600,96088,1,0,3,0,16668599,0
7525,120,122,0,11377,51377,2,0,4,0,16668599,0
7526,54,98,0,11555,31822,2,0,6,1,16668599,0
7527,197,47,0,11200,97422,2,1,4,0,16668599,0
7528,202,6,0,11377,81600,2,0,7,4,16668599,0
7529,155,0,0,11200,83288,2,0,7,4,16668599,0
7530,4,0,0,11377,144800,2,0,5,0,16668599,0
7531,18,22,0,5600,96088,1,0,3,0,16668599,0
7532,36,40,0,11200,52711,2,0,5,3,16668599,0
7533,41,35,0,11200,104977,2,0,7,1,16668599,0
7534,32,10,0,11325,58426,2,0,4,0,16668599,0
7535,55,20,0,5538,58549,1,0,4,0,16668599,0
7536,54,56,0,11200,50044,2,0,3,0,16668599,0
7537,127,164,0,11377,97422,2,0,4,0,16668599,0
7538,146,47,0,11200,97422,2,0,4,0,16668599,0
7539,74,130,0,11200,98755,2,0,5,0,16668599,0
7540,217,125,0,5600,97422,1,2,4,0,16668599,0
7541,130,117,0,16977,97422,3,0,4,0,16668599,0
7542,120,123,0,11200,98755,2,0,5,0,16668599,0
7543,108,112,0,11200,50044,2,0,3,0,16668599,0
7544,72,91,0,11200,98755,2,0,5,0,16668599,0
7545,112,40,0,11200,58222,2,0,5,0,16668599,0
7546,83,53,0,11555,97422,2,0,4,0,16668599,0
7547,113,113,0,11200,97422,2,0,4,0,16668599,0
7548,167,135,0,11377,97422,2,0,4,0,16668599,0
7549,183,111,0,11200,97422,2,0,4,0,16668599,0
7550,128,99,0,5600,96088,1,0,3,0,16668599,0
7551,78,101,0,11377,51377,2,0,4,0,16668599,0
7552,146,94,0,5600,96088,1,0,3,0,16668599,0
7553,68,57,0,11377,50044,2,0,3,0,16668599,0
7554,118,60,0,11200,97422,2,0,4,0,16668599,0
7555,165,154,0,11377,97422,2,0,4,0,16668599,0
7556,178,120,0,11200,97422,2,0,4,0,16668599,0
7557,53,113,0,11200,98755,2,0,5,0,16668599,0
7558,107,79,0,11200,86666,2,0,5,0,16668599,0
7559,98,112,0,11200,95911,2,0,5,0,16668599,0
7560,153,149,0,5600,96088,1,0,3,0,16668599,0
7561,123,144,0,11200,51377,2,0,4,0,16668599,0
7562,106,84,57,5600,93244,1,0,3,0,16668599,0
7563,122,162,0,11200,50044,2,0,3,0,16668599,0
7564,204,129,0,11377,97422,2,1,4,0,16668599,0
7565,47,51,0,11200,98755,2,0,5,0,16668599,0
7566,0,39,0,11200,102311,2,0,5,0,16668599,0
7567,0,0,0,11200,103644,2,0,6,0,16668599,0
7568,0,0,0,11200,97422,2,0,4,0,16668599,0
7569,11,0,0,11200,98755,2,0,5,0,16668599,0
7570,20,18,0,6488,9511,2,0,3,0,16668599,0
7571,0,0,0,11200,98755,2,0,5,0,16668599,0
7572,11,5,0,5600,64177,1,0,4,4,16668599,0
7573,56,38,0,11377,50044,2,0,3,0,16668599,0
7574,90,16,0,11200,60533,2,1,5,0,16668599,0
7575,116,136,0,11377,97422,2,0,4,0,16668599,0
7576,152,104,0,11200,97422,2,0,4,0,16668599,0
7577,82,102,0,5600,57777,1,0,4,4,16668599,0
7578,85,118,0,16800,106488,3,0,6,0,16668599,0
7579,167,120,0,11377,97422,2,0,4,0,16668599,0
7580,91,107,0,5600,94577,1,0,4,0,16668599,0
7581,2,88,0,11200,57777,2,0,4,0,16668599,0
7582,0,0,0,5777,53244,1,0,3,0,16668599,0
7583,0,0,0,11200,53688,2,0,4,0,16668599,0
7584,0,0,0,11377,98755,2,0,5,0,16668599,0
7585,0,0,0,11200,97422,2,0,4,0,16668599,0
7586,0,0,0,11200,97422,2,0,4,0,16668599,0
7587,0,0,0,11200,98755,2,0,5,0,16668599,0
7588,0,0,0,5600,96088,1,0,3,0,16668599,0
7589,0,0,0,16977,104977,3,0,7,0,16668599,0
7590,0,0,0,5600,96088,1,0,3,0,16668599,0
7591,0,0,0,11200,51377,2,0,4,0,16668599,0
7592,30,0,0,5600,100977,1,0,4,0,16668599,0
7593,193,46,0,11377,51377,2,0,4,0,16668599,0
7594,142,88,0,11200,98755,2,0,5,0,16668599,0
7595,111,81,0,11200,61866,2,0,6,0,16668599,0
7596,93,142,0,11200,98755,2,1,5,0,16668599,0
7597,136,150,0,11200,97422,2,0,4,0,16668599,0
7598,90,136,0,5600,50044,1,0,3,4,16668599,0
7599,71,37,0,16977,115555,3,0,8,0,16668599,0
7600,138,170,0,6133,48711,2,0,2,0,16668599,0
7601,68,102,0,11200,100088,2,0,6,0,16668599,0
7602,172,197,0,5777,56444,1,0,3,4,16668599,0
7603,73,52,0,11200,51377,2,0,4,0,16668599,0
7604,142,129,0,11377,98755,2,0,5,0,16668599,0
7605,213,190,0,11200,97422,2,0,4,0,16668599,0
7606,159,177,0,11377,97422,2,0,4,0,16668599,0
7607,121,106,0,11200,97422,2,0,4,0,16668599,0
7608,82,106,0,5600,59200,1,1,4,0,16668599,0
7609,78,46,0,16800,100088,3,0,6,0,16668599,0
7610,116,121,0,5600,96088,1,0,3,0,16668599,0
7611,94,101,0,11377,51377,2,0,4,0,16668599,0
7612,84,114,0,5600,96088,1,0,3,0,16668599,0
7613,107,98,0,11200,39288,2,0,4,0,16668599,0
7614,122,24,0,11200,29955,2,0,7,0,16668599,0
7615,64,71,0,11200,97422,2,0,4,0,16668599,0
7616,148,183,0,11733,97422,2,0,4,0,16668599,0
7617,102,55,0,11200,29955,2,0,7,0,16668599,0
7618,72,11,0,11200,95911,2,0,5,0,16668599,0
7619,64,40,0,11377,97422,2,0,4,0,16668599,0
7620,159,98,0,5600,48711,1,0,2,0,16668599,0
7621,149,140,0,11200,97422,2,0,4,0,16668599,0
7622,108,113,0,5777,96088,1,0,3,0,16668599,0
7623,142,111,0,11200,50044,2,1,3,0,16668599,0
7624,160,117,0,11200,60533,2,1,5,0,16668599,0
7625,131,111,0,11200,24977,2,0,7,0,16668599,0
7626,57,50,0,12355,97422,3,1,4,0,16668599,0
7627,4,3,0,11200,98755,2,0,5,0,16668599,0
7628,26,13,0,14044,97422,2,0,4,0,16668599,0
7629,2,0,0,11200,97422,2,0,4,0,16668599,0
7630,0,0,0,5600,96088,1,0,3,0,16668599,0
7631,5,0,0,11377,19644,2,0,5,0,16668599,0
7632,4,10,0,5600,93244,1,0,3,0,16668599,0
7633,0,0,0,11377,50044,2,0,3,0,16668599,0
7634,0,0,0,11200,97422,2,0,4,0,16668599,0
7635,35,44,0,11200,97244,2,0,6,0,16668599,0
7636,44,49,0,5600,60533,1,2,5,0,16668599,0
7637,49,2,0,16977,104977,3,0,7,0,16668599,0
7638,14,14,0,11200,97422,2,0,4,0,16668599,0
7639,25,20,0,11200,102311,2,0,5,0,16668599,0
7640,32,17,0,5600,96088,1,0,3,0,16668599,0
7641,77,32,0,11200,51377,2,0,4,0,16668599,0
7642,183,184,0,5600,56444,1,0,3,4,16668599,0
7643,127,115,0,11200,11733,2,0,4,4,16668599,0
7644,89,128,0,11200,97422,2,0,4,0,16668599,0
7645,138,103,0,11377,97422,2,0,4,0,16668599,0
7646,140,118,0,11377,97422,2,0,4,0,16668599,0
7647,112,117,0,11200,97422,2,0,4,0,16668599,0
7648,95,110,0,11377,98755,2,0,5,0,16668599,0
7649,75,47,0,11200,95911,2,0,5,0,16668599,0
7650,76,126,0,5600,96088,1,0,3,0,16668599,0
7651,167,144,0,11555,51377,3,0,4,0,16668599,0
7652,130,77,0,5600,56800,1,0,3,0,16668599,0
7653,44,71,0,11200,17688,2,0,5,0,16668599,0
7654,132,17,0,11200,49688,2,0,5,0,16668599,0
7655,55,28,0,11200,102311,2,0,5,0,16668599,0
7656,117,125,0,11200,103644,2,0,6,0,16668599,0
7657,138,149,0,5600,48711,1,0,2,0,16668599,0
7658,47,34,0,11200,98755,2,0,5,0,16668599,0
7659,21,37,0,11377,97422,2,0,4,0,16668599,0
7660,112,90,0,5600,97422,1,0,4,0,16668599,0
7661,103,139,0,11377,14488,2,0,5,0,16668599,0
7662,161,116,0,11200,97422,2,1,4,0,16668599,0
7663,86,104,0,11200,98755,2,0,5,0,16668599,0
7664,126,140,0,11200,97422,2,0,4,0,16668599,0
7665,191,122,0,11377,97422,2,1,4,0,16668599,0
7666,76,106,0,5600,50044,1,0,3,4,16668599,0
7667,95,76,0,17155,107822,3,0,7,0,16668599,0
7668,119,100,0,5600,94577,1,0,4,0,16668599,0
7669,94,84,0,11200,50044,2,0,3,0,16668599,0
7670,211,121,0,5777,96088,1,0,3,0,16668599,0
7671,118,147,0,11200,50044,2,0,3,0,16668599,0
7672,132,144,0,11325,61213,2,0,5,0,16668599,0
7673,138,169,0,11076,96351,2,0,4,0,16668599,0
7674,153,102,0,11377,98755,2,0,5,0,16668599,0
7675,132,67,0,11200,98755,2,0,5,0,16668599,0
7676,9,69,0,11200,98755,2,0,5,0,16668599,0
7677,106,7,0,5600,20888,1,0,5,0,16668599,0
7678,140,113,0,11377,95911,2,0,5,0,16668599,0
7679,197,159,0,11200,57777,2,0,4,0,16668599,0
7680,143,101,0,5600,96088,1,0,3,0,16668599,0
7681,104,126,0,11377,50044,2,0,3,0,16668599,0
7682,91,120,0,11200,97422,2,0,4,0,16668599,0
7683,4,9,0,11200,98755,2,0,5,0,16668599,0
7684,0,0,0,11200,95911,2,0,5,0,16668599,0
7685,0,0,0,11377,87555,2,1,8,0,16668599,0
7686,12,17,57,6133,96088,2,1,3,0,16668599,0
7687,95,87,0,11377,51377,2,1,4,0,16668599,0
7688,176,158,0,11377,146133,2,0,6,0,16668599,0
7689,91,63,0,11200,51377,2,0,4,0,16668599,0
7690,0,15,0,5777,96088,1,0,3,0,16668599,0
7691,0,0,0,11200,51377,2,0,4,0,16668599,0
7692,38,0,0,11200,98755,2,0,5,0,16668599,0
7693,165,155,0,11377,22222,2,1,6,0,16668599,0
7694,206,211,0,11377,97422,2,0,4,0,16668599,0
7695,152,202,0,11200,95911,2,0,5,0,16668599,0
7696,163,196,0,11377,98755,2,0,5,0,16668599,0
7697,202,205,0,5600,48711,1,1,2,0,16668599,0
7698,108,158,0,11200,144800,2,0,5,0,16668599,0
7699,77,110,0,11377,50044,2,0,3,0,16668599,0
7700,55,76,0,5600,97422,1,0,4,0,16668599,0
7701,213,106,0,11200,50044,2,0,3,0,16668599,0
7702,123,122,0,11200,97422,2,0,4,0,16668599,0
7703,151,120,0,11377,97422,2,0,4,0,16668599,0
7704,83,120,0,11200,97422,2,0,4,0,16668599,0
7705,84,120,0,11200,98755,2,0,5,0,16668599,0
7706,126,130,0,6133,96088,1,0,3,0,16668599,0
7707,63,99,0,16800,98755,3,0,5,0,16668599,0
7708,183,121,0,5600,48711,1,1,2,0,16668599,0
7709,160,100,0,11200,97422,2,1,4,0,16668599,0
7710,154,108,0,5777,96088,1,0,3,0,16668599,0
7711,159,116,0,11200,56266,2,0,5,0,16668599,0
7712,108,117,0,11200,97422,2,0,4,0,16668599,0
7713,95,119,0,11377,68444,2,0,8,4,16668599,0
7714,114,122,0,11377,97422,2,0,4,0,16668599,0
7715,61,51,0,11325,81168,2,0,5,0,16668599,0
7716,107,42,0,11252,59868,2,0,5,0,16668599,0
7717,92,66,0,11200,97422,2,0,4,0,16668599,0
7718,154,138,0,5600,11822,1,0,3,0,16668599,0
7719,121,75,0,11200,61866,2,0,6,0,16668599,0
7720,132,173,0,5600,97422,1,0,4,0,16668599,0
7721,125,122,0,11377,50044,2,0,3,0,16668599,0
7722,92,70,0,11200,102311,2,0,5,0,16668599,0
7723,106,89,0,11200,102311,2,0,5,0,16668599,0
7724,183,149,0,11200,97422,2,1,4,0,16668599,0
7725,133,116,0,11377,97422,2,0,4,0,16668599,0
7726,145,117,0,11200,98755,2,0,5,0,16668599,0
7727,132,122,0,5600,48711,1,0,2,0,16668599,0
7728,87,95,0,11200,146133,2,0,6,0,16668599,0
7729,71,82,57,6933,13155,2,0,4,0,16668599,0
7730,0,89,57,11200,96088,2,0,3,0,16668599,0
7731,0,0,0,11377,50044,2,0,3,0,16668599,0
7732,6,0,0,11200,103644,2,0,6,0,16668599,0
7733,9,9,0,11200,103644,2,0,6,0,16668599,0
7734,126,138,0,11377,97422,2,0,4,0,16668599,0
7735,95,130,0,11200,97422,2,0,4,0,16668599,0
7736,147,147,0,5600,50044,1,0,3,4,16668599,0
7737,62,89,0,16800,106488,3,1,6,0,16668599,0
7738,108,90,0,5600,9511,1,0,3,0,16668599,0
7739,174,35,0,11200,97422,2,0,4,0,16668599,0
7740,133,160,0,5600,96088,1,0,3,0,16668599,0
7741,94,104,0,11200,51377,2,2,4,0,16668599,0
7742,48,50,0,11555,102311,3,0,5,0,16668599,0
7743,0,62,0,11377,98755,2,0,5,0,16668599,0
7744,0,9,0,11200,97422,2,0,4,0,16668599,0
7745,0,0,0,11200,103644,2,0,6,0,16668599,0
7746,8,14,0,5600,97422,1,1,4,0,16668599,0
7747,0,0,0,17333,104977,3,0,7,0,16668599,0
7748,0,0,0,5600,94577,1,0,4,0,16668599,0
7749,44,43,0,11200,56444,2,0,3,0,16668599,0
7750,67,31,0,5777,59200,1,0,4,0,16668599,0
7751,51,6,0,11733,50044,3,0,3,0,16668599,0
7752,81,105,0,11200,103644,2,0,6,0,16668599,0
7753,207,144,0,11200,97422,2,0,4,0,16668599,0
7754,210,103,0,11200,97422,2,1,4,0,16668599,0
7755,62,107,0,11200,97422,2,0,4,0,16668599,0
7756,68,106,0,5600,50044,1,0,3,4,16668599,0
7757,90,99,0,11200,64177,2,1,4,0,16668599,0
7758,102,128,0,11200,144800,2,0,5,0,16668599,0
7759,0,47,0,11200,50044,2,0,3,0,16668599,0
7760,0,0,0,5600,96088,1,0,3,0,16668599,0
7761,0,0,0,11377,50044,2,0,3,0,16668599,0
7762,61,68,0,11200,103644,2,0,6,0,16668599,0
7763,210,155,0,11377,97422,2,0,4,0,16668599,0
7764,204,116,0,11200,97422,2,0,4,0,16668599,0
7765,165,109,0,11200,102311,2,0,5,0,16668599,0
7766,82,118,0,11200,95911,2,0,5,0,16668599,0
7767,77,112,0,5600,58222,1,0,5,0,16668599,0
7768,201,119,0,11200,96088,2,0,3,0,16668599,0
7769,92,105,0,5600,1333,1,0,1,0,16668599,0
7770,101,90,0,11377,28622,2,0,6,0,16668599,0
7771,71,40,0,11377,98755,2,1,5,0,16668599,0
7772,145,79,0,11200,97422,2,1,4,0,16668599,0
7773,149,162,0,11377,98755,2,1,5,0,16668599,0
7774,149,123,0,11200,97422,2,0,4,0,16668599,0
7775,56,84,0,11200,97422,2,0,4,0,16668599,0
7776,74,97,0,5600,96088,1,0,3,0,16668599,0
7777,89,72,0,11200,50044,2,0,3,0,16668599,0
7778,104,131,0,5777,96088,1,0,3,0,16668599,0
7779,203,107,0,11200,50044,2,0,3,0,16668599,0
7780,96,108,0,11200,60444,2,2,6,4,16668599,0
7781,101,106,0,5600,67733,1,1,4,0,16668599,0
7782,127,100,0,11377,97422,2,0,4,0,16668599,0
7783,117,142,0,11200,60533,2,0,5,0,16668599,0
7784,205,209,0,11377,97422,2,0,4,0,16668599,0
7785,133,102,0,11200,95911,2,0,5,0,16668599,0
7786,171,118,0,5600,96088,1,0,3,0,16668599,0
7787,68,103,0,11377,51377,2,0,4,0,16668599,0
7788,92,13,0,5866,56800,2,1,3,0,16668599,0
7789,189,62,0,11377,20533,2,0,6,0,16668599,0
7790,67,0,0,11200,61866,2,0,6,0,16668599,0
7791,6,0,0,11377,28622,2,0,6,0,16668599,0
7792,8,5,0,11200,97422,2,0,4,0,16668599,0
7793,6,4,0,11377,97422,2,0,4,0,16668599,0
7794,12,5,0,11200,98755,2,0,5,0,16668599,0
7795,14,4,0,11200,97244,2,0,6,0,16668599,0
7796,6,5,0,5600,96088,1,0,3,0,16668599,0
7797,9,3,0,11200,51377,2,0,4,0,16668599,0
7798,9,3,0,5600,50400,1,0,3,0,16668599,0
7799,9,6,0,11200,53688,2,0,4,0,16668599,0
7800,9,6,0,11377,80266,2,0,5,0,16668599,0
7801,12,5,0,11200,98755,2,0,5,0,16668599,0
7802,10,6,0,11200,97422,2,0,4,0,16668599,0
7803,14,5,0,11200,103644,2,0,6,0,16668599,0
7804,6,4,0,5600,96088,1,0,3,0,16668599,0
7805,15,4,0,16791,96175,3,0,6,0,16668599,0
7806,4,3,0,5662,49258,1,0,2,0,16668599,0
7807,9,5,0,11377,97422,2,0,4,0,16668599,0
7808,7,4,0,5600,96088,1,0,3,0,16668599,0
7809,6,2,0,11252,49494,2,0,3,0,16668599,0
7810,11,9,0,11200,98755,2,2,5,0,16668599,0
7811,8,5,0,11505,98516,2,0,4,0,16668599,0
7812,14,9,0,11200,61866,2,2,6,0,16668599,0
7813,8,3,57,5600,20000,1,0,5,0,16668599,0
7814,18,8,0,16615,107428,3,0,8,0,16668599,0
7815,8,5,0,11505,98516,2,0,4,0,16668599,0
7816,10,3,0,5600,94577,1,0,4,0,16668599,0
7817,7,2,0,11200,50044,2,0,3,0,16668599,0
7818,10,6,0,5714,96351,1,0,4,0,16668599,0
7819,8,2,0,11325,50606,2,0,3,0,16668599,0
7820,12,4,0,11200,102311,2,0,5,0,16668599,0
7821,8,6,0,11200,97422,2,0,4,0,16668599,0
7822,10,4,0,11076,96351,2,0,4,0,16668599,0
7823,12,4,0,11325,99865,2,0,5,0,16668599,0
7824,9,5,0,11200,97422,2,0,4,0,16668599,0
7825,14,2,57,5600,20888,1,0,5,0,16668599,0
7826,16,4,0,11252,52131,2,0,5,2,16668599,0
7827,16,4,0,11200,59111,2,0,5,2,16668599,0
7828,6,2,0,5662,57438,1,0,3,0,16668599,0
7829,14,4,0,11200,17688,2,0,5,0,16668599,0
7830,14,4,0,11076,96175,2,0,6,0,16668599,0
7831,12,4,0,11377,98755,2,0,5,0,16668599,0
7832,8,5,0,11325,98516,2,0,4,0,16668599,0
7833,8,6,0,11200,97422,2,0,4,0,16668599,0
7834,9,3,0,5538,13890,1,0,4,0,16668599,0
7835,10,4,0,11200,56000,2,0,4,0,16668599,0
7836,10,5,0,11505,98516,2,0,4,0,16668599,0
7837,13,4,0,11200,98755,2,0,5,0,16668599,0
7838,8,4,0,5538,101186,1,0,5,0,16668599,0
7839,4,2,0,11200,48711,2,0,2,0,16668599,0
7840,12,6,0,11505,99865,2,1,5,0,16668599,0
7841,14,4,0,11200,103644,2,0,6,0,16668599,0
7842,14,5,0,11200,106488,2,0,6,0,16668599,0
7843,11,6,0,11252,96351,2,0,4,0,16668599,0
7844,12,6,0,11377,97422,2,0,4,0,16668599,0
7845,11,6,0,11325,98516,2,0,4,0,16668599,0
7846,10,2,0,5538,49494,1,0,3,2,16668599,0
7847,12,4,0,11200,64177,2,0,4,2,16668599,0
7848,8,4,0,5662,98516,1,0,4,0,16668599,0
7849,4,3,0,11377,48711,2,0,2,0,16668599,0
7850,11,4,0,11200,97422,2,0,4,0,16668599,0
7851,12,9,0,11252,96351,2,1,4,0,16668599,0
7852,12,12,0,11200,97422,2,2,4,0,16668599,0
7853,13,6,0,11325,103460,2,0,5,0,16668599,0
7854,11,6,0,11200,97422,2,0,4,0,16668599,0
7855,16,5,0,11076,96175,2,0,6,0,16668599,0
7856,7,6,0,5662,78471,1,0,3,0,16668599,0
7857,11,2,0,11200,51377,2,0,4,0,16668599,0
7858,10,5,0,5600,97422,1,0,4,0,16668599,0
7859,6,2,0,11076,49494,2,0,3,0,16668599,0
7860,10,4,0,11200,97422,2,0,4,0,16668599,0
7861,8,4,0,11200,60533,2,0,5,0,16668599,0
7862,13,6,0,11505,61213,2,0,5,0,16668599,0
7863,12,8,0,11076,96351,2,1,4,0,16668599,0
7864,12,5,0,5600,97422,1,0,4,0,16668599,0
7865,18,3,0,11377,51377,2,0,4,3,16668599,0
7866,13,7,0,11505,59775,2,1,5,1,16668599,0
7867,12,4,0,11076,58109,2,0,5,0,16668599,0
7868,6,5,0,5662,97168,1,0,3,0,16668599,0
7869,10,2,0,11076,48000,2,0,4,0,16668599,0
7870,14,4,0,11325,98337,2,0,6,0,16668599,0
7871,9,5,0,11252,96351,2,0,4,0,16668599,0
7872,12,6,0,11325,103460,2,0,5,0,16668599,0
