timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T07:20:07.101473+00:00,0.001,fetching,2289.3,339.1015625,,
2026-06-02T07:20:09.101780+00:00,2.001,fetching,84.5,355.25,,
2026-06-02T07:20:11.136590+00:00,4.036,fetching,89.8,368.015625,,
2026-06-02T07:20:13.188898+00:00,6.089,fetching,93.1,386.5234375,,
2026-06-02T07:20:15.264547+00:00,8.164,fetching,91.1,398.3046875,,
2026-06-02T07:20:17.365080+00:00,10.265,fetching,93.4,410.08203125,,
2026-06-02T07:20:19.366822+00:00,12.266,inferring,69.1,454.59765625,,
2026-06-02T07:20:21.367072+00:00,14.267,inferring,64.0,454.59765625,,
2026-06-02T07:20:23.367383+00:00,16.267,inferring,64.0,454.59765625,,
2026-06-02T07:20:25.367758+00:00,18.267,inferring,64.0,454.59765625,,
2026-06-02T07:20:27.368025+00:00,20.268,inferring,63.0,454.59765625,,
2026-06-02T07:20:29.373636+00:00,22.273,inferring,63.3,456.07421875,,
2026-06-02T07:20:31.380503+00:00,24.28,inferring,65.3,460.48046875,,
