batch_idx,latency_ms
0,6.899717962369323
1,4.000940127298236
2,4.132967907935381
3,4.2869888711720705
4,3.9416318759322166
5,4.618115955963731
6,4.152788082137704
7,4.780400078743696
8,4.946328001096845
9,4.571836907416582
10,5.3519271314144135
11,4.755040863528848
12,4.294070182368159
13,4.58457600325346
14,4.403204191476107
15,4.06030984595418
16,5.01691410318017
17,5.070243962109089
18,4.676062846556306
19,4.570384044200182
20,4.957105033099651
21,5.070134066045284
22,5.011896137148142
23,4.771485924720764
24,4.864576039835811
25,5.776925012469292
26,6.9184559397399426
27,6.568460958078504
28,4.932056879624724
29,4.653680138289928
30,4.238978028297424
31,3.9815017953515053
32,4.609212977811694
33,4.382152110338211
34,4.460860043764114
35,4.213428823277354
36,4.541671136394143
37,5.603834055364132
38,5.635831970721483
39,4.929223097860813
40,4.8783759120851755
41,4.7703939490020275
42,5.030404077842832
43,5.312016000971198
44,4.9821119755506516
45,5.7402788661420345
46,5.199847975745797
47,5.226769018918276
48,5.2265590056777
49,5.429173121228814
50,5.232868017628789
51,5.244466010481119
52,4.424655809998512
53,4.926478955894709
54,4.862912930548191
55,5.2030140068382025
56,4.608812043443322
57,4.3482419569045305
58,4.749432904645801
59,4.064114997163415
60,4.764706129208207
61,4.786859964951873
62,4.4663290027529
63,4.570014076307416
64,5.267240107059479
65,4.318687133491039
66,4.571585915982723
67,4.850926110520959
68,4.746068036183715
69,4.127721069380641
70,4.879307933151722
71,4.586377879604697
72,3.613648936152458
73,4.86178114078939
74,4.276304040104151
75,3.9745608810335398
76,5.160698899999261
77,5.00653893686831
78,5.653279135003686
79,5.215080920606852
80,4.664967069402337
81,4.811375867575407
82,4.634249955415726
83,4.803763935342431
84,4.215392051264644
85,4.196764901280403
86,4.502432886511087
87,4.2590179946273565
88,3.899598028510809
89,4.193069180473685
90,4.961991915479302
91,5.294049857184291
92,5.1835449412465096
93,4.937866004183888
94,4.772346932440996
95,5.347870988771319
96,4.744986072182655
97,3.864835947751999
98,4.467270104214549
99,4.91498108021915
100,4.546509124338627
101,4.386889049783349
102,4.235561937093735
103,3.966578980907798
104,3.512428142130375
105,3.975451923906803
106,4.102312959730625
107,5.4343699011951685
108,4.684926010668278
109,4.625316942110658
110,4.286960000172257
111,4.2638450395315886
112,5.3507250268012285
113,4.66658896766603
114,4.693729104474187
115,4.832989070564508
116,5.605437094345689
117,5.018546944484115
118,4.9362939316779375
119,4.231216153129935
120,4.100980935618281
121,4.298986867070198
122,5.538006080314517
123,4.7435450833290815
124,4.288091091439128
125,4.669202957302332
126,5.012117093428969
127,4.237805027514696
128,4.650474991649389
129,5.444715963676572
130,5.497464910149574
131,4.882102133706212
132,4.372087074443698
133,4.390694899484515
134,5.06269303150475
135,5.404384806752205
136,5.4519870318472385
137,4.473159089684486
138,4.3047459330409765
139,5.430645076557994
140,4.580970853567123
141,4.824095871299505
142,4.738305928185582
