timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T02:17:15.571346+00:00,0.001,fetching,0.0,266.578125,,
2026-06-02T02:17:17.571685+00:00,2.001,fetching,84.5,301.87890625,,
2026-06-02T02:17:19.572002+00:00,4.002,fetching,91.5,335.20703125,,
2026-06-02T02:17:21.663419+00:00,6.093,fetching,89.6,369.51953125,,
2026-06-02T02:17:23.721528+00:00,8.151,fetching,91.7,404.81640625,,
2026-06-02T02:17:25.761065+00:00,10.191,fetching,91.9,439.12890625,,
2026-06-02T02:17:27.764092+00:00,12.194,inferring,81.7,686.1875,,
2026-06-02T02:17:29.787097+00:00,14.217,inferring,70.7,686.1875,,
2026-06-02T02:17:31.795593+00:00,16.225,inferring,70.2,686.1875,,
2026-06-02T02:17:33.795908+00:00,18.226,inferring,68.9,686.1875,,
2026-06-02T02:17:35.796235+00:00,20.226,inferring,69.5,686.1875,,
2026-06-02T02:17:37.818789+00:00,22.249,inferring,70.2,686.1875,,
2026-06-02T02:17:39.819111+00:00,24.249,inferring,69.4,686.1875,,
2026-06-02T02:17:41.819387+00:00,26.249,inferring,70.0,686.1875,,
2026-06-02T02:17:43.819755+00:00,28.25,inferring,69.5,686.1875,,
2026-06-02T02:17:45.821844+00:00,30.252,inferring,69.9,686.1875,,
2026-06-02T02:17:47.848264+00:00,32.278,inferring,70.1,686.1875,,
2026-06-02T02:17:49.848558+00:00,34.278,inferring,69.0,686.984375,,
2026-06-02T02:17:51.848988+00:00,36.279,inferring,69.0,688.796875,,
2026-06-02T02:17:53.889402+00:00,38.319,inferring,72.1,690.546875,,
2026-06-02T02:17:55.898035+00:00,40.328,inferring,68.2,692.40625,,
2026-06-02T02:17:57.898383+00:00,42.328,inferring,71.4,694.125,,
