timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-01T13:42:27.142888+00:00,0.001,fetching,0.0,275.77734375,,
2026-06-01T13:42:29.143279+00:00,2.002,fetching,86.5,293.890625,,
2026-06-01T13:42:31.143645+00:00,4.002,fetching,88.5,308.6171875,,
2026-06-01T13:42:33.236733+00:00,6.095,fetching,90.9,324.984375,,
2026-06-01T13:42:35.287545+00:00,8.146,fetching,94.3,335.765625,,
2026-06-01T13:42:37.388583+00:00,10.247,fetching,91.7,347.546875,,
2026-06-01T13:42:39.394041+00:00,12.252,inferring,77.0,430.00390625,,
2026-06-01T13:42:41.435862+00:00,14.294,inferring,61.9,430.00390625,,
2026-06-01T13:42:43.441767+00:00,16.3,inferring,62.1,430.00390625,,
2026-06-01T13:42:45.446201+00:00,18.304,inferring,61.9,430.00390625,,
2026-06-01T13:42:47.450877+00:00,20.309,inferring,62.4,430.00390625,,
2026-06-01T13:42:49.454921+00:00,22.313,inferring,63.4,430.00390625,,
2026-06-01T13:42:51.455350+00:00,24.314,inferring,61.5,433.640625,,
