batch_idx,latency_ms
0,59.42711210809648
1,47.336505027487874
2,48.17830305546522
3,52.34920606017113
4,45.67454196512699
5,49.880696926265955
6,47.94294200837612
7,50.77150813303888
8,46.92924697883427
9,45.763944974169135
10,48.26808697544038
11,46.1517449002713
12,50.68893497809768
13,45.79482180997729
14,44.634867925196886
15,45.30220595188439
16,42.92395291849971
17,44.50195003300905
18,42.71798487752676
19,47.77175607159734
20,46.07434896752238
21,43.85092691518366
22,44.27151591517031
23,43.32484118640423
24,42.60385408997536
25,42.76703717187047
26,41.88333684578538
27,47.232921002432704
28,46.40861880034208
29,43.490428943187
30,42.53028309904039
31,43.8509969972074
32,49.6189771220088
33,45.98296317271888
34,45.434082858264446
35,45.41406291536987
36,43.90159295871854
37,42.91629116050899
38,41.36427212506533
39,44.47028296999633
40,43.09040098451078
41,49.696462927386165
42,47.17800999060273
43,45.09176197461784
44,44.55697303637862
45,42.50321397557855
46,46.95606813766062
47,44.49744406156242
48,45.175026170909405
49,47.52077208831906
50,48.5192839987576
51,48.1294309720397
52,49.820537911728024
53,43.78742282278836
54,48.39268489740789
55,45.101816998794675
56,44.02409587055445
57,47.10526089183986
58,45.831858180463314
59,46.135362004861236
60,43.62910706549883
61,45.72221520356834
62,45.18154705874622
63,46.90816695801914
64,43.36313018575311
65,42.89241600781679
66,43.913251953199506
67,45.98768102005124
68,46.1382269859314
69,43.768353993073106
70,43.257912155240774
71,44.989199843257666
72,48.01928694359958
73,45.60037306509912
74,43.841354083269835
75,45.65173992887139
76,46.60171899013221
77,46.018356923013926
78,47.77447087690234
79,45.955011853948236
80,46.324294060468674
81,44.14593894034624
82,45.637408969923854
83,46.64444411173463
84,44.46324403397739
85,45.61855993233621
86,43.9030269626528
87,49.034334952011704
88,45.89437204413116
89,45.338592026382685
90,49.34207396581769
91,44.60834106430411
92,47.12223703972995
93,46.40711913816631
94,47.02582396566868
95,46.76580405794084
96,45.261095976457
97,43.484842171892524
98,44.36626913957298
99,50.238264026120305
100,44.971273047849536
101,48.53891488164663
102,44.0288451500237
103,45.222348999232054
104,44.228804064914584
105,43.60890807583928
106,45.35991419106722
107,43.56183693744242
108,42.716104071587324
109,42.003309121355414
110,43.05146401748061
111,47.88339487276971
112,44.82367308810353
113,44.04649208299816
114,44.31548295542598
115,42.90962289087474
116,44.9441431555897
117,43.711911886930466
118,43.97032712586224
119,42.617266066372395
120,45.05889513529837
121,44.04925601556897
122,44.38285413198173
123,48.86067588813603
124,43.43522805720568
125,45.39029998704791
126,45.1595950871706
127,45.488836942240596
128,48.324935836717486
129,44.70895300619304
130,43.66009496152401
131,43.09391905553639
132,45.20480311475694
133,43.881034944206476
134,42.80386492609978
135,47.49302286654711
136,43.77111094072461
137,43.79679006524384
138,47.15640004724264
139,45.77459488064051
140,43.380117043852806
141,44.9269178789109
142,44.562913943082094
143,43.29467914067209
144,42.81368013471365
145,43.860884848982096
146,47.09654999896884
147,47.7996610570699
148,46.130276983603835
149,46.10087280161679
150,46.74023808911443
151,44.35077682137489
152,43.4191650711
153,43.50788798183203
154,47.10901901125908
155,46.48807179182768
156,42.816976085305214
157,44.349045027047396
158,45.06472498178482
159,46.02367710322142
160,44.4896649569273
161,49.0933449473232
162,46.221724012866616
163,43.1264778599143
164,46.57058510929346
165,43.89430582523346
166,43.043823912739754
167,44.02184602804482
168,44.05244207009673
169,41.81293514557183
170,44.2078139167279
171,45.64480180852115
172,44.53238006681204
173,45.801104977726936
174,42.03009000048041
175,42.55571588873863
176,44.652699027210474
177,42.82438708469272
178,43.203734094277024
179,42.1732640825212
180,42.38703311420977
181,42.995912954211235
182,42.414415162056684
183,46.02586105465889
184,45.91606790199876
185,44.7934390977025
186,46.54111107811332
187,43.15988905727863
188,45.215630903840065
189,43.80340990610421
190,43.43740292824805
191,45.86456995457411
192,42.75229014456272
193,44.45591499097645
194,44.665939873084426
195,44.60355709306896
196,42.0119040645659
197,45.608708867803216
198,42.1973099000752
199,42.45313280262053
200,45.01892696134746
201,44.781462056562304
202,45.72961898520589
203,47.30146797373891
204,45.9853308275342
205,45.074430061504245
206,44.04944903217256
207,47.42521303705871
208,49.18710608035326
209,47.42591385729611
210,46.16387793794274
211,41.96720593608916
212,42.40048420615494
213,41.94790800102055
214,43.273118091747165
215,45.73784186504781
216,44.888372998684645
217,45.40263116359711
218,44.5397119037807
219,49.2431300226599
220,45.57048180140555
221,45.53115298040211
222,48.142085084691644
223,46.47645610384643
224,52.53283679485321
225,45.99390411749482
226,44.8184278793633
227,47.0139489043504
228,45.60407204553485
229,47.37227410078049
230,43.951342115178704
231,49.92760391905904
232,47.39351593889296
233,45.80572387203574
234,45.22969201207161
235,44.21171103604138
236,45.252426993101835
237,42.75155998766422
238,43.923511169850826
239,43.11021603643894
240,45.17064499668777
241,43.281632009893656
242,41.44370509311557
243,46.20418883860111
244,42.43911290541291
245,43.35021413862705
246,44.61374320089817
247,41.69922787696123
248,41.45025601610541
249,43.32857206463814
250,45.23522104136646
251,46.44809500314295
252,41.830332949757576
253,42.245463002473116
254,43.23498206213117
255,47.72157804109156
256,45.93402496539056
257,43.04493800736964
258,42.38233808428049
259,42.97218006104231
260,44.96129299513996
261,43.483012821525335
262,44.660744024440646
263,44.08477200195193
264,43.80022780969739
265,42.11970581673086
266,46.198171097785234
267,48.16198581829667
268,43.436683947220445
269,41.961319046095014
270,41.91624210216105
271,43.6663469299674
272,43.02014107815921
273,46.44682281650603
274,48.61894901841879
275,46.730807051062584
276,43.206650065258145
277,44.93460198864341
278,44.4595729932189
279,45.66405201330781
280,44.91132800467312
281,42.99573600292206
282,47.40717890672386
283,45.77989596873522
284,44.70305796712637
285,45.041292905807495
286,44.063952984288335
287,44.46547199040651
288,42.04935114830732
289,41.97657317854464
290,42.329160030931234
291,48.416666919365525
292,46.60916584543884
293,43.897432973608375
294,42.66172694042325
295,44.42886705510318
296,43.239450082182884
297,42.92926611378789
298,44.419774087145925
299,44.36969896778464
300,44.00353180244565
301,42.74480091407895
302,42.095090029761195
303,44.692590832710266
304,45.17497192136943
305,43.357837945222855
306,45.62808992341161
307,43.906106147915125
308,42.67075099050999
309,45.31502304598689
310,44.00799912400544
311,43.351068161427975
312,43.86489512398839
313,42.72080585360527
314,42.88054397329688
315,45.51662411540747
316,198.7303989008069
317,45.28362606652081
318,47.65775287523866
319,46.08800797723234
320,46.22866818681359
321,46.96310497820377
322,44.38048577867448
323,44.24203000962734
324,44.113097013905644
325,45.85472005419433
326,44.77425501681864
327,43.59421110711992
328,48.658590065315366
329,44.00020791217685
330,46.63888202048838
331,49.412034917622805
332,44.63918297551572
333,45.02992588095367
334,44.2231111228466
335,45.11455283500254
336,48.45188115723431
337,47.04220499843359
338,44.90970796905458
339,42.83293383195996
340,46.965969959273934
341,47.22488718107343
342,45.14768300577998
343,43.98275213316083
344,42.41392691619694
345,43.58156304806471
346,44.03377906419337
347,48.52544120512903
348,47.15438187122345
349,44.4998349994421
350,48.472221940755844
351,44.342749984934926
352,50.583887845277786
353,48.05906396359205
354,44.52890809625387
355,44.17101293802261
356,44.528078055009246
357,44.30666589178145
358,48.214846989139915
359,48.993200063705444
360,44.50659500434995
361,44.4295599590987
362,43.68213308043778
363,47.10738197900355
364,47.04291606321931
365,47.100111143663526
366,43.86150115169585
367,43.6037068720907
368,44.95887202210724
369,46.49757198058069
370,30.300945974886417
