timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-04T07:10:09.921858+00:00,0.001,fetching,0.0,1776.96875,0.0,18962.0625
2026-06-04T07:10:11.931382+00:00,2.011,fetching,49.9,1962.59375,0.0,18962.0625
2026-06-04T07:10:13.933669+00:00,4.013,inferring,121.0,2192.41796875,2.0,18962.0625
2026-06-04T07:10:15.936620+00:00,6.016,inferring,121.9,2195.2578125,10.0,18962.0625
2026-06-04T07:10:17.936963+00:00,8.016,inferring,123.3,2197.04296875,23.0,18962.0625
2026-06-04T07:10:19.937646+00:00,10.017,inferring,123.0,2196.9375,20.0,18962.0625
2026-06-04T07:10:21.937971+00:00,12.017,inferring,124.5,2198.39453125,27.0,18962.0625
2026-06-04T07:10:23.938406+00:00,14.018,inferring,124.0,2199.37890625,19.0,18962.0625
2026-06-04T07:10:25.940904+00:00,16.02,inferring,122.5,2199.68359375,19.0,18962.0625
2026-06-04T07:10:27.941373+00:00,18.021,inferring,123.4,2199.10546875,22.0,18962.0625
2026-06-04T07:10:29.941882+00:00,20.021,inferring,122.0,2200.78515625,22.0,18962.0625
2026-06-04T07:10:31.942227+00:00,22.021,inferring,123.0,2200.62890625,19.0,18962.0625
