model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
transformer-cu,CU,4100,72.855,86.21,98.837,56275.83,0.965122,0.964115,0.989696,0.939824
transformer-cu,CU,4200,74.985,97.448,125.405,56011.25,0.965476,0.964539,0.98996,0.940391
transformer-cu,CU,4300,73.446,94.418,96.784,58546.09,0.965116,0.964286,0.99022,0.939675
transformer-cu,CU,4400,75.973,97.613,127.615,57914.96,0.965,0.964069,0.989938,0.939518
transformer-cu,CU,4500,76.225,97.89,98.541,59035.63,0.965111,0.964342,0.989744,0.940213
transformer-cu,CU,4600,78.772,98.124,100.395,58396.21,0.964348,0.963669,0.988636,0.939931
transformer-cu,CU,4700,78.128,97.772,115.675,60157.76,0.964255,0.963652,0.988899,0.939662
transformer-cu,CU,4800,79.216,97.659,98.643,60594.07,0.964375,0.963794,0.988705,0.940107
transformer-cu,CU,4900,79.976,97.312,118.497,61268.18,0.964082,0.963379,0.988894,0.939148
transformer-cu,CU,5000,82.298,97.994,99.808,60755.16,0.9646,0.9639,0.989117,0.939936
transformer-cu,CU,5100,81.27,97.825,133.159,62753.63,0.96451,0.963735,0.988898,0.93982
transformer-cu,CU,5200,70.295,97.755,99.549,73974.22,0.964615,0.963836,0.989109,0.939824
transformer-cu,CU,5300,71.041,98.403,99.485,74604.31,0.965094,0.964224,0.989286,0.9404
transformer-cu,CU,5400,73.414,98.955,99.771,73555.45,0.96537,0.96459,0.98951,0.940894
transformer-cu,CU,5500,67.747,97.506,98.241,81184.1,0.965818,0.965017,0.989695,0.94154
transformer-cu,CU,5600,71.399,98.365,100.618,78432.36,0.964643,0.96375,0.989102,0.939664
transformer-cu,CU,5700,71.97,98.043,99.098,79200.11,0.964211,0.963256,0.989271,0.938575
transformer-cu,CU,5800,72.093,98.017,98.475,80452.19,0.964655,0.963787,0.989481,0.939394
transformer-cu,CU,5900,71.012,97.692,98.432,83084.3,0.964915,0.964069,0.989665,0.939763
transformer-cu,CU,6000,72.458,98.13,98.787,82807.09,0.9655,0.964585,0.989817,0.940607
transformer-cu,CU,6100,76.78,98.593,99.346,79447.88,0.96541,0.964508,0.989986,0.940308
transformer-cu,CU,6200,79.733,98.571,99.152,77759.61,0.964839,0.963907,0.990136,0.939032
transformer-cu,CU,6300,82.777,99.552,136.753,76107.77,0.964762,0.963749,0.990268,0.938613
