model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-du,DU,63400,452.779,489.582,510.029,140024.26,0.910773,0.918203,0.849116,0.999528
cnn-du,DU,63500,432.019,479.908,491.793,146984.21,0.910787,0.918222,0.849148,0.999529
cnn-du,DU,63600,451.183,489.892,494.478,140962.79,0.910755,0.918192,0.849096,0.999529
cnn-du,DU,63700,446.108,489.422,503.399,142790.46,0.910769,0.918213,0.849132,0.99953
cnn-du,DU,63800,444.497,484.036,487.945,143533.12,0.910784,0.918214,0.849132,0.999531
cnn-du,DU,63900,444.016,486.013,488.0,143913.72,0.910767,0.918202,0.849111,0.999532
cnn-du,DU,64000,447.687,488.723,514.351,142956.91,0.910813,0.918221,0.849144,0.999532
cnn-du,DU,64100,453.217,490.08,497.918,141433.3,0.910858,0.918255,0.849201,0.999533
cnn-du,DU,64200,452.448,488.072,494.608,141894.65,0.910919,0.918304,0.849284,0.999534
cnn-du,DU,64300,459.589,492.318,499.262,139907.55,0.910949,0.918347,0.849358,0.999534
cnn-du,DU,64400,456.341,485.931,494.056,141122.67,0.910885,0.918284,0.849249,0.999535
cnn-du,DU,64500,456.312,493.101,514.629,141350.76,0.910946,0.918337,0.84934,0.999536
cnn-du,DU,64600,454.83,488.017,516.109,142031.02,0.910944,0.91835,0.849361,0.999537
cnn-du,DU,64700,456.006,490.136,494.7,141884.14,0.910989,0.918415,0.849472,0.999537
cnn-du,DU,64800,456.554,488.223,503.769,141932.83,0.910957,0.918385,0.84942,0.999538
cnn-du,DU,64900,467.364,494.376,516.623,138864.03,0.910955,0.918379,0.84941,0.999539
cnn-du,DU,65000,462.173,488.768,494.716,140640.01,0.910954,0.918366,0.849387,0.999539
cnn-du,DU,65100,467.586,490.27,512.756,139225.58,0.910998,0.918397,0.849439,0.99954
cnn-du,DU,65200,463.179,492.252,499.085,140766.39,0.910997,0.9184,0.849443,0.999541
cnn-du,DU,65300,474.103,495.104,501.92,137733.66,0.910965,0.918377,0.849404,0.999542
cnn-du,DU,65400,470.557,494.687,526.114,138984.31,0.910933,0.918348,0.849353,0.999542
cnn-du,DU,65500,472.235,492.749,497.901,138702.23,0.910977,0.918387,0.84942,0.999543
cnn-du,DU,65600,469.917,492.536,503.451,139599.21,0.911006,0.918414,0.849465,0.999544
cnn-du,DU,65700,473.344,492.148,496.004,138799.65,0.910959,0.918362,0.849377,0.999544
cnn-du,DU,65800,466.252,489.96,491.92,141125.49,0.911018,0.918426,0.849485,0.999545
cnn-du,DU,65900,479.839,496.653,528.297,137337.84,0.910956,0.918366,0.849382,0.999546
cnn-du,DU,66000,477.921,493.859,503.921,138098.1,0.911,0.918417,0.849468,0.999547
cnn-du,DU,66100,482.502,492.793,495.236,136994.23,0.911029,0.918432,0.849493,0.999547
cnn-du,DU,66200,476.014,496.519,502.514,139071.62,0.911042,0.918432,0.849493,0.999548
cnn-du,DU,66300,480.67,490.199,500.539,137932.59,0.910995,0.918396,0.849454,0.999518
cnn-du,DU,66400,481.018,490.925,495.573,138040.7,0.910994,0.918375,0.849416,0.999519
cnn-du,DU,66500,481.166,490.386,496.385,138206.03,0.910917,0.918278,0.849251,0.99952
cnn-du,DU,66600,481.647,491.513,494.671,138275.58,0.910916,0.91827,0.849237,0.99952
cnn-du,DU,66700,483.873,493.039,528.104,137846.2,0.91096,0.918305,0.849295,0.999521
cnn-du,DU,66800,481.789,491.681,500.124,138649.98,0.910838,0.918189,0.849097,0.999522
cnn-du,DU,66900,482.895,490.984,492.187,138539.32,0.910732,0.918086,0.848921,0.999522
cnn-du,DU,67000,482.784,489.664,524.333,138778.52,0.910627,0.917997,0.848768,0.999523
cnn-du,DU,67100,482.589,492.939,494.719,139041.81,0.910626,0.917999,0.84877,0.999524
cnn-du,DU,67200,482.22,489.055,493.164,139355.52,0.91061,0.917985,0.848746,0.999524
cnn-du,DU,67300,481.835,488.948,491.135,139674.51,0.910669,0.91803,0.848823,0.999525
cnn-du,DU,67400,481.931,490.493,494.266,139854.18,0.910712,0.918071,0.848892,0.999526
