model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
transformer-du,DU,12600,198.386,263.778,290.407,63512.42,0.950397,0.952798,0.915264,0.993542
transformer-du,DU,12700,196.253,260.14,288.359,64712.5,0.950394,0.952752,0.915142,0.993587
transformer-du,DU,12800,203.834,288.377,292.027,62796.3,0.950547,0.952842,0.915271,0.99363
transformer-du,DU,12900,205.214,287.112,291.463,62861.34,0.950543,0.952908,0.915473,0.993535
transformer-du,DU,13000,208.792,289.63,291.941,62262.81,0.950538,0.95289,0.9154,0.993583
transformer-du,DU,13100,207.304,290.374,294.286,63192.31,0.950305,0.952651,0.915048,0.993477
transformer-du,DU,13200,213.877,289.567,291.908,61717.63,0.950227,0.952532,0.91492,0.993369
transformer-du,DU,13300,214.806,291.282,292.805,61916.48,0.950451,0.952723,0.915357,0.993269
transformer-du,DU,13400,216.902,292.709,293.343,61779.06,0.950522,0.952801,0.915458,0.99332
transformer-du,DU,13500,214.81,290.516,291.365,62846.09,0.95037,0.95261,0.91507,0.993362
transformer-du,DU,13600,219.797,293.227,295.512,61875.24,0.950368,0.952615,0.915037,0.993411
transformer-du,DU,13700,224.261,291.899,293.209,61089.57,0.950365,0.95264,0.915039,0.993463
transformer-du,DU,13800,225.228,292.037,294.589,61271.22,0.950217,0.952513,0.914764,0.993511
transformer-du,DU,13900,233.316,294.038,295.624,59575.77,0.950288,0.952584,0.914854,0.993559
transformer-du,DU,14000,239.185,294.644,296.463,58532.14,0.950357,0.952628,0.915019,0.99346
transformer-du,DU,14100,234.936,293.438,298.752,60016.35,0.950567,0.952838,0.915367,0.993509
transformer-du,DU,14200,248.029,297.228,300.952,57251.4,0.950493,0.952784,0.915462,0.993278
transformer-du,DU,14300,232.147,294.463,296.785,61598.94,0.950699,0.952934,0.915704,0.993319
transformer-du,DU,14400,244.859,294.587,297.616,58809.26,0.950833,0.953094,0.915956,0.993371
transformer-du,DU,14500,253.683,297.878,301.566,57157.87,0.951034,0.953302,0.916298,0.99342
transformer-du,DU,14600,244.725,296.571,296.945,59658.75,0.95089,0.953183,0.916154,0.993332
transformer-du,DU,14700,255.631,297.539,300.861,57504.73,0.950748,0.953005,0.916022,0.993101
transformer-du,DU,14800,267.354,299.116,307.722,55357.21,0.950811,0.95305,0.916067,0.993145
transformer-du,DU,14900,265.318,299.328,299.688,56159.07,0.950805,0.953034,0.916,0.993189
transformer-du,DU,15000,268.709,301.595,308.243,55822.56,0.950733,0.952963,0.915831,0.993233
transformer-du,DU,15100,281.662,301.225,302.864,53610.33,0.950795,0.953037,0.915928,0.993281
transformer-du,DU,15200,286.469,300.614,302.913,53059.86,0.950658,0.952943,0.915712,0.993329
transformer-du,DU,15300,287.078,301.879,306.368,53295.56,0.950654,0.952921,0.915748,0.993241
transformer-du,DU,15400,290.885,301.766,308.34,52941.97,0.95039,0.952647,0.915317,0.993151
transformer-du,DU,15500,289.755,302.536,387.458,53493.45,0.950452,0.952692,0.915365,0.993193
transformer-du,DU,15600,284.622,301.159,303.138,54809.5,0.950513,0.952742,0.915422,0.993235
transformer-du,DU,15700,288.787,302.438,387.565,54365.41,0.950255,0.952451,0.914854,0.99327
transformer-du,DU,15800,291.682,305.352,387.398,54168.66,0.950253,0.952467,0.914953,0.99319
transformer-du,DU,15900,293.334,303.549,386.768,54204.36,0.950314,0.952507,0.914992,0.99323
transformer-du,DU,16000,290.654,301.281,350.405,55048.34,0.950438,0.952643,0.915204,0.993275
transformer-du,DU,16100,293.693,305.156,390.861,54819.07,0.950373,0.952573,0.915042,0.993315
transformer-du,DU,16200,290.124,303.465,390.096,55838.14,0.950123,0.952364,0.914723,0.993237
