model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
cnn-cu,CU,47300,338.35,385.671,390.196,139796.19,0.958457,0.958627,0.954427,0.962864
cnn-cu,CU,47400,335.286,387.621,391.219,141371.65,0.958523,0.958701,0.95453,0.962908
cnn-cu,CU,47500,331.811,385.796,409.22,143153.73,0.958547,0.958739,0.954559,0.962957
cnn-cu,CU,47600,337.52,386.567,390.808,141028.62,0.958571,0.958772,0.954621,0.96296
cnn-cu,CU,47700,340.311,392.902,411.697,140165.89,0.958532,0.958737,0.954595,0.962915
cnn-cu,CU,47800,336.835,383.955,392.387,141909.34,0.958556,0.958766,0.954613,0.962955
cnn-cu,CU,47900,338.534,384.284,395.816,141492.25,0.958559,0.958772,0.954549,0.963033
cnn-cu,CU,48000,338.847,390.836,407.72,141656.7,0.958604,0.958823,0.954609,0.963074
cnn-cu,CU,48100,345.294,387.736,414.083,139301.45,0.958565,0.958789,0.954585,0.963031
cnn-cu,CU,48200,351.228,392.384,398.628,137232.63,0.958506,0.958724,0.954508,0.962977
cnn-cu,CU,48300,341.794,388.332,394.335,141313.24,0.958489,0.958708,0.954404,0.963052
cnn-cu,CU,48400,345.432,392.579,399.227,140114.44,0.95845,0.958685,0.954469,0.962939
cnn-cu,CU,48500,353.847,391.114,411.771,137064.77,0.958412,0.95865,0.954404,0.962934
cnn-cu,CU,48600,349.73,398.738,408.076,138964.51,0.958436,0.958662,0.954444,0.962919
cnn-cu,CU,48700,349.055,396.06,398.103,139519.7,0.95846,0.958686,0.954496,0.962914
cnn-cu,CU,48800,353.885,394.648,400.811,137897.95,0.958504,0.958721,0.954499,0.962981
cnn-cu,CU,48900,347.442,388.913,395.869,140742.85,0.958528,0.958754,0.954483,0.963063
cnn-cu,CU,49000,351.629,397.63,406.9,139351.53,0.958449,0.958685,0.954424,0.962984
cnn-cu,CU,49100,354.586,393.111,404.363,138471.33,0.958432,0.958663,0.954391,0.962974
cnn-cu,CU,49200,358.312,397.937,401.27,137310.36,0.958476,0.958703,0.954439,0.963005
cnn-cu,CU,49300,355.716,405.006,416.762,138593.62,0.958499,0.958743,0.954471,0.963054
cnn-cu,CU,49400,354.77,401.431,420.037,139245.1,0.958563,0.958814,0.954531,0.963135
cnn-cu,CU,49500,357.759,396.984,413.909,138361.27,0.958545,0.958808,0.954593,0.963062
cnn-cu,CU,49600,357.037,403.296,419.7,138921.17,0.958569,0.95883,0.954642,0.963055
cnn-cu,CU,49700,357.482,401.854,416.571,139027.8,0.958612,0.958862,0.954681,0.963081
cnn-cu,CU,49800,361.423,403.151,419.741,137788.62,0.958554,0.958812,0.954621,0.96304
cnn-cu,CU,49900,360.132,399.21,410.491,138560.33,0.958517,0.958781,0.954562,0.963039
cnn-cu,CU,50000,361.505,404.299,410.962,138310.82,0.95854,0.9588,0.954569,0.963068
cnn-cu,CU,50100,364.52,406.427,413.501,137441.16,0.958503,0.958761,0.954538,0.963021
cnn-cu,CU,50200,365.416,409.725,416.236,137377.69,0.958486,0.958738,0.954542,0.96297
cnn-cu,CU,50300,365.121,415.65,442.411,137762.43,0.95841,0.95865,0.954499,0.962836
cnn-cu,CU,50400,356.57,396.817,408.09,141346.91,0.958393,0.958633,0.954397,0.962907
cnn-cu,CU,50500,369.955,409.223,414.906,136503.21,0.958376,0.958619,0.954447,0.962827
cnn-cu,CU,50600,365.866,409.003,419.275,138301.9,0.95832,0.958568,0.954387,0.962786
cnn-cu,CU,50700,367.075,405.035,415.099,138118.93,0.958304,0.958556,0.954439,0.962708
cnn-cu,CU,50800,368.541,419.417,436.637,137840.88,0.958287,0.958533,0.954368,0.962734
cnn-cu,CU,50900,367.799,411.296,417.819,138390.83,0.95833,0.958577,0.954383,0.962807
cnn-cu,CU,51000,372.588,411.205,414.501,136880.3,0.958275,0.958522,0.954429,0.96265
cnn-cu,CU,51100,369.009,409.162,416.912,138478.84,0.958297,0.958548,0.954408,0.962724
cnn-cu,CU,51200,374.735,410.416,438.725,136629.83,0.958262,0.958519,0.95435,0.962723
cnn-cu,CU,51300,372.551,414.014,429.244,137699.31,0.958246,0.9585,0.954284,0.962753
cnn-cu,CU,51400,374.212,417.225,427.839,137355.37,0.95821,0.958461,0.954253,0.962705
cnn-cu,CU,51500,377.538,421.134,430.506,136410.14,0.958252,0.958505,0.954306,0.962742
cnn-cu,CU,51600,377.246,414.233,419.226,136780.83,0.958275,0.958527,0.954354,0.962737
cnn-cu,CU,51700,374.67,412.32,424.327,137988.15,0.958298,0.958567,0.954422,0.962749
cnn-cu,CU,51800,370.836,412.861,418.719,139684.28,0.958263,0.958538,0.954401,0.96271
cnn-cu,CU,51900,381.073,420.2,426.944,136194.34,0.958208,0.958482,0.954336,0.962665
cnn-cu,CU,52000,378.865,414.876,420.23,137252.11,0.958231,0.958501,0.954379,0.962657
cnn-cu,CU,52100,389.341,417.924,419.724,133815.91,0.958273,0.958537,0.954459,0.962649
cnn-cu,CU,52200,391.114,414.024,436.303,133465.06,0.958199,0.95846,0.954282,0.962675
cnn-cu,CU,52300,384.832,415.685,423.836,135903.39,0.958203,0.958465,0.954294,0.962672
cnn-cu,CU,52400,387.07,416.197,426.808,135376.09,0.958206,0.958463,0.954264,0.962699
cnn-cu,CU,52500,390.373,420.69,445.914,134486.66,0.958229,0.958489,0.954244,0.962771
cnn-cu,CU,52600,386.755,415.309,417.024,136003.47,0.958175,0.958434,0.954144,0.962763
cnn-cu,CU,52700,388.402,414.785,420.842,135684.19,0.958254,0.95852,0.954238,0.962841
cnn-cu,CU,52800,392.1,424.205,430.904,134659.51,0.958258,0.958523,0.954213,0.962872
cnn-cu,CU,52900,391.193,417.326,425.078,135227.47,0.958261,0.958534,0.954161,0.962946
cnn-cu,CU,53000,392.658,416.713,421.153,134977.48,0.958189,0.958455,0.954055,0.962896
cnn-cu,CU,53100,395.05,415.933,421.012,134413.37,0.958192,0.958477,0.954087,0.962907
cnn-cu,CU,53200,393.476,416.796,419.554,135205.35,0.958252,0.958539,0.95414,0.96298
cnn-cu,CU,53300,394.941,418.725,423.387,134956.96,0.958255,0.958544,0.954188,0.962939
cnn-cu,CU,53400,394.607,418.064,423.705,135324.61,0.958315,0.958605,0.954275,0.962974
cnn-cu,CU,53500,394.13,418.72,428.371,135741.97,0.958355,0.958655,0.954334,0.963015
cnn-cu,CU,53600,393.655,415.529,420.477,136159.99,0.958358,0.958654,0.954341,0.963007
cnn-cu,CU,53700,393.446,423.041,441.633,136486.48,0.95838,0.958673,0.95435,0.963036
cnn-cu,CU,53800,395.387,419.565,422.558,136069.36,0.958327,0.958612,0.954313,0.962949
cnn-cu,CU,53900,392.067,419.599,421.395,137476.42,0.958256,0.958536,0.95421,0.962901
cnn-cu,CU,54000,395.196,412.359,417.752,136641.03,0.958204,0.958498,0.954129,0.962907
cnn-cu,CU,54100,396.554,417.554,426.324,136425.35,0.958262,0.958558,0.954215,0.962941
cnn-cu,CU,54200,396.744,413.761,424.46,136611.89,0.958247,0.958545,0.954158,0.962973
cnn-cu,CU,54300,397.668,418.561,453.368,136546.17,0.958195,0.958489,0.954023,0.962997
cnn-cu,CU,54400,393.949,412.887,421.881,138088.8,0.95818,0.958468,0.953992,0.962986
cnn-cu,CU,54500,396.641,415.06,447.787,137403.88,0.95822,0.9585,0.954031,0.96301
cnn-cu,CU,54600,396.095,415.989,419.53,137845.78,0.958187,0.958467,0.954007,0.96297
cnn-cu,CU,54700,395.645,414.077,420.204,138255.11,0.958208,0.958503,0.954069,0.962978
cnn-cu,CU,54800,398.989,423.022,472.343,137347.05,0.958212,0.958504,0.954044,0.963006
cnn-cu,CU,54900,395.068,413.355,426.533,138963.57,0.95816,0.958455,0.954054,0.962896
cnn-cu,CU,55000,395.608,416.568,418.496,139026.69,0.9582,0.958485,0.954057,0.962954
cnn-cu,CU,55100,395.593,411.89,416.355,139284.55,0.958221,0.958491,0.954087,0.962936
cnn-cu,CU,55200,396.389,411.881,451.895,139257.05,0.958279,0.958543,0.954128,0.962998
cnn-cu,CU,55300,396.158,410.752,415.677,139590.78,0.958282,0.958554,0.954115,0.963035
cnn-cu,CU,55400,395.988,413.614,421.448,139903.38,0.958321,0.958587,0.95412,0.963095
cnn-cu,CU,55500,395.633,414.53,417.263,140281.64,0.958306,0.958562,0.954119,0.963046
cnn-cu,CU,55600,398.65,415.624,465.152,139470.55,0.958345,0.958585,0.954149,0.963063
cnn-cu,CU,55700,394.167,410.882,413.828,141310.6,0.958384,0.958628,0.954166,0.963132
cnn-cu,CU,55800,394.647,411.586,418.402,141392.28,0.958369,0.958609,0.954104,0.963157
cnn-cu,CU,55900,395.931,411.934,475.011,141186.17,0.958336,0.958571,0.954108,0.963077
cnn-cu,CU,56000,395.516,413.573,476.516,141587.24,0.958321,0.958564,0.954025,0.963147
cnn-cu,CU,56100,396.243,414.8,430.9,141579.87,0.958289,0.958525,0.953994,0.9631
cnn-cu,CU,56200,397.104,416.749,459.194,141524.52,0.958238,0.958481,0.953976,0.96303
cnn-cu,CU,56300,394.751,411.071,414.742,142621.59,0.958188,0.958439,0.953926,0.962996
cnn-cu,CU,56400,396.194,414.411,473.303,142354.44,0.958209,0.958463,0.953908,0.963063
cnn-cu,CU,56500,397.348,414.03,452.372,142192.85,0.958265,0.958509,0.953944,0.963119
cnn-cu,CU,56600,398.423,412.312,477.134,142060.09,0.958286,0.95852,0.953911,0.963174
cnn-cu,CU,56700,399.078,430.133,469.91,142077.61,0.958342,0.958579,0.953995,0.963207
cnn-cu,CU,56800,396.635,415.095,461.45,143204.7,0.95838,0.958622,0.954047,0.963242
cnn-cu,CU,56900,400.239,454.004,464.298,142165.01,0.958366,0.958602,0.954017,0.963231
cnn-cu,CU,57000,399.877,456.46,474.126,142543.9,0.958404,0.958654,0.954078,0.963273
cnn-cu,CU,57100,397.05,417.503,470.86,143810.76,0.958319,0.958571,0.953988,0.963199
cnn-cu,CU,57200,400.742,461.352,479.722,142735.08,0.958357,0.958611,0.954036,0.963231
cnn-cu,CU,57300,401.135,457.391,477.813,142844.78,0.95836,0.958602,0.954001,0.963248
cnn-cu,CU,57400,399.246,425.164,474.167,143771.18,0.95838,0.958616,0.954005,0.963271
cnn-cu,CU,57500,398.129,422.227,473.715,144425.72,0.958365,0.958603,0.954049,0.9632
cnn-cu,CU,57600,401.077,462.004,476.485,143613.27,0.958403,0.958647,0.954069,0.963269
cnn-cu,CU,57700,404.463,474.034,486.561,142658.28,0.95844,0.958691,0.954154,0.963271
cnn-cu,CU,57800,400.346,453.139,479.587,144375.01,0.958408,0.958669,0.954076,0.963306
cnn-cu,CU,57900,407.285,472.417,477.52,142161.05,0.958463,0.958723,0.954154,0.963336
cnn-cu,CU,58000,401.354,451.478,471.009,144510.87,0.958483,0.958746,0.954169,0.963367
cnn-cu,CU,58100,405.546,470.703,474.571,143263.52,0.958485,0.958745,0.954176,0.963359
cnn-cu,CU,58200,410.795,475.923,482.092,141676.43,0.958454,0.958715,0.954088,0.963386
cnn-cu,CU,58300,413.882,478.134,504.012,140861.54,0.958439,0.958703,0.954101,0.96335
cnn-cu,CU,58400,408.457,471.839,481.397,142977.09,0.958442,0.958706,0.954111,0.963344
cnn-cu,CU,58500,412.116,476.954,485.909,141950.46,0.958479,0.958761,0.954177,0.96339
cnn-cu,CU,58600,413.109,476.458,481.503,141851.11,0.958498,0.958782,0.95419,0.96342
cnn-cu,CU,58700,414.804,474.811,483.425,141512.68,0.958552,0.958842,0.954241,0.963487
cnn-cu,CU,58800,417.284,474.055,480.379,140911.07,0.958554,0.958841,0.95428,0.963446
cnn-cu,CU,58900,419.956,476.577,483.08,140252.78,0.958574,0.958863,0.954262,0.963509
cnn-cu,CU,59000,417.851,478.153,485.385,141198.76,0.958593,0.958889,0.954281,0.963543
cnn-cu,CU,59100,420.645,476.5,479.665,140498.4,0.958613,0.958913,0.954264,0.963607
cnn-cu,CU,59200,430.024,480.084,482.672,137666.83,0.958564,0.958861,0.95414,0.963628
cnn-cu,CU,59300,420.805,480.511,486.517,140920.53,0.958583,0.95888,0.95412,0.963688
cnn-cu,CU,59400,427.613,477.978,479.126,138910.76,0.958569,0.958863,0.954063,0.963712
cnn-cu,CU,59500,430.586,482.972,493.206,138183.89,0.958588,0.958877,0.9541,0.963702
cnn-cu,CU,59600,425.724,474.945,483.942,139996.97,0.958641,0.958934,0.954149,0.963767
cnn-cu,CU,59700,424.77,479.311,486.893,140546.63,0.958643,0.95894,0.9541,0.963828
cnn-cu,CU,59800,433.647,488.206,498.386,137900.21,0.958645,0.95893,0.954066,0.963845
cnn-cu,CU,59900,432.224,482.62,495.852,138585.5,0.958614,0.958906,0.954082,0.963779
cnn-cu,CU,60000,433.649,485.743,492.864,138360.69,0.95855,0.95885,0.954067,0.963681
cnn-cu,CU,60100,434.171,485.845,490.085,138424.56,0.958519,0.958821,0.954109,0.96358
cnn-cu,CU,60200,435.461,483.079,495.965,138244.15,0.958538,0.95885,0.9541,0.963648
cnn-cu,CU,60300,435.719,483.596,499.454,138391.84,0.958524,0.958832,0.954073,0.963638
cnn-cu,CU,60400,438.347,484.422,493.567,137790.23,0.958543,0.958846,0.954047,0.963692
cnn-cu,CU,60500,437.868,483.601,489.356,138169.36,0.958612,0.958906,0.954115,0.963746
cnn-cu,CU,60600,441.46,486.149,497.231,137271.72,0.958614,0.958905,0.954153,0.963706
cnn-cu,CU,60700,444.105,484.715,490.319,136679.35,0.958666,0.958964,0.954204,0.963771
cnn-cu,CU,60800,442.854,486.192,494.316,137291.24,0.958684,0.958985,0.95428,0.963737
cnn-cu,CU,60900,447.427,492.611,497.012,136111.49,0.958654,0.958947,0.954311,0.963629
cnn-cu,CU,61000,449.753,493.398,511.882,135630.05,0.958656,0.95895,0.954322,0.963624
cnn-cu,CU,61100,446.915,490.46,501.835,136715.0,0.958609,0.958893,0.954256,0.963576
cnn-cu,CU,61200,446.768,494.673,504.142,136983.83,0.958611,0.958913,0.954253,0.963617
cnn-cu,CU,61300,447.48,488.395,493.202,136989.29,0.958613,0.958926,0.954245,0.963654
cnn-cu,CU,61400,454.536,494.983,525.077,135082.82,0.958599,0.958911,0.954192,0.963678
cnn-cu,CU,61500,454.541,491.596,496.509,135301.19,0.958618,0.958927,0.954199,0.963702
cnn-cu,CU,61600,446.437,484.412,489.497,137981.39,0.958604,0.958905,0.954108,0.963751
cnn-cu,CU,61700,454.302,491.34,499.779,135812.78,0.958558,0.958857,0.954113,0.963648
cnn-cu,CU,61800,452.12,491.368,498.34,136689.48,0.958544,0.958838,0.954086,0.963638
cnn-cu,CU,61900,451.583,490.258,495.918,137073.29,0.958481,0.958776,0.954062,0.963536
cnn-cu,CU,62000,458.77,491.914,496.761,135144.02,0.958468,0.958762,0.954041,0.96353
cnn-cu,CU,62100,458.232,489.815,496.555,135520.88,0.958486,0.958777,0.954048,0.963553
cnn-cu,CU,62200,464.946,494.992,500.064,133779.11,0.958505,0.958792,0.954085,0.963545
cnn-cu,CU,62300,461.948,491.175,495.319,134863.79,0.958475,0.958759,0.954059,0.963505
cnn-cu,CU,62400,462.783,495.162,500.493,134836.49,0.958526,0.958816,0.954139,0.963539
cnn-cu,CU,62500,465.32,495.79,496.268,134316.24,0.958496,0.95878,0.95414,0.963464
cnn-cu,CU,62600,468.142,495.946,497.822,133720.1,0.958498,0.958776,0.954174,0.963424
cnn-cu,CU,62700,470.099,497.032,508.732,133376.1,0.958501,0.958783,0.954159,0.963453
cnn-cu,CU,62800,474.114,496.196,500.957,132457.59,0.958503,0.958784,0.954196,0.963416
cnn-cu,CU,62900,472.002,497.154,500.614,133262.17,0.958474,0.958754,0.954114,0.96344
cnn-cu,CU,63000,474.991,496.276,504.024,132633.97,0.958476,0.958752,0.954089,0.963462
cnn-cu,CU,63100,474.582,494.137,500.542,132959.07,0.958494,0.958773,0.954103,0.96349
cnn-cu,CU,63200,477.425,495.7,499.243,132376.77,0.958513,0.958784,0.954075,0.96354
cnn-cu,CU,63300,483.006,496.993,499.941,131054.15,0.958452,0.958728,0.954027,0.963476
cnn-cu,CU,63400,480.761,500.267,525.298,131874.22,0.95847,0.95874,0.954031,0.963496
cnn-cu,CU,63500,481.623,496.745,504.145,131845.75,0.958457,0.958727,0.95407,0.96343
cnn-cu,CU,63600,481.893,498.203,499.636,131979.51,0.958491,0.95876,0.95411,0.963456
cnn-cu,CU,63700,480.16,496.806,500.224,132664.23,0.95854,0.958811,0.954153,0.963514
cnn-cu,CU,63800,479.477,493.989,499.022,133061.76,0.958558,0.958829,0.954164,0.96354
cnn-cu,CU,63900,481.784,495.038,500.421,132631.95,0.958545,0.958817,0.954115,0.963566
cnn-cu,CU,64000,483.463,496.088,497.598,132378.33,0.958531,0.9588,0.95409,0.963557
cnn-cu,CU,64100,484.253,496.186,499.375,132368.76,0.958534,0.958797,0.954123,0.963517
cnn-cu,CU,64200,485.454,496.168,500.633,132247.45,0.95852,0.958788,0.954078,0.963545
cnn-cu,CU,64300,487.087,496.417,504.61,132009.3,0.958507,0.958771,0.954024,0.963566
cnn-cu,CU,64400,487.329,496.648,498.409,132148.79,0.95854,0.958812,0.954072,0.963598
cnn-cu,CU,64500,486.245,496.88,498.154,132649.2,0.958574,0.958854,0.954123,0.963632
cnn-cu,CU,64600,485.623,496.59,521.6,133025.13,0.958576,0.958857,0.954163,0.963598
cnn-cu,CU,64700,486.122,495.52,499.089,133094.2,0.958578,0.958849,0.954132,0.963613
cnn-cu,CU,64800,487.427,518.266,532.202,132943.1,0.958549,0.958826,0.954146,0.963553
cnn-cu,CU,64900,486.088,494.814,526.959,133515.01,0.958582,0.958856,0.954154,0.963606
cnn-cu,CU,65000,483.825,494.572,497.406,134346.08,0.958585,0.958854,0.954158,0.963597
cnn-cu,CU,65100,485.932,498.117,520.869,133969.38,0.958571,0.958838,0.954192,0.963529
cnn-cu,CU,65200,485.775,496.698,500.423,134218.6,0.958574,0.958834,0.954166,0.963548
cnn-cu,CU,65300,486.649,497.905,501.205,134182.94,0.958515,0.958783,0.954123,0.963488
cnn-cu,CU,65400,486.053,495.636,496.573,134553.16,0.958547,0.958816,0.954163,0.963515
cnn-cu,CU,65500,485.864,495.948,496.4,134811.32,0.958504,0.958763,0.95416,0.963411
cnn-cu,CU,65600,486.534,494.541,498.568,134831.24,0.958476,0.958722,0.954038,0.963453
cnn-cu,CU,65700,484.991,497.915,526.309,135466.44,0.958508,0.958756,0.954079,0.963479
cnn-cu,CU,65800,485.762,496.321,497.621,135457.42,0.958526,0.958771,0.954086,0.963502
cnn-cu,CU,65900,487.682,497.63,503.082,135129.12,0.958513,0.958757,0.954122,0.963437
cnn-cu,CU,66000,485.778,496.974,521.284,135864.41,0.95853,0.958772,0.95413,0.96346
cnn-cu,CU,66100,486.322,498.751,525.958,135918.16,0.958517,0.958771,0.954122,0.963464
cnn-cu,CU,66200,487.353,496.18,521.808,135835.76,0.95858,0.95883,0.954188,0.963517
cnn-cu,CU,66300,485.34,494.749,497.928,136605.38,0.958597,0.958845,0.954196,0.96354
cnn-cu,CU,66400,485.619,496.134,500.921,136732.84,0.958614,0.958857,0.954172,0.963589
cnn-cu,CU,66500,485.78,497.096,500.034,136893.13,0.958647,0.95888,0.954172,0.963635
cnn-cu,CU,66600,486.287,494.141,503.754,136956.21,0.958649,0.958892,0.954192,0.963639
cnn-cu,CU,66700,485.557,497.571,521.977,137368.03,0.958621,0.95886,0.954195,0.963571
cnn-cu,CU,66800,486.07,496.678,525.278,137428.78,0.958608,0.958844,0.954171,0.963562
cnn-cu,CU,66900,484.31,495.15,496.128,138134.54,0.958595,0.958836,0.954129,0.96359
cnn-cu,CU,67000,484.293,494.963,498.873,138345.93,0.958567,0.958811,0.954111,0.963557
cnn-cu,CU,67100,485.691,497.028,499.502,138153.82,0.958569,0.958805,0.954083,0.963574
cnn-cu,CU,67200,485.102,493.941,555.18,138527.63,0.958586,0.95882,0.95409,0.963596
cnn-cu,CU,67300,486.619,497.666,539.522,138301.35,0.958603,0.958828,0.954147,0.963556
cnn-cu,CU,67400,484.193,495.616,500.749,139200.66,0.958591,0.958817,0.954101,0.96358
cnn-cu,CU,67500,485.153,497.449,498.625,139131.43,0.958637,0.958865,0.954142,0.963635
cnn-cu,CU,67600,486.978,495.501,562.419,138815.23,0.958654,0.958881,0.954178,0.96363
cnn-cu,CU,67700,487.483,500.15,552.673,138876.75,0.958671,0.958899,0.954217,0.963627
cnn-cu,CU,67800,486.656,498.195,563.849,139318.05,0.958628,0.958849,0.954187,0.963556
cnn-cu,CU,67900,486.525,495.686,565.149,139561.3,0.958527,0.958748,0.954052,0.963491
cnn-cu,CU,68000,484.677,497.386,566.333,140299.73,0.958515,0.95874,0.954065,0.963461
cnn-cu,CU,68100,487.02,502.855,568.128,139830.13,0.958532,0.95876,0.954051,0.963516
cnn-cu,CU,68200,487.835,499.263,529.43,139801.41,0.958578,0.958808,0.954119,0.963543
cnn-cu,CU,68300,483.439,492.369,492.782,141279.32,0.958521,0.95875,0.954124,0.963421
cnn-cu,CU,68400,484.624,494.896,536.119,141140.42,0.958509,0.958733,0.954155,0.963356
cnn-cu,CU,68500,486.522,494.054,557.48,140795.19,0.958482,0.958705,0.954078,0.963377
cnn-cu,CU,68600,486.361,497.532,560.76,141047.48,0.958411,0.958642,0.954037,0.963292
cnn-cu,CU,68700,490.66,557.421,571.355,140015.46,0.958443,0.958675,0.954104,0.96329
cnn-cu,CU,68800,487.285,493.074,567.059,141190.39,0.958459,0.958692,0.954086,0.963343
cnn-cu,CU,68900,488.051,537.454,569.143,141173.73,0.958505,0.958734,0.954148,0.963365
cnn-cu,CU,69000,487.347,549.056,564.621,141582.8,0.958522,0.958756,0.954136,0.963421
cnn-cu,CU,69100,490.774,555.414,564.117,140797.99,0.95848,0.958719,0.954092,0.96339
cnn-cu,CU,69200,490.733,564.079,572.669,141013.66,0.958512,0.958754,0.954135,0.963419
cnn-cu,CU,69300,488.949,552.876,567.53,141732.63,0.958528,0.958776,0.954122,0.963474
cnn-cu,CU,69400,487.413,523.911,563.314,142384.45,0.958516,0.958767,0.954108,0.963473
cnn-cu,CU,69500,492.423,567.128,571.737,141138.84,0.958532,0.95878,0.95414,0.963465
cnn-cu,CU,69600,490.566,558.305,569.001,141877.04,0.95852,0.958765,0.954118,0.963457
cnn-cu,CU,69700,491.213,565.878,577.195,141893.52,0.958508,0.958748,0.954067,0.963476
cnn-cu,CU,69800,491.317,563.447,573.516,142067.28,0.958481,0.958721,0.954074,0.963415
cnn-cu,CU,69900,490.286,565.935,575.384,142569.93,0.958484,0.958719,0.954023,0.963461
cnn-cu,CU,70000,493.642,565.221,575.972,141803.29,0.958514,0.958738,0.954021,0.963502
cnn-cu,CU,70100,495.185,564.651,574.469,141563.38,0.958531,0.958765,0.954042,0.963535
cnn-cu,CU,70200,497.103,567.226,580.027,141218.15,0.958575,0.958808,0.954105,0.963558
cnn-cu,CU,70300,490.527,559.334,577.142,143315.38,0.958578,0.958812,0.954142,0.963527
cnn-cu,CU,70400,496.889,572.618,577.476,141681.47,0.958608,0.958848,0.954185,0.963556
cnn-cu,CU,70500,497.29,569.147,578.688,141768.37,0.958596,0.95883,0.954187,0.963518
cnn-cu,CU,70600,498.504,562.792,574.013,141623.68,0.958598,0.958827,0.95419,0.963509
cnn-cu,CU,70700,494.322,566.64,582.359,143024.06,0.958586,0.958814,0.95417,0.963503
cnn-cu,CU,70800,498.206,569.625,586.968,142109.8,0.958588,0.958817,0.954206,0.963472
cnn-cu,CU,70900,492.558,561.724,574.779,143942.43,0.958632,0.958863,0.954273,0.963499
cnn-cu,CU,71000,500.098,571.568,575.056,141972.22,0.958676,0.958913,0.954316,0.963555
cnn-cu,CU,71100,498.442,567.81,580.66,142644.55,0.958692,0.95894,0.954337,0.963587
cnn-cu,CU,71200,498.379,574.887,578.655,142863.29,0.958708,0.958953,0.954343,0.963608
cnn-cu,CU,71300,503.908,574.385,586.53,141493.96,0.958696,0.958944,0.954301,0.963632
cnn-cu,CU,71400,501.587,575.489,580.919,142348.14,0.958655,0.958904,0.954255,0.963599
cnn-cu,CU,71500,509.002,576.824,582.895,140471.09,0.958657,0.958915,0.954273,0.963602
cnn-cu,CU,71600,511.097,574.248,578.861,140090.95,0.958687,0.958941,0.954278,0.963649
cnn-cu,CU,71700,510.507,576.852,579.4,140448.59,0.958689,0.958949,0.954267,0.963677
cnn-cu,CU,71800,520.859,578.567,582.281,137849.17,0.958691,0.958954,0.954226,0.963728
cnn-cu,CU,71900,523.264,577.714,588.064,137406.71,0.958693,0.958951,0.954229,0.963719
cnn-cu,CU,72000,526.565,579.394,581.691,136735.33,0.958625,0.958889,0.95411,0.963717
cnn-cu,CU,72100,517.661,575.907,577.062,139280.27,0.958641,0.958905,0.954145,0.963713
cnn-cu,CU,72200,525.958,575.655,580.658,137273.29,0.958629,0.958894,0.954101,0.963734
cnn-cu,CU,72300,521.23,577.176,581.734,138710.3,0.958603,0.958864,0.954078,0.963699
cnn-cu,CU,72400,522.003,578.675,589.724,138696.53,0.958619,0.958877,0.954136,0.963665
cnn-cu,CU,72500,531.356,579.241,583.149,136443.24,0.958634,0.958907,0.954161,0.9637
cnn-cu,CU,72600,527.389,579.022,581.96,137659.37,0.958636,0.958905,0.954139,0.963719
cnn-cu,CU,72700,530.827,577.372,581.788,136956.22,0.958652,0.958921,0.954149,0.963741
cnn-cu,CU,72800,529.666,580.489,589.282,137445.16,0.95864,0.958916,0.954112,0.963769
cnn-cu,CU,72900,535.702,579.936,588.649,136083.01,0.958628,0.958906,0.95407,0.963791
cnn-cu,CU,73000,538.589,581.927,592.358,135539.25,0.958685,0.958956,0.954126,0.963835
cnn-cu,CU,73100,539.159,579.956,586.766,135581.55,0.958714,0.958982,0.954158,0.963855
cnn-cu,CU,73200,543.767,581.052,584.361,134616.53,0.958716,0.958978,0.954134,0.963872
cnn-cu,CU,73300,541.029,582.35,585.133,135482.56,0.958772,0.959026,0.954187,0.963914
cnn-cu,CU,73400,548.291,584.426,590.182,133870.63,0.958787,0.959035,0.954189,0.96393
cnn-cu,CU,73500,537.564,582.07,589.617,136727.99,0.958789,0.95904,0.954176,0.963955
cnn-cu,CU,73600,551.238,588.519,613.421,133517.74,0.958777,0.959028,0.954157,0.963948
cnn-cu,CU,73700,545.125,586.983,592.591,135198.38,0.958738,0.95898,0.954154,0.963856
cnn-cu,CU,73800,552.801,585.212,590.683,133501.82,0.958767,0.959013,0.954193,0.963882
cnn-cu,CU,73900,557.833,588.444,591.51,132477.01,0.958728,0.958981,0.954182,0.963829
cnn-cu,CU,74000,553.868,583.948,590.185,133605.8,0.95873,0.958979,0.95416,0.963847
cnn-cu,CU,74100,552.061,587.275,591.321,134224.28,0.958731,0.958975,0.954187,0.963811
cnn-cu,CU,74200,555.267,587.23,593.588,133629.5,0.958679,0.958926,0.954069,0.963833
cnn-cu,CU,74300,557.713,584.972,591.41,133222.73,0.958668,0.958908,0.954044,0.963822
cnn-cu,CU,74400,561.299,586.858,597.685,132549.68,0.958683,0.958924,0.954079,0.963818
cnn-cu,CU,74500,564.925,585.977,590.419,131875.92,0.958631,0.95887,0.953982,0.96381
cnn-cu,CU,74600,562.982,586.079,591.079,132508.64,0.95866,0.958895,0.954038,0.963802
cnn-cu,CU,74700,564.593,586.934,592.449,132307.81,0.958675,0.958921,0.954058,0.963833
cnn-cu,CU,74800,564.779,590.262,597.59,132441.26,0.958703,0.958944,0.954087,0.963851
cnn-cu,CU,74900,565.692,586.534,609.14,132404.14,0.958692,0.958936,0.954048,0.963874
cnn-cu,CU,75000,570.455,589.127,596.045,131473.99,0.95868,0.958923,0.954054,0.963841
cnn-cu,CU,75100,573.252,589.087,592.066,131007.03,0.958708,0.958956,0.954119,0.963842
