model,dataset,instances,mean_ms,p95_ms,p99_ms,throughput_inst_per_s,acc,f1,precision,recall
autoencoder-du,DU,58800,584.473,608.756,621.36,100603.52,0.897721,0.898474,0.89527,0.901701
autoencoder-du,DU,58900,569.873,593.752,610.956,103356.29,0.897708,0.898478,0.895325,0.901654
autoencoder-du,DU,59000,599.852,632.98,641.428,98357.59,0.897712,0.898488,0.89534,0.901658
autoencoder-du,DU,59100,578.991,604.284,622.471,102074.08,0.897699,0.898465,0.895278,0.901675
autoencoder-du,DU,59200,600.311,625.961,638.312,98615.54,0.897568,0.89834,0.895129,0.901575
autoencoder-du,DU,59300,584.867,608.749,617.383,101390.62,0.897572,0.898329,0.895034,0.90165
autoencoder-du,DU,59400,597.144,620.659,630.402,99473.52,0.897576,0.898336,0.895045,0.90165
autoencoder-du,DU,59500,590.023,616.015,634.273,100843.48,0.89758,0.898338,0.894994,0.901708
autoencoder-du,DU,59600,598.859,634.614,650.18,99522.61,0.897567,0.898326,0.895002,0.901675
autoencoder-du,DU,59700,592.876,622.762,634.851,100695.63,0.897554,0.898328,0.894936,0.901745
autoencoder-du,DU,59800,598.363,622.266,628.233,99939.34,0.897559,0.89832,0.894934,0.901733
autoencoder-du,DU,59900,591.868,619.919,636.303,101204.94,0.897579,0.898318,0.894803,0.90186
autoencoder-du,DU,60000,587.961,620.467,622.799,102047.52,0.89755,0.898284,0.894834,0.901761
autoencoder-du,DU,60100,590.259,616.74,626.661,101819.62,0.897571,0.898305,0.894846,0.901791
autoencoder-du,DU,60200,596.485,626.115,646.725,100924.6,0.897508,0.898255,0.894744,0.901795
autoencoder-du,DU,60300,592.053,613.318,638.03,101849.02,0.897579,0.898314,0.894778,0.901878
autoencoder-du,DU,60400,596.83,620.377,635.807,101201.35,0.897533,0.898276,0.894702,0.901878
autoencoder-du,DU,60500,592.423,622.827,626.301,102123.04,0.897537,0.898265,0.894727,0.901832
autoencoder-du,DU,60600,598.552,630.661,643.17,101244.41,0.897475,0.898206,0.894644,0.901796
autoencoder-du,DU,60700,593.477,622.525,637.96,102278.58,0.897512,0.898238,0.894711,0.901793
autoencoder-du,DU,60800,597.574,634.389,654.048,101744.79,0.8975,0.898213,0.894735,0.901718
autoencoder-du,DU,60900,603.351,635.307,642.738,100936.28,0.897488,0.898191,0.894675,0.901735
autoencoder-du,DU,61000,597.493,625.333,641.679,102093.19,0.897459,0.898159,0.894648,0.901697
autoencoder-du,DU,61100,601.921,625.419,634.9,101508.28,0.897512,0.898209,0.894718,0.901727
autoencoder-du,DU,61200,598.575,629.979,641.806,102242.76,0.897484,0.898166,0.894652,0.901708
autoencoder-du,DU,61300,608.101,640.305,646.985,100805.63,0.897423,0.898114,0.894606,0.901649
autoencoder-du,DU,61400,614.048,648.707,669.785,99992.18,0.897459,0.898139,0.894666,0.90164
autoencoder-du,DU,61500,603.718,636.855,651.635,101868.74,0.897366,0.898052,0.894613,0.901518
autoencoder-du,DU,61600,609.792,638.24,659.641,101018.08,0.897451,0.898147,0.8947,0.901622
autoencoder-du,DU,61700,602.724,634.19,651.143,102368.55,0.897439,0.898129,0.894701,0.901584
autoencoder-du,DU,61800,614.164,646.601,673.697,100624.52,0.897524,0.898214,0.894777,0.901678
autoencoder-du,DU,61900,608.982,634.637,641.18,101645.1,0.897544,0.898219,0.894744,0.901721
autoencoder-du,DU,62000,615.617,648.234,679.307,100712.02,0.897597,0.898284,0.894772,0.901824
autoencoder-du,DU,62100,610.867,643.092,649.857,101658.79,0.897617,0.898301,0.89478,0.90185
autoencoder-du,DU,62200,619.742,653.059,664.204,100364.31,0.897669,0.898334,0.894804,0.901892
autoencoder-du,DU,62300,618.345,659.917,670.009,100752.8,0.897689,0.898364,0.894854,0.901902
autoencoder-du,DU,62400,615.955,649.138,655.38,101306.07,0.897692,0.898344,0.894895,0.901819
autoencoder-du,DU,62500,621.652,652.934,659.849,100538.56,0.897552,0.898195,0.894767,0.90165
autoencoder-du,DU,62600,614.943,640.846,654.081,101797.97,0.897556,0.898179,0.894727,0.901658
autoencoder-du,DU,62700,624.726,655.488,669.094,100363.97,0.897576,0.898193,0.894732,0.901681
autoencoder-du,DU,62800,622.56,644.285,654.391,100873.81,0.897564,0.898185,0.894715,0.901681
autoencoder-du,DU,62900,630.823,665.907,681.556,99711.05,0.89744,0.898077,0.894558,0.901624
autoencoder-du,DU,63000,632.581,666.113,684.011,99591.97,0.897397,0.898031,0.894476,0.901615
autoencoder-du,DU,63100,628.251,658.196,676.92,100437.59,0.897448,0.89809,0.89461,0.901597
autoencoder-du,DU,63200,633.772,657.416,667.013,99720.45,0.897389,0.89803,0.894555,0.901531
autoencoder-du,DU,63300,628.478,657.516,669.5,100719.48,0.897393,0.89801,0.894569,0.901479
autoencoder-du,DU,63400,637.897,679.384,686.243,99389.03,0.897366,0.897973,0.894536,0.901435
autoencoder-du,DU,63500,630.266,653.152,663.022,100751.17,0.89737,0.897985,0.894555,0.901443
autoencoder-du,DU,63600,636.97,670.471,684.672,99847.76,0.897343,0.897951,0.894553,0.901374
autoencoder-du,DU,63700,630.975,661.639,670.702,100954.94,0.897394,0.898022,0.89456,0.90151
autoencoder-du,DU,63800,633.123,659.196,671.949,100770.33,0.897382,0.898001,0.894475,0.901555
autoencoder-du,DU,63900,639.459,672.069,678.729,99928.16,0.897433,0.898049,0.89457,0.901555
autoencoder-du,DU,64000,634.726,663.526,672.846,100830.91,0.8975,0.898083,0.894664,0.901528
autoencoder-du,DU,64100,642.36,670.841,687.941,99788.22,0.897551,0.898128,0.894699,0.901582
autoencoder-du,DU,64200,638.132,665.004,677.6,100606.11,0.897586,0.898152,0.894784,0.901546
autoencoder-du,DU,64300,643.038,666.636,675.516,99994.09,0.897558,0.89814,0.89486,0.901443
autoencoder-du,DU,64400,640.731,663.175,672.968,100510.19,0.897593,0.898161,0.894886,0.90146
autoencoder-du,DU,64500,640.259,665.419,677.315,100740.45,0.897597,0.898161,0.894945,0.901399
autoencoder-du,DU,64600,648.133,671.846,679.21,99670.85,0.897601,0.898185,0.894948,0.901446
autoencoder-du,DU,64700,643.993,674.117,692.741,100466.93,0.897573,0.898189,0.895012,0.901388
autoencoder-du,DU,64800,649.97,673.869,687.09,99696.95,0.897577,0.898191,0.894993,0.901413
autoencoder-du,DU,64900,644.449,672.053,682.773,100706.14,0.897612,0.898219,0.895024,0.901436
autoencoder-du,DU,65000,652.814,679.218,689.62,99568.99,0.897631,0.898232,0.894947,0.901541
autoencoder-du,DU,65100,648.027,677.098,683.593,100458.74,0.897573,0.898161,0.894908,0.901438
autoencoder-du,DU,65200,653.644,680.175,701.537,99748.45,0.897546,0.89814,0.894892,0.901411
autoencoder-du,DU,65300,654.65,678.568,704.825,99748.02,0.897626,0.898233,0.894922,0.901568
autoencoder-du,DU,65400,647.565,672.765,696.303,100993.78,0.897645,0.898255,0.894882,0.901654
autoencoder-du,DU,65500,655.88,685.393,698.024,99865.77,0.897679,0.898291,0.894923,0.901685
autoencoder-du,DU,65600,650.646,675.231,683.264,100822.89,0.89779,0.898404,0.895028,0.901807
autoencoder-du,DU,65700,659.634,691.644,706.804,99600.69,0.897808,0.898405,0.895046,0.901789
autoencoder-du,DU,65800,655.677,680.933,703.518,100354.24,0.897872,0.898477,0.895204,0.901774
autoencoder-du,DU,65900,658.205,692.03,698.98,100120.83,0.89786,0.898463,0.895128,0.901823
autoencoder-du,DU,66000,661.824,700.584,714.501,99724.46,0.897864,0.898477,0.895201,0.901778
autoencoder-du,DU,66100,657.437,682.794,693.762,100541.94,0.897897,0.898501,0.895202,0.901823
autoencoder-du,DU,66200,678.479,726.566,740.341,97571.14,0.897946,0.898528,0.895274,0.901806
autoencoder-du,DU,66300,658.122,685.19,689.893,100741.19,0.897949,0.898539,0.89529,0.901812
autoencoder-du,DU,66400,661.217,695.663,708.414,100420.96,0.897937,0.898501,0.895243,0.901783
autoencoder-du,DU,66500,662.814,692.809,697.613,100329.77,0.897835,0.898373,0.894972,0.901799
autoencoder-du,DU,66600,668.765,699.472,709.966,99586.56,0.897868,0.89839,0.895047,0.901757
autoencoder-du,DU,66700,668.938,702.185,726.924,99710.27,0.897931,0.898449,0.895111,0.901812
autoencoder-du,DU,66800,677.616,720.999,725.276,98580.94,0.897889,0.898399,0.894973,0.901851
autoencoder-du,DU,66900,670.992,710.071,723.68,99703.2,0.897922,0.898425,0.894897,0.90198
autoencoder-du,DU,67000,663.486,701.204,715.127,100981.8,0.89791,0.898414,0.894879,0.901977
autoencoder-du,DU,67100,673.123,703.536,720.531,99684.62,0.897884,0.898393,0.894836,0.901977
autoencoder-du,DU,67200,662.749,691.328,706.626,101395.9,0.897827,0.898336,0.894785,0.901915
autoencoder-du,DU,67300,673.653,705.943,722.048,99903.0,0.897875,0.898378,0.894819,0.901965
autoencoder-du,DU,67400,670.856,699.254,706.831,100468.67,0.897864,0.898364,0.894876,0.901879
autoencoder-du,DU,67500,668.029,692.72,704.412,101043.48,0.897852,0.898338,0.894789,0.901916
autoencoder-du,DU,67600,676.406,706.72,718.016,99940.05,0.897766,0.898264,0.894669,0.901889
autoencoder-du,DU,67700,670.114,703.84,706.94,101027.64,0.897799,0.898302,0.894712,0.901921
autoencoder-du,DU,67800,678.134,715.42,735.955,99980.28,0.897773,0.898258,0.894672,0.901872
autoencoder-du,DU,67900,672.609,704.964,716.74,100950.13,0.897776,0.898254,0.894622,0.901916
autoencoder-du,DU,68000,678.301,712.888,729.583,100250.45,0.897794,0.898258,0.894591,0.901955
autoencoder-du,DU,68100,672.542,696.634,705.866,101257.64,0.897783,0.898218,0.894542,0.901923
autoencoder-du,DU,68200,676.914,704.73,715.442,100751.37,0.897771,0.898231,0.894575,0.901917
autoencoder-du,DU,68300,680.81,711.686,726.741,100321.64,0.89776,0.898208,0.89457,0.901876
autoencoder-du,DU,68400,678.228,709.241,715.576,100850.99,0.897778,0.898212,0.894566,0.901889
autoencoder-du,DU,68500,685.262,711.873,725.112,99961.74,0.897752,0.898195,0.894554,0.901865
autoencoder-du,DU,68600,679.94,711.237,717.033,100891.29,0.897755,0.898197,0.894536,0.901889
autoencoder-du,DU,68700,688.78,717.491,736.466,99741.55,0.897831,0.898277,0.894608,0.901976
autoencoder-du,DU,68800,681.3,706.599,715.501,100983.35,0.897907,0.898353,0.894676,0.902061
autoencoder-du,DU,68900,690.821,717.493,740.215,99736.44,0.897925,0.898374,0.894638,0.902142
autoencoder-du,DU,69000,693.965,726.904,740.818,99428.71,0.897928,0.898383,0.894678,0.902118
autoencoder-du,DU,69100,685.224,719.4,729.199,100842.99,0.898003,0.898447,0.894734,0.902191
autoencoder-du,DU,69200,693.008,722.734,729.032,99854.52,0.898006,0.89844,0.894707,0.902205
autoencoder-du,DU,69300,688.271,714.547,722.508,100687.05,0.897908,0.898364,0.894624,0.902135
autoencoder-du,DU,69400,696.41,724.561,737.203,99653.92,0.897867,0.898319,0.894674,0.901994
autoencoder-du,DU,69500,689.777,713.528,722.354,100757.16,0.897885,0.898334,0.894605,0.902094
autoencoder-du,DU,69600,697.995,729.846,739.115,99714.18,0.897917,0.898374,0.89465,0.902129
autoencoder-du,DU,69700,697.019,735.312,744.502,99997.29,0.897905,0.898366,0.89466,0.902103
autoencoder-du,DU,69800,692.932,723.358,748.404,100731.45,0.897923,0.898367,0.894679,0.902085
autoencoder-du,DU,69900,702.823,736.026,762.15,99456.09,0.897954,0.898383,0.8947,0.902097
autoencoder-du,DU,70000,699.209,723.73,730.733,100113.16,0.897929,0.898348,0.89472,0.902006
autoencoder-du,DU,70100,703.746,741.441,757.212,99609.8,0.897974,0.8984,0.894765,0.902065
autoencoder-du,DU,70200,696.721,728.157,741.758,100757.66,0.898091,0.898536,0.894932,0.90217
autoencoder-du,DU,70300,706.224,735.748,750.733,99543.49,0.89808,0.898526,0.894888,0.902193
autoencoder-du,DU,70400,704.739,739.019,746.847,99895.19,0.898097,0.898538,0.894918,0.902187
autoencoder-du,DU,70500,699.595,734.21,754.509,100772.6,0.898142,0.898581,0.894953,0.902238
autoencoder-du,DU,70600,707.55,736.605,747.463,99780.92,0.898159,0.898604,0.894919,0.90232
autoencoder-du,DU,70700,703.983,733.036,763.708,100428.59,0.898175,0.898621,0.894954,0.902319
autoencoder-du,DU,70800,712.402,738.144,745.417,99382.13,0.89822,0.898678,0.894979,0.902409
autoencoder-du,DU,70900,703.072,738.953,748.229,100843.22,0.898237,0.898707,0.894975,0.90247
autoencoder-du,DU,71000,715.524,741.181,750.817,99227.95,0.898296,0.898762,0.89506,0.902495
autoencoder-du,DU,71100,705.992,737.514,753.02,100709.36,0.898312,0.898782,0.895123,0.902471
autoencoder-du,DU,71200,705.428,741.419,746.606,100931.67,0.898315,0.898795,0.895116,0.902504
autoencoder-du,DU,71300,711.712,742.342,748.858,100181.02,0.898331,0.898809,0.895148,0.902501
autoencoder-du,DU,71400,707.108,735.469,755.133,100974.65,0.898389,0.898864,0.895207,0.90255
autoencoder-du,DU,71500,716.149,745.066,772.011,99839.62,0.898308,0.898779,0.895054,0.902536
autoencoder-du,DU,71600,710.331,740.183,745.955,100798.06,0.898296,0.898763,0.895005,0.902552
autoencoder-du,DU,71700,729.213,756.862,765.779,98325.18,0.898257,0.898707,0.894917,0.902529
autoencoder-du,DU,71800,712.331,743.173,756.583,100795.88,0.898301,0.898744,0.894971,0.902548
autoencoder-du,DU,71900,728.308,755.736,767.033,98721.94,0.898248,0.898696,0.894928,0.902495
autoencoder-du,DU,72000,722.231,758.672,774.112,99691.13,0.898222,0.898661,0.894875,0.90248
autoencoder-du,DU,72100,715.188,748.99,763.278,100812.62,0.89828,0.898702,0.894895,0.902541
autoencoder-du,DU,72200,723.149,752.449,769.798,99841.12,0.898338,0.898753,0.894926,0.902613
autoencoder-du,DU,72300,716.527,754.538,767.208,100903.42,0.89834,0.898752,0.894906,0.902631
autoencoder-du,DU,72400,724.877,755.57,774.176,99879.04,0.898343,0.898745,0.894904,0.90262
autoencoder-du,DU,72500,717.833,751.71,764.618,100998.36,0.898414,0.89885,0.895028,0.902706
autoencoder-du,DU,72600,730.315,765.384,784.12,99409.12,0.898402,0.89884,0.89501,0.902702
autoencoder-du,DU,72700,729.342,756.445,772.44,99678.89,0.898404,0.898844,0.895044,0.902677
autoencoder-du,DU,72800,721.06,742.497,758.579,100962.44,0.898324,0.898758,0.894963,0.902585
autoencoder-du,DU,72900,740.367,779.039,786.565,98464.69,0.898354,0.89882,0.895032,0.902641
autoencoder-du,DU,73000,722.598,755.433,761.939,101024.37,0.898384,0.898874,0.895091,0.902689
autoencoder-du,DU,73100,744.277,776.655,791.874,98216.15,0.898358,0.898854,0.895028,0.902712
autoencoder-du,DU,73200,725.882,752.944,757.06,100842.81,0.898347,0.898835,0.89505,0.902651
autoencoder-du,DU,73300,734.28,766.968,780.652,99825.68,0.898349,0.89885,0.895071,0.902661
autoencoder-du,DU,73400,734.933,763.435,778.005,99873.09,0.898311,0.898793,0.895007,0.902612
autoencoder-du,DU,73500,730.449,758.088,774.138,100623.11,0.898299,0.898774,0.895005,0.902576
autoencoder-du,DU,73600,739.168,774.354,792.083,99571.36,0.898342,0.898837,0.895037,0.90267
autoencoder-du,DU,73700,736.49,766.02,777.79,100069.24,0.898209,0.898698,0.894952,0.902476
autoencoder-du,DU,73800,741.714,775.842,788.854,99499.29,0.898211,0.898697,0.894956,0.90247
autoencoder-du,DU,73900,736.574,766.322,791.815,100329.33,0.8982,0.898712,0.894988,0.902466
autoencoder-du,DU,74000,745.849,782.271,789.934,99215.82,0.898243,0.898779,0.895074,0.902516
autoencoder-du,DU,74100,744.441,773.758,788.401,99537.77,0.898232,0.898777,0.895041,0.902545
autoencoder-du,DU,74200,741.876,765.604,786.722,100016.76,0.898275,0.89881,0.895066,0.902585
autoencoder-du,DU,74300,750.544,778.88,788.574,98994.91,0.898277,0.898803,0.895135,0.902501
autoencoder-du,DU,74400,757.34,791.736,806.436,98238.62,0.898347,0.898873,0.895222,0.902554
autoencoder-du,DU,74500,750.952,784.196,795.679,99207.42,0.898389,0.898913,0.895255,0.902601
autoencoder-du,DU,74600,746.102,779.194,790.908,99986.28,0.898391,0.898925,0.895225,0.902657
autoencoder-du,DU,74700,754.606,784.826,799.21,98992.02,0.89834,0.898865,0.895098,0.902664
autoencoder-du,DU,74800,749.152,777.081,784.403,99846.21,0.898342,0.898861,0.895052,0.902704
autoencoder-du,DU,74900,750.207,786.531,794.345,99839.15,0.898371,0.898881,0.895006,0.902791
autoencoder-du,DU,75000,757.933,785.927,792.635,98953.4,0.89844,0.898945,0.895039,0.902886
autoencoder-du,DU,75100,752.996,785.648,796.277,99734.95,0.898375,0.898887,0.894951,0.902858
autoencoder-du,DU,75200,760.999,797.557,805.771,98817.54,0.898364,0.898871,0.894928,0.902849
autoencoder-du,DU,75300,755.17,787.29,792.706,99712.66,0.898327,0.898832,0.894906,0.902793
autoencoder-du,DU,75400,780.247,810.052,827.44,96636.08,0.898329,0.898831,0.89491,0.902786
autoencoder-du,DU,75500,758.5,781.985,791.604,99538.54,0.898344,0.898852,0.894948,0.90279
autoencoder-du,DU,75600,764.442,788.928,795.869,98895.7,0.898373,0.898875,0.895022,0.90276
autoencoder-du,DU,75700,767.784,799.078,809.816,98595.44,0.898336,0.898819,0.894937,0.902736
autoencoder-du,DU,75800,763.097,791.401,800.42,99332.09,0.898285,0.89879,0.894843,0.902772
autoencoder-du,DU,75900,770.769,799.249,811.487,98473.13,0.898327,0.898827,0.894873,0.902815
autoencoder-du,DU,76000,762.31,796.039,808.734,99697.0,0.898329,0.898847,0.894899,0.90283
autoencoder-du,DU,76100,770.454,801.698,818.059,98772.95,0.898344,0.898868,0.894867,0.902905
autoencoder-du,DU,76200,765.131,796.371,813.0,99590.81,0.898346,0.898877,0.894882,0.902909
autoencoder-du,DU,76300,784.817,813.031,827.826,97220.15,0.898375,0.8989,0.894886,0.902949
autoencoder-du,DU,76400,777.035,805.523,826.163,98322.45,0.898325,0.898852,0.894797,0.902943
autoencoder-du,DU,76500,767.33,800.078,811.54,99696.29,0.89834,0.898854,0.894746,0.903
autoencoder-du,DU,76600,778.675,814.706,822.719,98372.21,0.898251,0.898771,0.894658,0.902923
autoencoder-du,DU,76700,768.914,795.843,810.005,99751.04,0.898253,0.898755,0.894692,0.902854
autoencoder-du,DU,76800,781.483,818.83,833.872,98274.73,0.89819,0.898698,0.894653,0.90278
autoencoder-du,DU,76900,786.431,819.168,824.458,97783.48,0.898231,0.898724,0.894649,0.902837
autoencoder-du,DU,77000,781.702,813.336,823.697,98502.96,0.898208,0.898705,0.894635,0.902812
autoencoder-du,DU,77100,795.951,825.47,852.885,96865.31,0.898236,0.898756,0.894692,0.902857
autoencoder-du,DU,77200,774.754,811.264,825.831,99644.58,0.898212,0.898729,0.894671,0.902825
autoencoder-du,DU,77300,784.009,813.316,832.147,98595.83,0.898215,0.898736,0.89466,0.90285
autoencoder-du,DU,77400,777.322,804.084,828.015,99572.61,0.89823,0.898718,0.894657,0.902816
autoencoder-du,DU,77500,798.854,831.471,847.269,97013.95,0.898258,0.898756,0.894655,0.902895
autoencoder-du,DU,77600,779.76,806.027,815.967,99517.76,0.898273,0.898782,0.894698,0.902903
autoencoder-du,DU,77700,784.721,820.384,847.373,99016.05,0.898237,0.898733,0.89462,0.902885
autoencoder-du,DU,77800,779.159,803.289,827.6,99851.25,0.898239,0.89874,0.894655,0.902863
autoencoder-du,DU,77900,782.261,815.764,829.039,99583.14,0.898216,0.898719,0.894662,0.902813
autoencoder-du,DU,78000,786.152,813.851,823.558,99217.39,0.898179,0.898691,0.894651,0.902768
autoencoder-du,DU,78100,782.186,814.468,832.366,99848.32,0.898207,0.898731,0.894629,0.902872
autoencoder-du,DU,78200,789.09,821.99,838.018,99101.47,0.898223,0.898729,0.894597,0.902899
autoencoder-du,DU,78300,782.801,813.332,827.346,100025.4,0.898135,0.898653,0.894538,0.902806
autoencoder-du,DU,78400,793.24,819.551,843.787,98835.12,0.898125,0.898643,0.894545,0.902779
autoencoder-du,DU,78500,789.456,823.354,833.594,99435.51,0.898204,0.898716,0.8946,0.90287
autoencoder-du,DU,78600,791.576,824.037,830.614,99295.57,0.898244,0.89877,0.894648,0.90293
autoencoder-du,DU,78700,798.603,828.933,842.687,98547.14,0.898297,0.898824,0.894663,0.903025
autoencoder-du,DU,78800,791.764,816.106,829.325,99524.62,0.898287,0.898822,0.894632,0.903052
autoencoder-du,DU,78900,799.309,832.307,847.351,98710.26,0.898264,0.898814,0.894585,0.903083
autoencoder-du,DU,79000,795.948,822.478,830.299,99252.68,0.898203,0.898751,0.894539,0.903003
autoencoder-du,DU,79100,803.57,832.741,867.014,98435.76,0.89818,0.898725,0.894473,0.903017
autoencoder-du,DU,79200,795.754,821.925,864.7,99528.27,0.89822,0.898758,0.8945,0.903056
autoencoder-du,DU,79300,801.184,832.796,846.454,98978.57,0.898197,0.898747,0.894517,0.903017
autoencoder-du,DU,79400,803.194,841.389,858.566,98855.36,0.898212,0.89875,0.894514,0.903026
autoencoder-du,DU,79500,796.298,831.19,852.39,99836.99,0.898151,0.89868,0.89446,0.902939
autoencoder-du,DU,79600,821.828,855.508,869.01,96857.27,0.898128,0.898669,0.894433,0.902946
autoencoder-du,DU,79700,800.808,830.624,839.364,99524.48,0.898118,0.898667,0.894426,0.902949
autoencoder-du,DU,79800,822.001,859.145,888.08,97080.19,0.898045,0.898607,0.894349,0.902905
autoencoder-du,DU,79900,801.329,835.324,847.549,99709.34,0.898048,0.898616,0.894342,0.902931
autoencoder-du,DU,80000,811.791,843.135,856.066,98547.56,0.89805,0.898603,0.894333,0.902913
