dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ue_id,timestamp,cellid,in_sync,idx
0.003161427,0.740740741,0.079124509,0.092241765,0.7,0.156074,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.453488372,0,0.075537684,0,0,1075
0.003170934,0.888888889,0.125071097,0.092643497,0.7,0.05442,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.441860465,0.453488372,0,0.075537903,0,0,1076
0.003179792,0.703703704,0.091446641,0.092990299,0.65,0.09123,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075538121,0,0,1077
0.003194209,0.851851852,0.072296168,0.093327739,0.7,0.193575,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.453488372,0,0.07553834,0,0,1078
0.00320794,0.814814815,0.145394481,0.093673274,0.6,0.067496,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.465116279,0.441860465,0,0.075538558,0,0,1079
0.003221249,0.814814815,0.056541176,0.094009807,0.7,0.129228,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.453488372,0,0.075538777,0,0,1080
0.00322959,0.851851852,0.134192727,0.094407388,0.75,0.047924,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.441860465,0,0.075538995,0,0,1081
0.003240468,0.814814815,0.096807076,0.094751628,0.65,0.081612,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.453488372,0,0.075539214,0,0,1082
0.003247528,0.777777778,0.055455147,0.095090373,0.65,0.161442,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.465116279,0.453488372,0,0.075539432,0,0,1083
0.003256903,0.851851852,0.079681162,0.095461696,0.65,0.056291,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.465116279,0.441860465,0,0.075539651,0,0,1084
0.003263544,0.777777778,0.074516717,0.095801519,0.65,0.125655,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.441860465,0,0.075539869,0,0,1085
0.003271045,0.851851852,0.061066127,0.096172206,0.75,0.043813,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.441860465,0,0.075540088,0,0,1086
0.003277284,0.851851852,0.12648748,0.096513569,0.65,0.083658,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.488372093,0.453488372,0,0.075540306,0,0,1087
0.003283734,0.814814815,0.084803176,0.096860728,0.65,0.163305,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.441860465,0,0.075540525,0,0,1088
0.003289915,0.888888889,0.106417671,0.097232051,0.65,0.056941,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.453488372,0,0.075540744,0,0,1089
0.003296735,0.666666667,0.088846234,0.097575168,0.65,0.11352,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.441860465,0,0.075540962,0,0,1090
0.003306418,0.814814815,0.034420541,0.097935269,0.75,0.09736,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.441860465,0,0.075541181,0,0,1091
0.003313398,0.740740741,0.153266421,0.09828948,0.65,0.076109,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.465116279,0.441860465,0,0.075541399,0,0,1092
0.003319936,0.703703704,0.059378994,0.098642034,0.7,0.125499,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.441860465,0,0.075541618,0,0,1093
0.003328919,0.851851852,0.102800944,0.099036933,0.75,0.046576,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.453488372,0,0.075541836,0,0,1094
0.003339521,0.851851852,0.064987953,0.099386523,0.65,0.073404,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.372093023,0.441860465,0,0.075542055,0,0,1095
0.003352851,0.851851852,0.099574176,0.099732819,0.7,0.128211,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075542273,0,0,1096
0.003365794,0.851851852,0.119265137,0.100119386,0.75,0.076186,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.453488372,0,0.075542492,0,0,1097
0.003374397,0.851851852,0.089271553,0.10049606,0.7,0.065244,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.453488372,0,0.07554271,0,0,1098
0.003385272,0.814814815,0.083424172,0.100859942,0.7,0.099909,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.441860465,0,0.075542929,0,0,1099
0.003394658,0.851851852,0.067570175,0.101222897,0.7,0.163651,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.453488372,0,0.075543147,0,0,1100
0.003402921,0.851851852,0.073420586,0.101624629,0.7,0.057062,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.453488372,0,0.075543366,0,0,1101
0.003409907,0.814814815,0.105421556,0.101979454,0.7,0.1052,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.372093023,0.441860465,0,0.075543585,0,0,1102
0.003419786,0.851851852,0.091775985,0.102347028,0.75,0.138614,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.441860465,0,0.075543803,0,0,1103
0.00342894,0.851851852,0.092056837,0.102712572,0.65,0.071408,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.453488372,0,0.075544022,0,0,1104
0.003435197,0.777777778,0.070268577,0.103056825,0.7,0.14259,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.441860465,0.453488372,0,0.07554424,0,0,1105
0.003444068,0.814814815,0.220182958,0.103454043,0.75,0.049718,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.441860465,0,0.075544459,0,0,1106
0.003457726,0.703703704,0.085303255,0.103811704,0.7,0.09156,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075544677,0,0,1107
0.003466421,0.851851852,0.068132889,0.104174946,0.7,0.149999,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.441860465,0,0.075544896,0,0,1108
0.003476741,0.851851852,0.091566861,0.104576677,0.7,0.052301,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.441860465,0.453488372,0,0.075545114,0,0,1109
0.003484445,0.851851852,0.055567286,0.104919733,0.65,0.092349,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.441860465,0,0.075545333,0,0,1110
0.003495762,0.703703704,0.117149655,0.105261581,0.7,0.16442,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.372093023,0.441860465,0,0.075545551,0,0,1111
0.003507185,0.777777778,0.045385894,0.105662593,0.7,0.060294,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.488372093,0.453488372,0,0.07554577,0,0,1112
0.003520095,0.703703704,0.140812956,0.10601702,0.65,0.10313,0,0.575,0.962962963,1,1,0.96969697,0.293939394,1,0.441860465,0.453488372,0,0.075545988,0,0,1113
0.003529222,0.703703704,0.054553996,0.106364072,0.75,0.144362,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.511627907,0.441860465,0,0.075546207,0,0,1114
0.00353839,0.851851852,0.102986831,0.106703268,0.6,0.076794,0,0.575,0.962962963,1,1,0.96969697,0.315151515,1,0.395348837,0.441860465,0,0.075546426,0,0,1115
0.003553169,0.851851852,0.129651612,0.107031949,0.65,0.167205,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.453488372,0,0.075546644,0,0,1116
0.003562502,0.814814815,0.126888553,0.107371889,0.6,0.058301,0,0.575,0.962962963,1,1,0.96969697,0.324242424,1,0.441860465,0.430232558,0,0.075546863,0,0,1117
0.003570078,0.814814815,0.0568291,0.107695153,0.55,0.141887,0,0.575,0.962962963,1,1,0.96969697,0.293939394,1,0.465116279,0.453488372,0,0.075547081,0,0,1118
0.003578788,0.851851852,0.108699847,0.107998551,0.6,0.049473,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.488372093,0.453488372,0,0.0755473,0,0,1119
0.003586986,0.851851852,0.058682925,0.108310144,0.5,0.142226,0,0.575,0.981481481,1,1,0.96969697,0.306060606,1,0.441860465,0.453488372,0,0.075547518,0,0,1120
0.00359453,0.851851852,0.138545934,0.108594727,0.55,0.049591,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.534883721,0.441860465,0,0.075547737,0,0,1121
0.003601305,0.814814815,0.103861716,0.108925276,0.6,0.124462,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.441860465,0,0.075547955,0,0,1122
0.003608616,0.851851852,0.0587001,0.109274406,0.65,0.053542,0,0.6,0.962962963,1,1,0.96969697,0.354545455,1,0.418604651,0.418604651,0,0.075548174,0,0,1123
0.003615786,0.777777778,0.151066076,0.109672324,0.65,0.067192,0,0.575,0.962962963,1,1,1,0.324242424,1,0.441860465,0.441860465,0,0.075548392,0,0,1124
0.003627109,0.703703704,0.058526335,0.110010121,0.6,0.132985,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.453488372,0,0.075548611,0,0,1125
0.003634952,0.851851852,0.099289283,0.110348538,0.65,0.046369,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.465116279,0.441860465,0,0.075548829,0,0,1126
0.003643214,0.777777778,0.10138355,0.11068162,0.6,0.098899,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075549048,0,0,1127
0.003649789,0.851851852,0.084026287,0.111013044,0.75,0.112533,0,0.575,0.962962963,1,1,0.96969697,0.315151515,1,0.418604651,0.441860465,0,0.075549267,0,0,1128
0.003659049,0.851851852,0.07784047,0.111352256,0.6,0.074665,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.395348837,0.441860465,0,0.075549485,0,0,1129
0.0036681,0.777777778,0.082330062,0.111676563,0.7,0.165186,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.453488372,0,0.075549704,0,0,1130
0.003682732,0.814814815,0.155147523,0.112078115,0.7,0.058736,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075549922,0,0,1131
0.003692304,0.814814815,0.072634604,0.112447023,0.7,0.080008,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.465116279,0.453488372,0,0.075550141,0,0,1132
0.003705471,0.777777778,0.130100167,0.112807037,0.65,0.143069,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.453488372,0,0.075550359,0,0,1133
0.003712643,0.814814815,0.050402841,0.113179196,0.7,0.049885,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.441860465,0,0.075550578,0,0,1134
0.003724339,0.777777778,0.122806096,0.113526031,0.65,0.089358,0,0.575,0.962962963,1,1,0.96969697,0.293939394,1,0.418604651,0.453488372,0,0.075550796,0,0,1135
0.003730994,0.777777778,0.052863832,0.113875199,0.7,0.142552,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.453488372,0,0.075551015,0,0,1136
0.003741197,0.814814815,0.102698907,0.114273904,0.7,0.053008,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.441860465,0,0.075551233,0,0,1137
0.003748696,0.851851852,0.065044527,0.114640435,0.7,0.081152,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.453488372,0,0.075551452,0,0,1138
0.003757399,0.814814815,0.113588491,0.114988935,0.6,0.156012,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.488372093,0.465116279,0,0.07555167,0,0,1139
0.003773312,0.814814815,0.066232592,0.115326425,0.6,0.054398,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.511627907,0.453488372,0,0.075551889,0,0,1140
0.003785679,0.814814815,0.051277725,0.115659946,0.6,0.111528,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.453488372,0,0.075552108,0,0,1141
0.003792709,0.814814815,0.154032197,0.116004493,0.75,0.038888,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.441860465,0,0.075552326,0,0,1142
0.003800977,0.814814815,0.09089908,0.116344758,0.65,0.08782,0,0.575,0.962962963,1,1,0.96969697,0.3,1,0.441860465,0.441860465,0,0.075552545,0,0,1143
0.003812742,0.814814815,0.059679041,0.116725013,0.75,0.050526,0,0.575,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.453488372,0,0.075552763,0,0,1144
0.003831672,0.851851852,0.129217201,0.117111824,0.8,0.142438,0,0.6,0.962962963,1,1,0.96969697,0.293939394,1,0.465116279,0.453488372,0,0.075552982,0,0,1145
0.003843538,0.851851852,0.072800287,0.117502645,0.45,0.113271,0,0.6,0.981481481,1,1,0.96969697,0.266666667,1,0.418604651,0.488372093,0,0.0755532,0,0,1146
0.003855827,0.851851852,0.073377145,0.117848063,0.6,0.039495,0,0.6,0.962962963,1,1,0.96969697,0.324242424,1,0.441860465,0.430232558,0,0.075553419,0,0,1147
0.004107035,0.814814815,0.112184231,0.127736505,0.75,0.081249,0,0.575,0.962962963,1,1,0.939393939,0.260606061,1,0.372093023,0.488372093,0,0.075558416,0,0,1148
0.004173479,0.851851852,0.048678328,0.128122552,0.7,0.170264,0,0.575,0.962962963,1,1,0.939393939,0.260606061,1,0.488372093,0.465116279,0,0.075558634,0,0,1149
0.00425807,0.851851852,0.13178629,0.128221808,0.65,0.082164,0,0.625,0.981481481,1,1,0.939393939,0.354545455,1,0.395348837,0.465116279,0,0.075558853,0,0,1150
0.004273569,0.814814815,0.08450414,0.128226424,0.85,0.044745,0,0.625,0.981481481,1,1,0.939393939,0.354545455,1,0.441860465,0.453488372,0,0.075559071,0,0,1151
0.004305181,0.851851852,0.044770646,0.128324705,0.55,0.144767,0,0.6,0.962962963,1,1,0.939393939,0.284848485,1,0.465116279,0.453488372,0,0.07555929,0,0,1152
0.004343559,0.814814815,0.067649986,0.128501857,0.5,0.056086,0,0.625,0.981481481,1,1,0.939393939,0.354545455,1,0.418604651,0.441860465,0,0.075559509,0,0,1153
0.004377318,0.814814815,0.06115806,0.128713799,0.7,0.20765,0,0.625,0.962962963,1,1,0.939393939,0.3,1,0.395348837,0.453488372,0,0.075559727,0,0,1154
0.00440421,0.814814815,0.098237603,0.128870738,0.5,0.09975,0,0.65,0.981481481,1,1,0.96969697,0.315151515,1,0.441860465,0.441860465,0,0.075559946,0,0,1155
0.004445361,0.814814815,0.053757912,0.129075628,0.65,0.038645,0,0.625,0.962962963,1,1,0.96969697,0.315151515,1,0.418604651,0.441860465,0,0.075560164,0,0,1156
0.004474474,0.703703704,0.146978567,0.129258384,0.5,0.123505,0,0.65,0.981481481,1,1,0.96969697,0.406060606,1,0.418604651,0.418604651,0,0.075560383,0,0,1157
0.004768904,0.555555556,0.001046629,0.130777917,0.45,0,0,0.7,0.981481481,1,1,0.939393939,0.445454545,1,0.465116279,0.73255814,0,0.075565825,0,0,1158
0.004769635,0.518518519,0.000762746,0.130778851,0.45,0,0,0.675,0.981481481,1,1,0.939393939,0.406060606,1,0.441860465,0.395348837,0,0.075566043,0,0,1159
0.004770466,0.555555556,0.000556653,0.130779578,0.45,0,0,0.7,0.981481481,1,1,0.96969697,0.424242424,1,0.441860465,0.372093023,0,0.075566262,0,0,1160
0.0047754,0.777777778,0.000239431,0.130780628,0.8,0.007364,0,0.6,0.981481481,1,1,1,0.375757576,1,0.465116279,0.430232558,0,0.07556648,0,0,1161
0.004781149,0.777777778,0.000103046,0.13081776,0.8,0.204093,0,0.65,0.981481481,1,1,0.939393939,0.354545455,1,0.488372093,0.465116279,0,0.075566699,0,0,1162
0.004787812,0.777777778,0.1160414,0.130833946,0.4,0.148622,0,0.675,0.981481481,1,1,0.939393939,0.445454545,1,0.441860465,0.372093023,0,0.075566917,0,0,1163
0.004788856,0.666666667,0.076134142,0.130834788,0.4,0.057579,0,0.675,0.981481481,1,1,0.939393939,0.445454545,1,0.441860465,0.38372093,0,0.075567136,0,0,1164
0.004791913,0.62962963,0.036414792,0.130848526,0.55,0.022307,0,0.625,0.981481481,1,1,0.939393939,0.390909091,1,0.418604651,0.453488372,0,0.075567354,0,0,1165
0.004792599,0.666666667,0.026546581,0.130849209,0.45,0.008642,0,0.625,0.981481481,1,1,0.939393939,0.406060606,1,0.441860465,0.395348837,0,0.075567573,0,0,1166
0.004795669,0.740740741,0.014108269,0.13085832,0.55,0.00372,0,0.625,0.981481481,1,1,0.96969697,0.363636364,1,0.465116279,0.790697674,0,0.075567791,0,0,1167
0.004807696,0.888888889,0.034696341,0.130904892,0.65,0.001601,0,0.7,0.981481481,1,1,0.96969697,0.424242424,1,0.441860465,0.406976744,0,0.07556801,0,0,1168
0.00481237,0.666666667,0.144669115,0.130906115,0.7,0.114233,0,0.7,0.981481481,1,1,0.96969697,0.424242424,1,0.418604651,0.430232558,0,0.075568228,0,0,1169
0.004815158,0.555555556,0.069194672,0.130906903,0.5,0.080777,0,0.7,0.981481481,1,1,0.96969697,0.445454545,1,0.441860465,0.73255814,0,0.075568447,0,0,1170
0.004815871,0.555555556,0.050443251,0.130907604,0.45,0.031295,0,0.7,0.981481481,1,1,0.96969697,0.424242424,1,0.441860465,0.395348837,0,0.075568666,0,0,1171
0.004816485,0.481481481,0.033096091,0.130908291,0.45,0.012124,0,0.725,0.981481481,1,1,0.96969697,0.445454545,1,0.441860465,0.720930233,0,0.075568884,0,0,1172
0.004817474,0.444444444,0.02412701,0.130918985,0.45,0.004697,0,0.725,0.981481481,1,1,0.96969697,0.445454545,1,0.441860465,0.372093023,0,0.075569103,0,0,1173
0.004826189,0.777777778,0.009346918,0.130961235,0.85,0.05357,0,0.675,0.981481481,1,1,0.96969697,0.363636364,1,0.418604651,0.418604651,0,0.075569321,0,0,1174
0.004827737,0.777777778,0.006132273,0.130962431,0.65,0.088932,0,0.675,0.981481481,1,1,0.96969697,0.342424242,1,0.465116279,0.802325581,0,0.07556954,0,0,1175
0.004833635,0.888888889,0.170906556,0.13096344,0.7,0.038283,0,0.7,0.981481481,1,1,0.96969697,0.390909091,1,0.395348837,0.76744186,0,0.075569758,0,0,1176
0.004834426,0.777777778,0.206422218,0.130964109,0.45,0.014831,0,0.725,0.981481481,1,1,0.96969697,0.424242424,1,0.418604651,0.406976744,0,0.075569977,0,0,1177
0.004835229,0.666666667,0.150481136,0.130964792,0.45,0.005746,0,0.75,0.981481481,1,1,0.96969697,0.46969697,1,0.418604651,0.372093023,0,0.075570195,0,0,1178
0.004842541,0.62962963,0.071974905,0.131019508,0.7,0.01465,0,0.65,0.981481481,1,1,0.96969697,0.424242424,1,0.418604651,0.406976744,0,0.075570414,0,0,1179
0.004845363,0.62962963,0.034425592,0.131020616,0.55,0.04187,0,0.625,0.981481481,1,1,0.939393939,0.390909091,1,0.418604651,0.76744186,0,0.075570632,0,0,1180
0.004961628,0.814814815,0.069677576,0.135980822,0.6,0.090328,0,0.625,0.962962963,1,1,1,0.333333333,1,0.441860465,0.430232558,0,0.075576366,0,0,1181
0.004969152,0.888888889,0.063709975,0.13648466,0.65,0.053116,0,0.625,0.962962963,1,1,1,0.342424242,1,0.465116279,0.430232558,0,0.075576584,0,0,1182
0.00497738,0.888888889,0.069860433,0.137006986,0.65,0.119162,0,0.625,0.962962963,1,1,1,0.342424242,1,0.441860465,0.430232558,0,0.075576803,0,0,1183
0.004985755,0.888888889,0.091219332,0.137528414,0.65,0.141793,0,0.625,0.962962963,1,1,1,0.333333333,1,0.418604651,0.418604651,0,0.075577021,0,0,1184
0.004994479,0.888888889,0.088040047,0.138027274,0.6,0.088705,0,0.625,0.962962963,1,1,1,0.324242424,1,0.441860465,0.430232558,0,0.07557724,0,0,1185
0.005002608,0.814814815,0.196279215,0.138531362,0.65,0.051724,0,0.625,0.962962963,1,1,1,0.342424242,1,0.465116279,0.430232558,0,0.075577458,0,0,1186
0.005009394,0.740740741,0.068437988,0.139065633,0.65,0.069774,0,0.625,0.962962963,1,1,1,0.354545455,1,0.418604651,0.406976744,0,0.075577677,0,0,1187
0.005015944,0.814814815,0.199268572,0.139527079,0.65,0.10284,0,0.6,0.962962963,1,1,1,0.324242424,1,0.372093023,0.430232558,0,0.075577896,0,0,1188
0.005021616,0.740740741,0.069480575,0.139900824,0.5,0.099944,0,0.6,0.981481481,1,1,1,0.445454545,1,0.348837209,0.337209302,0,0.075578114,0,0,1189
0.00502575,0.740740741,0.026918356,0.140174342,0.35,0.127388,0,0.575,0.981481481,1,1,0.96969697,0.46969697,1,0.581395349,0.325581395,0,0.075578333,0,0,1190
0.005029379,0.62962963,0.010428906,0.140392246,0.45,0.044417,0,0.575,0.981481481,1,1,0.939393939,0.445454545,1,0.465116279,0.337209302,0,0.075578551,0,0,1191
0.005031591,0.407407407,0.003635923,0.140571409,0.3,0.206702,0,0.575,0.981481481,1,1,0.939393939,0.406060606,1,0.441860465,0.372093023,0,0.07557877,0,0,1192
0.005033032,0.333333333,0.001564891,0.140728711,0.3,0.072073,0,0.55,0.981481481,1,1,0.939393939,0.406060606,1,0.418604651,0.38372093,0,0.075578988,0,0,1193
0.005034485,0.333333333,0.000673843,0.14090083,0.5,0.152297,0,0.55,0.981481481,1,1,0.939393939,0.406060606,1,0.441860465,0.372093023,0,0.075579207,0,0,1194
0.005036212,0.333333333,0.00023539,0.141131264,0.5,0.053103,0,0.55,0.981481481,1,1,0.939393939,0.390909091,1,0.418604651,0.38372093,0,0.075579425,0,0,1195
0.005037933,0.37037037,9.09e-05,0.141318914,0.35,0.132052,0,0.55,0.981481481,1,1,0.939393939,0.406060606,1,0.418604651,0.38372093,0,0.075579644,0,0,1196
0.005039641,0.37037037,3.94e-05,0.141491611,0.4,0.046044,0,0.55,0.981481481,1,1,0.939393939,0.390909091,1,0.441860465,0.38372093,0,0.075579862,0,0,1197
0.005041354,0.37037037,1.41e-05,0.141691905,0.4,0.136208,0,0.55,0.981481481,1,1,0.939393939,0.406060606,1,0.511627907,0.38372093,0,0.075580081,0,0,1198
0.005043123,0.37037037,5.05e-06,0.141887192,0.45,0.047493,0,0.55,0.981481481,1,1,0.939393939,0.390909091,1,0.441860465,0.38372093,0,0.075580299,0,0,1199
0.005045126,0.481481481,2.02e-06,0.142078357,0.4,0.132835,0,0.525,0.981481481,1,1,0.939393939,0.390909091,1,0.418604651,0.418604651,0,0.075580518,0,0,1200
0.005046708,0.333333333,1.01e-06,0.142230257,0.45,0.046317,0,0.525,0.981481481,1,1,0.939393939,0.390909091,1,0.441860465,0.418604651,0,0.075580737,0,0,1201
0.005048294,0.333333333,0,0.142405194,0.55,0.120653,0,0.525,0.962962963,1,1,0.939393939,0.424242424,1,0.372093023,0.348837209,0,0.075580955,0,0,1202
0.005049896,0.333333333,0,0.142596176,0.65,0.043076,0,0.525,0.962962963,1,1,0.939393939,0.406060606,1,0.488372093,0.395348837,0,0.075581174,0,0,1203
0.005051968,0.407407407,0,0.142781407,0.6,0.124627,0,0.525,0.962962963,1,1,0.939393939,0.445454545,1,0.395348837,0.372093023,0,0.075581392,0,0,1204
0.005054644,0.555555556,0,0.142945198,0.55,0.060828,0,0.5,0.962962963,1,1,0.939393939,0.424242424,1,0.418604651,0.38372093,0,0.075581611,0,0,1205
0.005056447,0.37037037,0,0.143060642,0.45,0.460179,0,0.5,0.981481481,1,1,0.939393939,0.496969697,1,0.372093023,0.325581395,0,0.075581829,0,0,1206
0.005057914,0.407407407,0,0.143171287,0.3,0.165582,0,0.55,0.981481481,1,1,0.96969697,0.251515152,1,0.441860465,0.488372093,0,0.075582048,0,0,1207
0.005059716,0.37037037,0,0.143322316,0.3,0.057735,0,0.55,0.981481481,1,1,0.96969697,0.242424242,1,0.488372093,0.5,0,0.075582266,0,0,1208
0.005062896,0.62962963,0,0.143651501,0.75,0.02684,0,0.6,0.962962963,1,1,0.96969697,0.3,1,0.418604651,0.453488372,0,0.075582485,0,0,1209
0.005068628,0.851851852,0.176795357,0.144071421,0.7,0.131315,0,0.6,0.962962963,1,1,0.96969697,0.306060606,1,0.418604651,0.441860465,0,0.075582703,0,0,1210
0.00507457,0.777777778,0.077191884,0.144506404,0.7,0.111987,0,0.6,0.962962963,1,1,0.96969697,0.315151515,1,0.395348837,0.453488372,0,0.075582922,0,0,1211
0.00508092,0.888888889,0.050363441,0.144936825,0.7,0.126971,0,0.6,0.962962963,1,1,0.96969697,0.306060606,1,0.441860465,0.441860465,0,0.07558314,0,0,1212
0.005087082,0.777777778,0.08279276,0.145386424,0.7,0.101154,0,0.6,0.962962963,1,1,0.96969697,0.293939394,1,0.441860465,0.453488372,0,0.075583359,0,0,1213
0.005092194,0.888888889,0.133101647,0.145738725,0.4,0.129001,0,0.6,0.981481481,1,1,0.96969697,0.266666667,1,0.372093023,0.476744186,0,0.075583578,0,0,1214
0.005096808,0.666666667,0.119214625,0.146046269,0.5,0.04498,0,0.6,0.981481481,1,1,0.96969697,0.278787879,1,0.488372093,0.465116279,0,0.075583796,0,0,1215
0.005101561,0.703703704,0.046186019,0.146457269,0.6,0.172849,0,0.6,0.962962963,1,1,0.96969697,0.306060606,1,0.395348837,0.441860465,0,0.075584015,0,0,1216
0.005108367,0.851851852,0.20537761,0.146891217,0.55,0.065822,0,0.625,0.962962963,1,1,1,0.315151515,1,0.418604651,0.441860465,0,0.075584233,0,0,1217
0.005114447,0.777777778,0.079567003,0.147378338,0.7,0.142359,0,0.625,0.962962963,1,1,1,0.342424242,1,0.418604651,0.418604651,0,0.075584452,0,0,1218
0.005120365,0.814814815,0.200498058,0.147753578,0.5,0.082263,0,0.6,0.981481481,1,1,0.96969697,0.251515152,1,0.465116279,0.488372093,0,0.07558467,0,0,1219
0.005125869,0.740740741,0.077676808,0.148143514,0.8,0.03544,0,0.575,0.962962963,1,1,0.96969697,0.242424242,1,0.441860465,0.488372093,0,0.075584889,0,0,1220
0.005131449,0.851851852,0.219033283,0.148542045,0.75,0.128404,0,0.6,0.962962963,1,1,0.96969697,0.278787879,1,0.418604651,0.465116279,0,0.075585107,0,0,1221
0.005137497,0.740740741,0.08485773,0.14901698,0.75,0.097657,0,0.6,0.962962963,1,1,0.96969697,0.272727273,1,0.418604651,0.465116279,0,0.075585326,0,0,1222
0.005143925,0.851851852,0.221537716,0.149498045,0.75,0.087974,0,0.6,0.962962963,1,1,0.96969697,0.293939394,1,0.488372093,0.453488372,0,0.075585544,0,0,1223
0.005150343,0.740740741,0.085828589,0.149948733,0.75,0.057478,0,0.6,0.962962963,1,1,0.939393939,0.284848485,1,0.441860465,0.465116279,0,0.075585763,0,0,1224
0.005156701,0.888888889,0.033251671,0.150373947,0.7,0.167107,0,0.6,0.962962963,1,1,0.939393939,0.284848485,1,0.418604651,0.465116279,0,0.075585981,0,0,1225
0.005164551,0.814814815,0.076730195,0.150830738,0.65,0.064072,0,0.6,0.962962963,1,1,0.96969697,0.284848485,1,0.395348837,0.465116279,0,0.0755862,0,0,1226
0.005170947,0.777777778,0.183993454,0.151270845,0.6,0.156453,0,0.6,0.962962963,1,1,0.96969697,0.278787879,1,0.372093023,0.465116279,0,0.075586419,0,0,1227
0.005176957,0.740740741,0.071282878,0.151696037,0.6,0.054552,0,0.6,0.962962963,1,1,0.96969697,0.278787879,1,0.418604651,0.476744186,0,0.075586637,0,0,1228
0.005183947,0.851851852,0.23153322,0.152151558,0.7,0.118147,0,0.6,0.962962963,1,1,0.96969697,0.278787879,1,0.441860465,0.465116279,0,0.075586856,0,0,1229
0.005190493,0.703703704,0.089700913,0.15263643,0.8,0.046403,0,0.6,0.962962963,1,1,0.96969697,0.260606061,1,0.511627907,0.488372093,0,0.075587074,0,0,1230
