timestamp_iso,t_rel_s,phase,cpu_percent,rss_mb,gpu_util_percent,gpu_mem_used_mb
2026-06-02T02:18:48.283361+00:00,0.001,fetching,0.0,269.078125,,
2026-06-02T02:18:50.283785+00:00,2.002,fetching,88.0,331.34765625,,
2026-06-02T02:18:52.373905+00:00,4.092,fetching,87.3,369.62109375,,
2026-06-02T02:18:54.507695+00:00,6.225,fetching,94.6,406.2109375,,
2026-06-02T02:18:56.578674+00:00,8.296,fetching,90.1,441.5078125,,
2026-06-02T02:18:58.677481+00:00,10.395,fetching,92.0,477.04296875,,
2026-06-02T02:19:00.692994+00:00,12.411,inferring,76.4,723.1171875,,
2026-06-02T02:19:02.694621+00:00,14.412,inferring,71.9,723.1171875,,
2026-06-02T02:19:04.695011+00:00,16.413,inferring,72.5,723.1171875,,
2026-06-02T02:19:06.706740+00:00,18.425,inferring,71.6,723.1171875,,
2026-06-02T02:19:08.739605+00:00,20.457,inferring,72.3,723.1171875,,
2026-06-02T02:19:10.757702+00:00,22.475,inferring,70.9,723.1171875,,
2026-06-02T02:19:12.762627+00:00,24.48,inferring,71.3,723.1171875,,
2026-06-02T02:19:14.785047+00:00,26.503,inferring,71.7,723.1171875,,
2026-06-02T02:19:16.802168+00:00,28.52,inferring,71.9,723.1171875,,
2026-06-02T02:19:18.826836+00:00,30.545,inferring,71.1,723.1171875,,
2026-06-02T02:19:20.853606+00:00,32.571,inferring,70.6,723.578125,,
2026-06-02T02:19:22.853885+00:00,34.572,inferring,70.9,725.35546875,,
2026-06-02T02:19:24.854150+00:00,36.572,inferring,71.0,727.1328125,,
2026-06-02T02:19:26.876731+00:00,38.595,inferring,72.2,728.91015625,,
2026-06-02T02:19:28.901609+00:00,40.619,inferring,72.6,730.75,,
2026-06-02T02:19:30.934929+00:00,42.653,inferring,71.8,732.59375,,
